"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
"record_id","px960501_PX960501",,"text","Record ID",,"PX960501",,,,,,,,,,"",""
"helpful_strategies_outbreak_family","px960501_PX960501","Which of the following strategies [have been/were] helpful to YOU during the COVID-19 outbreak?","radio","Texting, calling or video-calling family members or friends","UNDEFINED_CODE_1, Not at all/I didn't try this | UNDEFINED_CODE_2, Slightly | UNDEFINED_CODE_3, Somewhat | UNDEFINED_CODE_4, Moderately | UNDEFINED_CODE_5, Very much","PX960501",,,,,,,,,"helpful_strategies_outbreak","",""
"helpful_strategies_outbreak_therapist","px960501_PX960501",,"radio","Talking to therapist","UNDEFINED_CODE_1, Not at all/I didn't try this | UNDEFINED_CODE_2, Slightly | UNDEFINED_CODE_3, Somewhat | UNDEFINED_CODE_4, Moderately | UNDEFINED_CODE_5, Very much","PX960501",,,,,,,,,"helpful_strategies_outbreak","",""
"helpful_strategies_outbreak_exercise","px960501_PX960501",,"radio","Exercising/walking","UNDEFINED_CODE_1, Not at all/I didn't try this | UNDEFINED_CODE_2, Slightly | UNDEFINED_CODE_3, Somewhat | UNDEFINED_CODE_4, Moderately | UNDEFINED_CODE_5, Very much","PX960501",,,,,,,,,"helpful_strategies_outbreak","",""
"helpful_strategies_outbreak_cooking","px960501_PX960501",,"radio","Cooking/baking","UNDEFINED_CODE_1, Not at all/I didn't try this | UNDEFINED_CODE_2, Slightly | UNDEFINED_CODE_3, Somewhat | UNDEFINED_CODE_4, Moderately | UNDEFINED_CODE_5, Very much","PX960501",,,,,,,,,"helpful_strategies_outbreak","",""
"helpful_strategies_outbreak_crafts","px960501_PX960501",,"radio","Arts and crafts project","UNDEFINED_CODE_1, Not at all/I didn't try this | UNDEFINED_CODE_2, Slightly | UNDEFINED_CODE_3, Somewhat | UNDEFINED_CODE_4, Moderately | UNDEFINED_CODE_5, Very much","PX960501",,,,,,,,,"helpful_strategies_outbreak","",""
"helpful_strategies_outbreak_chores","px960501_PX960501",,"radio","Cleaning/doing household chores","UNDEFINED_CODE_1, Not at all/I didn't try this | UNDEFINED_CODE_2, Slightly | UNDEFINED_CODE_3, Somewhat | UNDEFINED_CODE_4, Moderately | UNDEFINED_CODE_5, Very much","PX960501",,,,,,,,,"helpful_strategies_outbreak","",""
"helpful_strategies_outbreak_games_family","px960501_PX960501",,"radio","Playing games with family members","UNDEFINED_CODE_1, Not at all/I didn't try this | UNDEFINED_CODE_2, Slightly | UNDEFINED_CODE_3, Somewhat | UNDEFINED_CODE_4, Moderately | UNDEFINED_CODE_5, Very much","PX960501",,,,,,,,,"helpful_strategies_outbreak","",""
"helpful_strategies_outbreak_games_online","px960501_PX960501",,"radio","Playing online games","UNDEFINED_CODE_1, Not at all/I didn't try this | UNDEFINED_CODE_2, Slightly | UNDEFINED_CODE_3, Somewhat | UNDEFINED_CODE_4, Moderately | UNDEFINED_CODE_5, Very much","PX960501",,,,,,,,,"helpful_strategies_outbreak","",""
"helpful_strategies_outbreak_virtual_entertainment","px960501_PX960501",,"radio","Virtual entertainment (concerts, live shows, sports, museums, etc.)","UNDEFINED_CODE_1, Not at all/I didn't try this | UNDEFINED_CODE_2, Slightly | UNDEFINED_CODE_3, Somewhat | UNDEFINED_CODE_4, Moderately | UNDEFINED_CODE_5, Very much","PX960501",,,,,,,,,"helpful_strategies_outbreak","",""
"helpful_strategies_outbreak_other","px960501_PX960501",,"radio","Other","UNDEFINED_CODE_1, Not at all/I didn't try this | UNDEFINED_CODE_2, Slightly | UNDEFINED_CODE_3, Somewhat | UNDEFINED_CODE_4, Moderately | UNDEFINED_CODE_5, Very much","PX960501",,,,,,,,,"helpful_strategies_outbreak","",""
"helpful_strategies_outbreak_other_specify","px960501_PX960501",,"text","If other, please specify",,"PX960501",,,,,"[helpful_strategies_outbreak_other] = 'UNDEFINED_CODE_1' or [helpful_strategies_outbreak_other] = 'UNDEFINED_CODE_2' or [helpful_strategies_outbreak_other] = 'UNDEFINED_CODE_3' or [helpful_strategies_outbreak_other] = 'UNDEFINED_CODE_4' or [helpful_strategies_outbreak_other] = 'UNDEFINED_CODE_5'",,,,,"",""
"outbreak_positive_impact","px960501_PX960501",,"radio","Overall, do you think the COVID-19 outbreak has had a positive impact on your life?","UNDEFINED_CODE_1, No positive impact | UNDEFINED_CODE_2, Small positive impact | UNDEFINED_CODE_3, Moderate/medium positive impact | UNDEFINED_CODE_4, Large positive impact","PX960501",,,,,,,,,,"",""
"helpful_strategies_outbreak_child_family","px960501_PX960501","Which of the following strategies [have been/were] helpful to YOUR CHILD while staying at home because of the COVID-19 outbreak?","radio","Texting, calling or video-calling family members or friends","UNDEFINED_CODE_1, Not at all/I didn't try this | UNDEFINED_CODE_2, Slightly | UNDEFINED_CODE_3, Somewhat | UNDEFINED_CODE_4, Moderately | UNDEFINED_CODE_5, Very much","PX960501",,,,,,,,,"helpful_strategies_outbreak_child","",""
"helpful_strategies_outbreak_child_virtual_school","px960501_PX960501",,"radio","Virtual learning/school","UNDEFINED_CODE_1, Not at all/I didn't try this | UNDEFINED_CODE_2, Slightly | UNDEFINED_CODE_3, Somewhat | UNDEFINED_CODE_4, Moderately | UNDEFINED_CODE_5, Very much","PX960501",,,,,,,,,"helpful_strategies_outbreak_child","",""
"helpful_strategies_outbreak_child_therapist","px960501_PX960501",,"radio","Talking to therapist","UNDEFINED_CODE_1, Not at all/I didn't try this | UNDEFINED_CODE_2, Slightly | UNDEFINED_CODE_3, Somewhat | UNDEFINED_CODE_4, Moderately | UNDEFINED_CODE_5, Very much","PX960501",,,,,,,,,"helpful_strategies_outbreak_child","",""
"helpful_strategies_outbreak_child_exercise","px960501_PX960501",,"radio","Exercising/walking","UNDEFINED_CODE_1, Not at all/I didn't try this | UNDEFINED_CODE_2, Slightly | UNDEFINED_CODE_3, Somewhat | UNDEFINED_CODE_4, Moderately | UNDEFINED_CODE_5, Very much","PX960501",,,,,,,,,"helpful_strategies_outbreak_child","",""
"helpful_strategies_outbreak_child_cooking","px960501_PX960501",,"radio","Cooking/baking","UNDEFINED_CODE_1, Not at all/I didn't try this | UNDEFINED_CODE_2, Slightly | UNDEFINED_CODE_3, Somewhat | UNDEFINED_CODE_4, Moderately | UNDEFINED_CODE_5, Very much","PX960501",,,,,,,,,"helpful_strategies_outbreak_child","",""
"helpful_strategies_outbreak_child_crafts","px960501_PX960501",,"radio","Arts and crafts project","UNDEFINED_CODE_1, Not at all/I didn't try this | UNDEFINED_CODE_2, Slightly | UNDEFINED_CODE_3, Somewhat | UNDEFINED_CODE_4, Moderately | UNDEFINED_CODE_5, Very much","PX960501",,,,,,,,,"helpful_strategies_outbreak_child","",""
"helpful_strategies_outbreak_child_games_family","px960501_PX960501",,"radio","Playing Board games, cards with family members","UNDEFINED_CODE_1, Not at all/I didn't try this | UNDEFINED_CODE_2, Slightly | UNDEFINED_CODE_3, Somewhat | UNDEFINED_CODE_4, Moderately | UNDEFINED_CODE_5, Very much","PX960501",,,,,,,,,"helpful_strategies_outbreak_child","",""
"helpful_strategies_outbreak_child_games_online","px960501_PX960501",,"radio","Playing online games","UNDEFINED_CODE_1, Not at all/I didn't try this | UNDEFINED_CODE_2, Slightly | UNDEFINED_CODE_3, Somewhat | UNDEFINED_CODE_4, Moderately | UNDEFINED_CODE_5, Very much","PX960501",,,,,,,,,"helpful_strategies_outbreak_child","",""
"helpful_strategies_outbreak_child_entertainment","px960501_PX960501",,"radio","Virtual entertainment (concerts, live shows, sports, museums, etc.)","UNDEFINED_CODE_1, Not at all/I didn't try this | UNDEFINED_CODE_2, Slightly | UNDEFINED_CODE_3, Somewhat | UNDEFINED_CODE_4, Moderately | UNDEFINED_CODE_5, Very much","PX960501",,,,,,,,,"helpful_strategies_outbreak_child","",""
"helpful_strategies_outbreak_child_other","px960501_PX960501",,"radio","Other","UNDEFINED_CODE_1, Not at all/I didn't try this | UNDEFINED_CODE_2, Slightly | UNDEFINED_CODE_3, Somewhat | UNDEFINED_CODE_4, Moderately | UNDEFINED_CODE_5, Very much","PX960501",,,,,,,,,"helpful_strategies_outbreak_child","",""
"helpful_strategies_outbreak_child_other_specify","px960501_PX960501",,"text","If other, please specify",,"PX960501",,,,,"[helpful_strategies_outbreak_child_other] = 'UNDEFINED_CODE_1' or [helpful_strategies_outbreak_child_other] = 'UNDEFINED_CODE_2' or [helpful_strategies_outbreak_child_other] = 'UNDEFINED_CODE_3' or [helpful_strategies_outbreak_child_other] = 'UNDEFINED_CODE_4' or [helpful_strategies_outbreak_child_other] = 'UNDEFINED_CODE_5'",,,,,"",""
