"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
"phenx_exposure_to_tobacco_marketing_through_internet_and_socia_record_id","px740101_phenx_exposure_to_tobacco_marketing_through_internet_and_socia",,"text","Record ID",,"PX740101",,,,,,,,,,"",
"tobacco_marketing_ads_interent_howoften","px740101_phenx_exposure_to_tobacco_marketing_through_internet_and_socia",,"radio","1. When you are using the Internet, how often do you see any ads or promotions for cigarettes or other tobacco products?","A, I do not use the Internet (Go to Q7) | B, Never | C, Rarely | D, Sometimes | E, Most of the time | F, Always","PX740101",,,,,,,,,,"",""
"tobacco_marketing_internet_use_howoften","px740101_phenx_exposure_to_tobacco_marketing_through_internet_and_socia",,"radio","2. Overall, how often do you use the Internet?","1, Several times a day | 2, About once a day | 3, 3-5 days a week | 4, 1-2 days a week | 5, Every few weeks | 6, Less often | 7, Don't have regular internet access | _8, Don't know | _7, Refused","PX740101",,,,,,,,,,"",""
"tobacco_marketing_have_socialnetworking_account","px740101_phenx_exposure_to_tobacco_marketing_through_internet_and_socia",,"radio","3. Do you have a Facebook, Google Plus, MySpace, Twitter, or other social networking account?","1, Yes | 2, No (End Questionnaire) | _8, Don't know go to Q6 | _7, Refused go to Q6","PX740101",,,,,,,,,,"",""
"tobacco_marketing_social_networking_howoften","px740101_phenx_exposure_to_tobacco_marketing_through_internet_and_socia",,"radio","4.  How often do you visit your Facebook, Google Plus, MySpace, Twitter, or other social networking account?","1, Several times a day | 2, Daily | 3, Weekly | 4, Monthly or less | _8, Don't know | _7, Refused","PX740101",,,,,,,,,,"",""
"tobacco_marketing_discussedtobacco_socialnetworking","px740101_phenx_exposure_to_tobacco_marketing_through_internet_and_socia",,"radio","5.  Has anyone discussed tobacco products on your Facebook, Google Plus, MySpace, Twitter, or other social networking account?","1, Yes | 2, No (End Questionnaire) | _8, Don't Know | _7, Refused","PX740101",,,,,,,,,,"",""
"tobacco_marketing_6months_emailarticlesvideosonline_tobaccoproducts","px740101_phenx_exposure_to_tobacco_marketing_through_internet_and_socia",,"radio","6.  In the past 6 months, have you ever signed up for e-mail alerts about tobacco products, read articles online about tobacco products, or watched a video online about tobacco products?","1, Yes | 2, No (End Questionnaire) | _8, Don't Know | _7, Refused","PX740101",,,,,,,,,,"",""
"tobacco_marketing_30days_tobaccocompany_sendinformation","px740101_phenx_exposure_to_tobacco_marketing_through_internet_and_socia",,"checkbox","7.  During the past 30 days, did a tobacco company send you information (other than coupons) through ... (CHOOSE ALL THAT APPLY)","A, The mail | B, E-mail | C, A text message | D, Some other way | E, I did not receive any information from a tobacco company","PX740101",,,,,,,,,,"",""
"tobacco_marketing_6months_tobaccocompany_sendinformation","px740101_phenx_exposure_to_tobacco_marketing_through_internet_and_socia",,"radio","8.  In the past 6 months, did a tobacco company send you any information other than coupons?","1, Yes | 2, No (End Questionnaire) | _8, Don't Know (End Questionnaire) | _7, Refused (End Questionnaire)","PX740101",,,,,,,,,,"",""
"tobacco_marketing_tobaccocompany_howinforeceived","px740101_phenx_exposure_to_tobacco_marketing_through_internet_and_socia",,"checkbox","9.  How did a tobacco company send you any information other than coupons? Choose all that apply.","1, The mail | 2, Email | 3, The Internet | 4, Social Networks (such as Facebook and Twitter) | 5, A text message | 6, Some other way: Specify below | 7, Don't Know | 8, Refused","PX740101",,,,,,,,,,"",""
"tobacco_marketing_tobaccocompany_howinforeceived_otherway","px740101_phenx_exposure_to_tobacco_marketing_through_internet_and_socia",,"text","How did a tobacco company send you any information other than coupons?",,"PX740101",,,,,,,,,,"",""
