"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
"phenx_bilirubin_level_record_id","px810901_phenx_bilirubin_level",,"text","Record ID",,"PX810901",,,,,,,,,,"",
"info_810901","px810901_phenx_bilirubin_level",,"descriptive","The following is a summary version of the full National Health and Nutrition Examination Survey 2011-2012 protocol.

Exclusion Criteria

Persons will be excluded from this component if they:

Report that they have hemophilia; or
Report that they have received cancer chemotherapy in the last 4 weeks

SP = Sample Person.",,"PX810901",,,,,,,,,,"",""
"billirubin_hemophilia","px810901_phenx_bilirubin_level",,"radio","Do you have hemophilia?","1, Yes - (Then exclude from blood draw) | 2, No | 7, Refused | 9, Don't Know","PX810901",,,,,,,,,,"",""
"hemo_810901","px810901_phenx_bilirubin_level",,"descriptive","If the SP answers ""Yes,"" the SP is excluded from the blood draw.

If SP answers ""No"" or ""Don't Know,"" blood is drawn from the SP.",,"PX810901",,,,,,,,,,"",""
"billirubin_chemotheraphy_4weeks","px810901_phenx_bilirubin_level",,"radio","Have you received cancer chemotherapy in the past four weeks or do you anticipate such therapy in the next four weeks?","1, Yes - (Then exclude from blood draw) | 2, No | 7, Refused | 9, Don't Know","PX810901",,,,,,,,,,"",""
"chemo_810901","px810901_phenx_bilirubin_level",,"descriptive","If the SP answers ""Yes,"" the SP is excluded from the blood draw.

If SP answers ""No"" or ""Don't Know,"" blood is drawn from the SP.",,"PX810901",,,,,,,,,,"",""
"billirubin_age","px810901_phenx_bilirubin_level",,"text","Age",,"PX810901","number",,,,,,,,,"",""
"billirubin_blood_draw_results","px810901_phenx_bilirubin_level",,"text","Record the results of the blood draw.",,"PX810901",,,,,,,,,,"",""
"billirubin_blood_draw_tube_deviation","px810901_phenx_bilirubin_level",,"text","Record reasons for a tube not being drawn according to the protocol.",,"PX810901",,,,,,,,,,"",""
"billirubin_coefficientsvariation_totalbillirubin_assay","px810901_phenx_bilirubin_level",,"text","Coefficients of variation of the total billirubin assay.",,"PX810901","number",,,,,,,,,"",""
"billirubin_equipment_make","px810901_phenx_bilirubin_level",,"text","Make of the equipment used to perform the total billirubin assay.",,"PX810901",,,,,,,,,,"",""
"billirubin_equipment_manufacturer","px810901_phenx_bilirubin_level",,"text","Manufacturer of the equipment used to perform the total billirubin assay.",,"PX810901",,,,,,,,,,"",""
"billirubin_serum_description","px810901_phenx_bilirubin_level",,"radio","If serum is hemolyzed, turbid, lipemic, or iteric, then describe.","UNDEFINED_CODE,hemolyzed|UNDEFINED_CODE_1,turbid|UNDEFINED_CODE_2,lipemic|UNDEFINED_CODE_3,icteric","PX810901",,,,,,,,,,"",""
