"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
family_history_incarceration_record_id,px281001_family_history_incarceration,,text,"Record ID",,PX281001,,,,,,,,,,,
family_history_incarceration_any_jail_prison_overnight,px281001_family_history_incarceration,,radio,"Many people have been held in jail or prison for a night or more at some point in their lives. Please think about your immediate family, including parents; brothers; sisters; children; and your current spouse, current romantic partner, or anyone else you have had a child with. Please include step, foster, and adoptive family members. Confidentially and for statistical purposes only, have any members of your immediate family NOT including yourself, ever been held in jail or prison for one night or longer? ","1, Yes|2, No, none of these family members were ever in prison or jail for one night or longer",PX281001,,,,,,,,,,,
family_history_incarceration_immediate_members_father,px281001_family_history_incarceration,,radio,"Thinking again about your immediate family, how many family members do you have in each of the groups listed below? Include step, foster, and adoptive family members. Father(s)","UNDEFINED_CODE, 0|UNDEFINED_CODE_1, 1|UNDEFINED_CODE_2, 2|UNDEFINED_CODE_3, 3+",PX281001,,,,,,,,,,,
family_history_incarceration_immediate_members_mother,px281001_family_history_incarceration,,radio,"Thinking again about your immediate family, how many family members do you have in each of the groups listed below? Include step, foster, and adoptive family members. Mother(s)","UNDEFINED_CODE, 0|UNDEFINED_CODE_1, 1|UNDEFINED_CODE_2, 2|UNDEFINED_CODE_3, 3+",PX281001,,,,,,,,,,,
family_history_incarceration_immediate_members_brother,px281001_family_history_incarceration,,radio,"Thinking again about your immediate family, how many family members do you have in each of the groups listed below? Include step, foster, and adoptive family members. Brother(s)","UNDEFINED_CODE, 0|UNDEFINED_CODE_1, 1|UNDEFINED_CODE_2, 2|UNDEFINED_CODE_3, 3+",PX281001,,,,,,,,,,,
family_history_incarceration_immediate_members_sister,px281001_family_history_incarceration,,radio,"Thinking again about your immediate family, how many family members do you have in each of the groups listed below? Include step, foster, and adoptive family members. Sister(s)","UNDEFINED_CODE, 0|UNDEFINED_CODE_1, 1|UNDEFINED_CODE_2, 2|UNDEFINED_CODE_3, 3+",PX281001,,,,,,,,,,,
family_history_incarceration_immediate_members_son,px281001_family_history_incarceration,,radio,"Thinking again about your immediate family, how many family members do you have in each of the groups listed below? Include step, foster, and adoptive family members. Son(s)","UNDEFINED_CODE, 0|UNDEFINED_CODE_1, 1|UNDEFINED_CODE_2, 2|UNDEFINED_CODE_3, 3+",PX281001,,,,,,,,,,,
family_history_incarceration_immediate_members_daughter,px281001_family_history_incarceration,,radio,"Thinking again about your immediate family, how many family members do you have in each of the groups listed below? Include step, foster, and adoptive family members. Daughter(s)","UNDEFINED_CODE, 0|UNDEFINED_CODE_1, 1|UNDEFINED_CODE_2, 2|UNDEFINED_CODE_3, 3+",PX281001,,,,,,,,,,,
family_history_incarceration_immediate_members_spouse_partner,px281001_family_history_incarceration,,radio,"Thinking again about your immediate family, how many family members do you have in each of the groups listed below? Include step, foster, and adoptive family members. Current spouse or romantic partner","UNDEFINED_CODE, 0|UNDEFINED_CODE_1, 1",PX281001,,,,,,,,,,,
family_history_incarceration_immediate_members_anyone_had_child_with,px281001_family_history_incarceration,,radio,"Thinking again about your immediate family, how many family members do you have in each of the groups listed below? Include step, foster, and adoptive family members. Anyone else you have had a child with","UNDEFINED_CODE, 0|UNDEFINED_CODE_1, 1|UNDEFINED_CODE_2, 2|UNDEFINED_CODE_3, 3+",PX281001,,,,,,,,,,,
family_history_incarceration_immediate_members_jail_prison_overnight_father,px281001_family_history_incarceration,,radio,"You mentioned a moment ago that a member of your immediate family has been held in jail or prison for one night or longer. How many people from the following groups have ever been held in jail or prison for one night or longer? Include step, foster, and adoptive family members. Father(s)","UNDEFINED_CODE, 0|UNDEFINED_CODE_1, 1|UNDEFINED_CODE_2, 2|UNDEFINED_CODE_3, 3+",PX281001,,,,,"[family_history_incarceration_any_jail_prison_overnight] = '1'",,,,,,
family_history_incarceration_immediate_members_jail_prison_overnight_mother,px281001_family_history_incarceration,,radio,"You mentioned a moment ago that a member of your immediate family has been held in jail or prison for one night or longer. How many people from the following groups have ever been held in jail or prison for one night or longer? Include step, foster, and adoptive family members. Mother(s)","UNDEFINED_CODE, 0|UNDEFINED_CODE_1, 1|UNDEFINED_CODE_2, 2|UNDEFINED_CODE_3, 3+",PX281001,,,,,"[family_history_incarceration_any_jail_prison_overnight] = '1'",,,,,,
family_history_incarceration_immediate_members_jail_prison_overnight_brother,px281001_family_history_incarceration,,radio,"You mentioned a moment ago that a member of your immediate family has been held in jail or prison for one night or longer. How many people from the following groups have ever been held in jail or prison for one night or longer? Include step, foster, and adoptive family members. Brother(s)","UNDEFINED_CODE, 0|UNDEFINED_CODE_1, 1|UNDEFINED_CODE_2, 2|UNDEFINED_CODE_3, 3+",PX281001,,,,,"[family_history_incarceration_any_jail_prison_overnight] = '1'",,,,,,
family_history_incarceration_immediate_members_jail_prison_overnight_sister,px281001_family_history_incarceration,,radio,"You mentioned a moment ago that a member of your immediate family has been held in jail or prison for one night or longer. How many people from the following groups have ever been held in jail or prison for one night or longer? Include step, foster, and adoptive family members. Sister(s)","UNDEFINED_CODE, 0|UNDEFINED_CODE_1, 1|UNDEFINED_CODE_2, 2|UNDEFINED_CODE_3, 3+",PX281001,,,,,"[family_history_incarceration_any_jail_prison_overnight] = '1'",,,,,,
family_history_incarceration_immediate_members_jail_prison_overnight_son,px281001_family_history_incarceration,,radio,"You mentioned a moment ago that a member of your immediate family has been held in jail or prison for one night or longer. How many people from the following groups have ever been held in jail or prison for one night or longer? Include step, foster, and adoptive family members. Son(s)","UNDEFINED_CODE, 0|UNDEFINED_CODE_1, 1|UNDEFINED_CODE_2, 2|UNDEFINED_CODE_3, 3+",PX281001,,,,,"[family_history_incarceration_any_jail_prison_overnight] = '1'",,,,,,
family_history_incarceration_immediate_members_jail_prison_overnight_daughter,px281001_family_history_incarceration,,radio,"You mentioned a moment ago that a member of your immediate family has been held in jail or prison for one night or longer. How many people from the following groups have ever been held in jail or prison for one night or longer? Include step, foster, and adoptive family members. Daughter(s)","UNDEFINED_CODE, 0|UNDEFINED_CODE_1, 1|UNDEFINED_CODE_2, 2|UNDEFINED_CODE_3, 3+",PX281001,,,,,"[family_history_incarceration_any_jail_prison_overnight] = '1'",,,,,,
family_history_incarceration_immediate_members_jail_prison_overnight_spouse_partner,px281001_family_history_incarceration,,radio,"You mentioned a moment ago that a member of your immediate family has been held in jail or prison for one night or longer. How many people from the following groups have ever been held in jail or prison for one night or longer? Include step, foster, and adoptive family members. Current spouse or romantic partner","UNDEFINED_CODE, 0|UNDEFINED_CODE_1, 1",PX281001,,,,,"[family_history_incarceration_any_jail_prison_overnight] = '1'",,,,,,
family_history_incarceration_immediate_members_jail_prison_overnight_anyone_had_child_with,px281001_family_history_incarceration,,radio,"You mentioned a moment ago that a member of your immediate family has been held in jail or prison for one night or longer. How many people from the following groups have ever been held in jail or prison for one night or longer? Include step, foster, and adoptive family members. Anyone else you have had a child with","UNDEFINED_CODE, 0|UNDEFINED_CODE_1, 1|UNDEFINED_CODE_2, 2|UNDEFINED_CODE_3, 3+",PX281001,,,,,"[family_history_incarceration_any_jail_prison_overnight] = '1'",,,,,,
family_history_incarceration_member_longest_time_jail_prison,px281001_family_history_incarceration,,radio,"Thinking about your immediate family members who have been held in jail or prison, what was the longest amount of time that any one of your family members spent in jail or prison? ","1, 1 day|2, 2 days to a month |3, Between a month and a year|4, 1-5 years |5, 6-10 years |6, More than 10 years",PX281001,,,,,"[family_history_incarceration_any_jail_prison_overnight] = '1'",,,,,,
