"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
long_covid_symptoms_allergies_skin_allergy_symptoms_record_id,px992013_long_covid_symptoms_allergies,,text,"Record ID",,PX992013,,,,,,,,,,,
long_covid_symptoms_allergies_skin_allergy_symptoms_none,px992013_long_covid_symptoms_allergies,,radio,"<div class=""rich-text-field-label""><p>Did you experience these symptoms, and when did you experience them? <br />Please mark symptoms for the first 4 weeks, then months (if applicable). Even if you have only experienced these symptoms for part of a week or month, please select it<span style=""font-weight: normal;"">. If you experienced none of the symptoms in a set, select the checkbox (None of the below issues apply to me) above the grouped set.</span></p></div>","UNDEFINED_CODE, None of the below skin and allergy symptoms apply to me",PX992013,,,,,,,,,,,
long_covid_symptoms_allergies_skin_allergy_symptoms_peeling_skin,px992013_long_covid_symptoms_allergies,"Did you experience these symptoms, and when did you experience them?
Please mark symptoms for the first 4 weeks, then months (if applicable). Even if you have only experienced these symptoms for part of a week or month, please select it. ",checkbox,"Peeling skin","UNDEFINED_CODE, N/A | UNDEFINED_CODE_1, Week 1 | UNDEFINED_CODE_2, Week 2 | UNDEFINED_CODE_3, Week 3 | UNDEFINED_CODE_4, Week 4 | UNDEFINED_CODE_5, Month 2 | UNDEFINED_CODE_6, Month 3 | UNDEFINED_CODE_7, Month 4 | UNDEFINED_CODE_8, Month 5",,,,,,"[long_covid_symptoms_allergies_skin_allergy_symptoms_none] = ''",,,,skin_and_allergy_symptoms,,
long_covid_symptoms_allergies_skin_allergy_symptoms_petechiae,px992013_long_covid_symptoms_allergies,,checkbox,"Petechiae (tiny purple, red, or brown spots on the skin, usually on arms, legs, stomach, buttocks, and occasionally inside mouth or on eyelids)","UNDEFINED_CODE, N/A | UNDEFINED_CODE_1, Week 1 | UNDEFINED_CODE_2, Week 2 | UNDEFINED_CODE_3, Week 3 | UNDEFINED_CODE_4, Week 4 | UNDEFINED_CODE_5, Month 2 | UNDEFINED_CODE_6, Month 3 | UNDEFINED_CODE_7, Month 4 | UNDEFINED_CODE_8, Month 5",,,,,,"[long_covid_symptoms_allergies_skin_allergy_symptoms_none] = ''",,,,skin_and_allergy_symptoms,,
long_covid_symptoms_allergies_skin_allergy_symptoms_covid_toes,px992013_long_covid_symptoms_allergies,,checkbox,"COVID toes (discoloration, swelling, painful, or blistering toes)","UNDEFINED_CODE, N/A | UNDEFINED_CODE_1, Week 1 | UNDEFINED_CODE_2, Week 2 | UNDEFINED_CODE_3, Week 3 | UNDEFINED_CODE_4, Week 4 | UNDEFINED_CODE_5, Month 2 | UNDEFINED_CODE_6, Month 3 | UNDEFINED_CODE_7, Month 4 | UNDEFINED_CODE_8, Month 5",,,,,,"[long_covid_symptoms_allergies_skin_allergy_symptoms_none] = ''",,,,skin_and_allergy_symptoms,,
long_covid_symptoms_allergies_skin_allergy_symptoms_dermatographia,px992013_long_covid_symptoms_allergies,,checkbox,"Dermatographia (writing on your skin causes red lines where you scratched)","UNDEFINED_CODE, N/A | UNDEFINED_CODE_1, Week 1 | UNDEFINED_CODE_2, Week 2 | UNDEFINED_CODE_3, Week 3 | UNDEFINED_CODE_4, Week 4 | UNDEFINED_CODE_5, Month 2 | UNDEFINED_CODE_6, Month 3 | UNDEFINED_CODE_7, Month 4 | UNDEFINED_CODE_8, Month 5",,,,,,"[long_covid_symptoms_allergies_skin_allergy_symptoms_none] = ''",,,,skin_and_allergy_symptoms,,
long_covid_symptoms_allergies_skin_allergy_symptoms_new_allergies,px992013_long_covid_symptoms_allergies,,checkbox,"New allergies (food, chemical, environmental, etc)","UNDEFINED_CODE, N/A | UNDEFINED_CODE_1, Week 1 | UNDEFINED_CODE_2, Week 2 | UNDEFINED_CODE_3, Week 3 | UNDEFINED_CODE_4, Week 4 | UNDEFINED_CODE_5, Month 2 | UNDEFINED_CODE_6, Month 3 | UNDEFINED_CODE_7, Month 4 | UNDEFINED_CODE_8, Month 5",,,,,,"[long_covid_symptoms_allergies_skin_allergy_symptoms_none] = ''",,,,skin_and_allergy_symptoms,,
long_covid_symptoms_allergies_skin_allergy_symptoms_skin_rashes,px992013_long_covid_symptoms_allergies,,checkbox,"Skin rashes","UNDEFINED_CODE, N/A | UNDEFINED_CODE_1, Week 1 | UNDEFINED_CODE_2, Week 2 | UNDEFINED_CODE_3, Week 3 | UNDEFINED_CODE_4, Week 4 | UNDEFINED_CODE_5, Month 2 | UNDEFINED_CODE_6, Month 3 | UNDEFINED_CODE_7, Month 4 | UNDEFINED_CODE_8, Month 5",,,,,,"[long_covid_symptoms_allergies_skin_allergy_symptoms_none] = ''",,,,skin_and_allergy_symptoms,,
long_covid_symptoms_allergies_skin_allergy_symptoms_skin_other,px992013_long_covid_symptoms_allergies,,checkbox,Other,"UNDEFINED_CODE, N/A | UNDEFINED_CODE_1, Week 1 | UNDEFINED_CODE_2, Week 2 | UNDEFINED_CODE_3, Week 3 | UNDEFINED_CODE_4, Week 4 | UNDEFINED_CODE_5, Month 2 | UNDEFINED_CODE_6, Month 3 | UNDEFINED_CODE_7, Month 4 | UNDEFINED_CODE_8, Month 5",,,,,,"[long_covid_symptoms_allergies_skin_allergy_symptoms_none] = ''",,,,skin_and_allergy_symptoms,,
long_covid_symptoms_allergies_skin_allergy_symptoms_skin_other_specify,px992013_long_covid_symptoms_allergies,,text,"Skin and Allergy Symptoms: Other - specify",,PX992013,,,,,"[long_covid_symptoms_allergies_skin_allergy_symptoms_skin_other(UNDEFINED_CODE_1)] = '1' OR 
[long_covid_symptoms_allergies_skin_allergy_symptoms_skin_other(UNDEFINED_CODE_2)] = '1' OR
[long_covid_symptoms_allergies_skin_allergy_symptoms_skin_other(UNDEFINED_CODE_3)] = '1' OR
[long_covid_symptoms_allergies_skin_allergy_symptoms_skin_other(UNDEFINED_CODE_4)] = '1' OR
[long_covid_symptoms_allergies_skin_allergy_symptoms_skin_other(UNDEFINED_CODE_5)] = '1' OR
[long_covid_symptoms_allergies_skin_allergy_symptoms_skin_other(UNDEFINED_CODE_6)] = '1' OR
[long_covid_symptoms_allergies_skin_allergy_symptoms_skin_other(UNDEFINED_CODE_7)] = '1' OR
[long_covid_symptoms_allergies_skin_allergy_symptoms_skin_other(UNDEFINED_CODE_8)] = '1'",,,,,,
