"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
"phenx_exposures_from_hobbies_record_id","px060601_phenx_exposures_from_hobbies",,"text","Record ID",,"PX060601",,,,,,,,,,"",
"hobby_glue_participated","px060601_phenx_exposures_from_hobbies",,"radio","Have you ever participated for 6 months or longer in Hobbies using glues?","1 , YES|2 , NO","PX060601",,,,,,,,,,"",""
"hobby_glue_first_year","px060601_phenx_exposures_from_hobbies",,"text","In what year were you first involved in Hobbies using glues?",,"PX060601","number",,,,"[hobby_glue_participated] = '1'",,,,,"",""
"hobby_glue_last_year","px060601_phenx_exposures_from_hobbies",,"text","In what year were you last involved in Hobbies using glues?",,"PX060601","number",,,,"[hobby_glue_participated] = '1'",,,,,"",""
"hobby_glue_last_year_coded","px060601_phenx_exposures_from_hobbies",,"radio","In what year were you last involved in Hobbies using glues?","00 , STILL INVOLVED","PX060601",,,,,"[hobby_glue_participated] = '1'",,,,,"",""
"hobby_glue_total_years","px060601_phenx_exposures_from_hobbies",,"text","Overall, for how many years were you involved in Hobbies using glues?",,"PX060601","number",,,,"[hobby_glue_participated] = '1'",,,,,"",""
"hobby_glue_total_years_coded","px060601_phenx_exposures_from_hobbies",,"radio","Overall, for how many years were you involved in Hobbies using glues?","00 , LESS THAN 1 YR","PX060601",,,,,"[hobby_glue_participated] = '1'",,,,,"",""
"hobby_glue_hours_quantity","px060601_phenx_exposures_from_hobbies",,"text","On average, about how many hours per week, month, or year have you participated in Hobbies using glues?",,"PX060601","number",,,,"[hobby_glue_participated] = '1'",,,,,"",""
"hobby_glue_hours_frequency","px060601_phenx_exposures_from_hobbies",,"radio","On average, about how many hours per week, month, or year have you participated in Hobbies using glues?","1 , WEEK|2 , MONTH|3 , YEAR","PX060601",,,,,"[hobby_glue_participated] = '1'",,,,,"",""
"hobby_soldering_participated","px060601_phenx_exposures_from_hobbies",,"radio","Have you ever participated for 6 months or longer in Hobbies involving soldering, such as jewelry making or stained glass?","1 , YES|2 , NO","PX060601",,,,,,,,,,"",""
"hobby_soldering_first_year","px060601_phenx_exposures_from_hobbies",,"text","In what year were you first involved in Hobbies involving soldering, such as jewelry making or stained glass?",,"PX060601","number",,,,"[hobby_soldering_participated] = '1'",,,,,"",""
"hobby_soldering_last_year","px060601_phenx_exposures_from_hobbies",,"text","In what year were you last involved in Hobbies involving soldering, such as jewelry making or stained glass?",,"PX060601","number",,,,"[hobby_soldering_participated] = '1'",,,,,"",""
"hobby_soldering_last_year_coded","px060601_phenx_exposures_from_hobbies",,"radio","In what year were you last involved in Hobbies involving soldering, such as jewelry making or stained glass?","00 , STILL INVOLVED","PX060601",,,,,"[hobby_soldering_participated] = '1'",,,,,"",""
"hobby_soldering_total_years","px060601_phenx_exposures_from_hobbies",,"text","Overall, for how many years were you involved in Hobbies involving soldering, such as jewelry making or stained glass?",,"PX060601","number",,,,"[hobby_soldering_participated] = '1'",,,,,"",""
"hobby_soldering_total_years_coded","px060601_phenx_exposures_from_hobbies",,"radio","Overall, for how many years were you involved in Hobbies involving soldering, such as jewelry making or stained glass?","00 , LESS THAN 1 YR","PX060601",,,,,"[hobby_soldering_participated] = '1'",,,,,"",""
"hobby_soldering_hours_quantity","px060601_phenx_exposures_from_hobbies",,"text","On average, about how many hours per week, month, or year have you participated in Hobbies involving soldering, such as jewelry making or stained glass?",,"PX060601","number",,,,"[hobby_soldering_participated] = '1'",,,,,"",""
