"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
"phenx_tobacco_brand_and_variety_smokeless_tobacco_record_id","px730703_phenx_tobacco_brand_and_variety_smokeless_tobacco",,"text","Record ID",,"PX730703",,,,,,,,,,"",
"everused_smokeless_tobaccoproducts_chooseall","px730703_phenx_tobacco_brand_and_variety_smokeless_tobacco",,"checkbox","1. Have you ever used any of the following smokeless tobacco products, even one or two times? Choose all that apply.","1, Snus pouches | 2, Loose snus, moist snuff, dip, spit, or chewing tobacco | 3, I have never used a smokeless tobacco product | _8, Don't know | _7, Refused","PX730703",,,,,,,,,,"",""
"now_use_snusdipspitchewing_tobacco","px730703_phenx_tobacco_brand_and_variety_smokeless_tobacco",,"radio","2. Do you now use snus pouches, loose snus, moist snuff, dip, spit, or chewing tobacco?","1, Every day | 2, Some days | 3, Not at all | _8, Don't know | _7, Refused","PX730703",,,,,,,,,,"",""
"regularbrand_smokelesstobacco_usually_used","px730703_phenx_tobacco_brand_and_variety_smokeless_tobacco",,"radio","3.  [Do/ Did] you have a regular brand of smokeless tobacco, such as loose snus, moist snuff, dip, spit, and chewing tobacco that you usually [use/ used]?","1, Yes | 2, No | _8, Don't know | _7, Refused","PX730703",,,,,,,,,,"",""
"users_730703","px730703_phenx_tobacco_brand_and_variety_smokeless_tobacco",,"descriptive","ASK: Current users and 12- month former users

PROGRAM: For current users ask ""Do"" and ""use""; for 12-month former users ask ""Did"" and ""used""",,"PX730703",,,,,,,,,,"",""
"brand_smokelesstobacco_used","px730703_phenx_tobacco_brand_and_variety_smokeless_tobacco",,"radio","4.  What brand of smokeless tobacco, such as loose snus, moist snuff, dip, spit, and chewing tobacco [do I/ did] you [usually/ last] use? Please select it from the choices below.","UNDEFINED_CODE, Redman | UNDEFINED_CODE_1, Levi Garrett | UNDEFINED_CODE_2, Beechnut | UNDEFINED_CODE_3, Skoal | UNDEFINED_CODE_4, Grizzly and Copenhagen | UNDEFINED_CODE_5, Something else | UNDEFINED_CODE_6, Don't know | UNDEFINED_CODE_7, Refused","PX730703",,,,,,,,,,"",""
"selected_brand_whatkind_lastused","px730703_phenx_tobacco_brand_and_variety_smokeless_tobacco",,"radio","5.  You selected [Response to Q4] as your brand. What kind of [smokeless tobacco brand] [do I/ did] you [usually I last] use? Please select it from the choices below.","UNDEFINED_CODE, Redman | UNDEFINED_CODE_1, Levi Garrett | UNDEFINED_CODE_2, Beechnut | UNDEFINED_CODE_3, Skoal | UNDEFINED_CODE_4, Grizzly and Copenhagen | UNDEFINED_CODE_5, Something else | UNDEFINED_CODE_6, Don't know | UNDEFINED_CODE_7, Refused","PX730703",,,,,,,,,,"",""
"brand_smokelesstobacco_not_indicated_whatisit","px730703_phenx_tobacco_brand_and_variety_smokeless_tobacco",,"text","6.  You said that your brand was not indicated above. What is it?",,"PX730703",,,,,"[brand_smokelesstobacco_used] = 'UNDEFINED_CODE_5'",,,,,"",""
"brand_smokelesstobacco_notpictured_whatisit","px730703_phenx_tobacco_brand_and_variety_smokeless_tobacco",,"text","7. You said that the type of [BRANDFILL]s that you [use/used] is not listed. What type is it?",,"PX730703",,,,,"[selected_brand_whatkind_lastused] = 'UNDEFINED_CODE_5'",,,,,"",""
"brand_smokelesstobacco_flavored_sweet","px730703_phenx_tobacco_brand_and_variety_smokeless_tobacco",,"radio","8.  [Is/was] [your regular brand/ the last brand] you [use/ used] flavored to taste like menthol, mint, clove, spice, candy, fruit, chocolate, alcohol (such as wine or cognac), or other sweets?","1, Yes | 2, No | _8, Don't know | _7, Refused","PX730703",,,,,,,,,,"",""
"smokelesstobacco_howlong_using_days","px730703_phenx_tobacco_brand_and_variety_smokeless_tobacco",,"text","9.  About how long (did you use/have you been using) your regular brand of smokeless tobacco, such as loose, snus, moist snuff, dip, spit, and chewing tobacco? Please enter the number and indicate whether it is years, months, or days.",,"PX730703",,,,,,,,,,"",""
"smokelesstobacco_used_lasttime_whatbrand","px730703_phenx_tobacco_brand_and_variety_smokeless_tobacco",,"radio","10. You said earlier that you used smokeless tobacco [TIME OF LAST USE]. Think about the very last time you used it. Was the brand [NEQBRAND]?","1, Yes | 2, No | _8, Don't know | _7, Refused","PX730703",,,,,,,,,,"",""
"smokelesstobacco_snus_brand","px730703_phenx_tobacco_brand_and_variety_smokeless_tobacco",,"radio","11.  You said earlier that you last used snus [TIME OF LAST USE]. Think about the very last pouch you used. Was the brand Camel snus, General snus, Marlboro snus, or Nordic Ice?","1, Yes | 2, No | _8, Don't know | _7, Refused","PX730703",,,,,,,,,,"",""
