"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
"record_id","px320201_px320201_chronic_medical_conditions_self_reported",,"text","Record ID",,"PX320201",,,,,,,,,,"",""
"desc1","px320201_px320201_chronic_medical_conditions_self_reported",,"descriptive","The following is a list of common problems. Please indicate if you currently have the problem in the first column.  If you do not have the problem, skip to next problem.

If you do have the problem, please indicate in the second column if you receive medications or some other type of treatment for the problem.

In the third column indicate if the problem limits any of your activities.

Finally, indicate all medical conditions that are not listed under ""other medical problems"" at the end of the page.
",,"PX320201",,,,,,,,,,"",""
"heart_disease_problem","px320201_px320201_chronic_medical_conditions_self_reported","Do you have the problem?","radio","Heart disease","0, No | 1, Yes","PX320201",,,,,,,,,"mat1","",""
"high_blood_pressure_problem","px320201_px320201_chronic_medical_conditions_self_reported",,"radio","High blood pressure","0, No | 1, Yes","PX320201",,,,,,,,,"mat1","",""
"lung_disease_problem","px320201_px320201_chronic_medical_conditions_self_reported",,"radio","Lung disease","0, No | 1, Yes","PX320201",,,,,,,,,"mat1","",""
"diabetes_problem","px320201_px320201_chronic_medical_conditions_self_reported",,"radio","Diabetes","0, No | 1, Yes","PX320201",,,,,,,,,"mat1","",""
"ulcer_stomach_disease_problem","px320201_px320201_chronic_medical_conditions_self_reported",,"radio","Ulcer or stomach disease","0, No | 1, Yes","PX320201",,,,,,,,,"mat1","",""
"kidney_disease_problem","px320201_px320201_chronic_medical_conditions_self_reported",,"radio","Kidney disease","0, No | 1, Yes","PX320201",,,,,,,,,"mat1","",""
"liver_disease_problem","px320201_px320201_chronic_medical_conditions_self_reported",,"radio","Liver disease","0, No | 1, Yes","PX320201",,,,,,,,,"mat1","",""
"anemia_other_blood_disease_problem","px320201_px320201_chronic_medical_conditions_self_reported",,"radio","Anemia or other blood disease","0, No | 1, Yes","PX320201",,,,,,,,,"mat1","",""
"cancer_problem","px320201_px320201_chronic_medical_conditions_self_reported",,"radio","Cancer","0, No | 1, Yes","PX320201",,,,,,,,,"mat1","",""
"depression_problem","px320201_px320201_chronic_medical_conditions_self_reported",,"radio","Depression","0, No | 1, Yes","PX320201",,,,,,,,,"mat1","",""
"osteoarthritis_degenerative_arthritis_problem","px320201_px320201_chronic_medical_conditions_self_reported",,"radio","Osteoarthritis, degenerative arthritis","0, No | 1, Yes","PX320201",,,,,,,,,"mat1","",""
"back_pain_problem","px320201_px320201_chronic_medical_conditions_self_reported",,"radio","Back pain","0, No | 1, Yes","PX320201",,,,,,,,,"mat1","",""
"rheumatoid_arthritis_problem","px320201_px320201_chronic_medical_conditions_self_reported",,"radio","Rheumatoid arthritis","0, No | 1, Yes","PX320201",,,,,,,,,"mat1","",""
"other_medical_problem","px320201_px320201_chronic_medical_conditions_self_reported",,"radio","Other medical problems","0, No | 1, Yes","PX320201",,,,,,,,,"mat1","",""
"other_medical_problems_describe","px320201_px320201_chronic_medical_conditions_self_reported",,"text","Please write in:",,"PX320201",,,,,"[other_medical_problem]='1'",,,,,"",""
"heart_disease_treatment","px320201_px320201_chronic_medical_conditions_self_reported","Do you receive treatment for it?","radio","Heart disease","0, No | 1, Yes","PX320201",,,,,"[heart_disease_problem]='1'",,,,"mat2","",""
"high_blood_pressure_treatment","px320201_px320201_chronic_medical_conditions_self_reported",,"radio","High blood pressure","0, No | 1, Yes","PX320201",,,,,"[high_blood_pressure_problem]='1'",,,,"mat2","",""
"lung_disease_treatment","px320201_px320201_chronic_medical_conditions_self_reported",,"radio","Lung disease","0, No | 1, Yes","PX320201",,,,,"[lung_disease_problem]='1'",,,,"mat2","",""
"diabetes_treatment","px320201_px320201_chronic_medical_conditions_self_reported",,"radio","Diabetes","0, No | 1, Yes","PX320201",,,,,"[diabetes_problem]='1'",,,,"mat2","",""
"ulcer_stomach_disease_treatment","px320201_px320201_chronic_medical_conditions_self_reported",,"radio","Ulcer or stomach disease","0, No | 1, Yes","PX320201",,,,,"[ulcer_stomach_disease_problem]='1'",,,,"mat2","",""
"kidney_disease_treatment","px320201_px320201_chronic_medical_conditions_self_reported",,"radio","Kidney disease","0, No | 1, Yes","PX320201",,,,,"[kidney_disease_problem]='1'",,,,"mat2","",""
"liver_disease_treatment","px320201_px320201_chronic_medical_conditions_self_reported",,"radio","Liver disease","0, No | 1, Yes","PX320201",,,,,"[liver_disease_problem]='1'",,,,"mat2","",""
"anemia_other_blood_disease_treatment","px320201_px320201_chronic_medical_conditions_self_reported",,"radio","Anemia or other blood disease","0, No | 1, Yes","PX320201",,,,,"[anemia_other_blood_disease_problem]='1'",,,,"mat2","",""
"cancer_treatment","px320201_px320201_chronic_medical_conditions_self_reported",,"radio","Cancer","0, No | 1, Yes","PX320201",,,,,"[cancer_problem]='1'",,,,"mat2","",""
"depression_treatment","px320201_px320201_chronic_medical_conditions_self_reported",,"radio","Depression","0, No | 1, Yes","PX320201",,,,,"[depression_problem]='1'",,,,"mat2","",""
"osteoarthritis_degenerative_arthritis_treatment","px320201_px320201_chronic_medical_conditions_self_reported",,"radio","Osteoarthritis, degenerative arthritis","0, No | 1, Yes","PX320201",,,,,"[osteoarthritis_degenerative_arthritis_problem]='1'",,,,"mat2","",""
"back_pain_treatment","px320201_px320201_chronic_medical_conditions_self_reported",,"radio","Back pain","0, No | 1, Yes","PX320201",,,,,"[back_pain_problem]='1'",,,,"mat2","",""
"rheumatoid_arthritis_treatment","px320201_px320201_chronic_medical_conditions_self_reported",,"radio","Rheumatoid arthritis","0, No | 1, Yes","PX320201",,,,,"[rheumatoid_arthritis_problem]='1'",,,,"mat2","",""
"other_medical_problems_treatment","px320201_px320201_chronic_medical_conditions_self_reported",,"radio","[other_medical_problems_describe]","0, No | 1, Yes","PX320201",,,,,"[other_medical_problem]='1'",,,,"mat2","",""
"heart_disease_limit_activities","px320201_px320201_chronic_medical_conditions_self_reported","Does it limit your activities?","radio","Heart disease","0, No | 1, Yes","PX320201",,,,,"[heart_disease_problem]='1'",,,,"mat3","",""
"high_blood_pressure_limit_activities","px320201_px320201_chronic_medical_conditions_self_reported",,"radio","High blood pressure","0, No | 1, Yes","PX320201",,,,,"[high_blood_pressure_problem]='1'",,,,"mat3","",""
"lung_disease_limit_activities","px320201_px320201_chronic_medical_conditions_self_reported",,"radio","Lung disease","0, No | 1, Yes","PX320201",,,,,"[lung_disease_problem]='1'",,,,"mat3","",""
"diabetes_limit_activities","px320201_px320201_chronic_medical_conditions_self_reported",,"radio","Diabetes","0, No | 1, Yes","PX320201",,,,,"[diabetes_problem]='1'",,,,"mat3","",""
"ulcer_stomach_disease_limit_activities","px320201_px320201_chronic_medical_conditions_self_reported",,"radio","Ulcer or stomach disease","0, No | 1, Yes","PX320201",,,,,"[ulcer_stomach_disease_problem]='1'",,,,"mat3","",""
"kidney_disease_limit_activities","px320201_px320201_chronic_medical_conditions_self_reported",,"radio","Kidney disease","0, No | 1, Yes","PX320201",,,,,"[kidney_disease_problem]='1'",,,,"mat3","",""
"liver_disease_limit_activities","px320201_px320201_chronic_medical_conditions_self_reported",,"radio","Liver disease","0, No | 1, Yes","PX320201",,,,,"[liver_disease_problem]='1'",,,,"mat3","",""
"anemia_other_blood_disease_limit_activities","px320201_px320201_chronic_medical_conditions_self_reported",,"radio","Anemia or other blood disease","0, No | 1, Yes","PX320201",,,,,"[anemia_other_blood_disease_problem]='1'",,,,"mat3","",""
"cancer_limit_activities","px320201_px320201_chronic_medical_conditions_self_reported",,"radio","Cancer","0, No | 1, Yes","PX320201",,,,,"[cancer_problem]='1'",,,,"mat3","",""
"depression_limit_activities","px320201_px320201_chronic_medical_conditions_self_reported",,"radio","Depression","0, No | 1, Yes","PX320201",,,,,"[depression_problem]='1'",,,,"mat3","",""
