"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
"phenx_integrated_fitness_child_protocol_record_id","px150203_phenx_integrated_fitness_child_protocol",,"text","Record ID",,"PX150203",,,,,,,,,,"",
"pxt150203_gender","px150203_phenx_integrated_fitness_child_protocol",,"radio","Participant's gender","UNDEFINED_CODE,male|UNDEFINED_CODE_1,female","PX150203",,,,,,,,,,"",""
"pxt150203_age","px150203_phenx_integrated_fitness_child_protocol",,"text","Participant's age",,"PX150203","number",,,,,,,,,"",""
"pxt150203_weight","px150203_phenx_integrated_fitness_child_protocol",,"text","Participant's weight",,"PX150203","number",,,,,,,,,"",""
"height_feet","px150203_phenx_integrated_fitness_child_protocol",,"text","Participant's height",,"PX150203","number",,,,,,,,,"",""
"height_inches","px150203_phenx_integrated_fitness_child_protocol",,"text","Participant's height",,"PX150203","number",,,,,,,,,"",""
"lap_length","px150203_phenx_integrated_fitness_child_protocol",,"radio","Length of laps","UNDEFINED_CODE,15 meters|UNDEFINED_CODE_1,20 meters","PX150203",,,,,,,,,,"",""
"number_laps","px150203_phenx_integrated_fitness_child_protocol",,"text","Number of laps",,"PX150203","number",,,,,,,,,"",""
"time_to_complete_run_minutes","px150203_phenx_integrated_fitness_child_protocol",,"text","Time to complete entire 1 mile run",,"PX150203","number",,,,,,,,,"",""
"time_to_complete_run_seconds","px150203_phenx_integrated_fitness_child_protocol",,"text","Time to complete entire 1 mile run",,"PX150203","number",,,,,,,,,"",""
"pxt150203_heart_rate","px150203_phenx_integrated_fitness_child_protocol",,"text","Participant's heart rate immediately after the walk",,"PX150203","number",,,,,,,,,"",""
"pxt150203_time_to_complete_walk_minutes","px150203_phenx_integrated_fitness_child_protocol",,"text","Time to complete entire 1 mile walk",,"PX150203","number",,,,,,,,,"",""
"pxt150203_time_to_complete_walk_seconds","px150203_phenx_integrated_fitness_child_protocol",,"text","Time to complete entire 1 mile walk",,"PX150203","number",,,,,,,,,"",""
"number_curl_ups","px150203_phenx_integrated_fitness_child_protocol",,"text","Number of curl-ups",,"PX150203","number",,,,,,,,,"",""
"distance_to_chin","px150203_phenx_integrated_fitness_child_protocol",,"text","Distance from the floor to the child's chin",,"PX150203","number",,,,,,,,,"",""
"number_push_ups","px150203_phenx_integrated_fitness_child_protocol",,"text","Number of push-ups",,"PX150203","number",,,,,,,,,"",""
"flexed_arm_hang","px150203_phenx_integrated_fitness_child_protocol",,"text","Length of time child retains position",,"PX150203","number",,,,,,,,,"",""
"modified_pull_ups","px150203_phenx_integrated_fitness_child_protocol",,"text","Number of modified pull-ups completed",,"PX150203","number",,,,,,,,,"",""
"sit_and_reach","px150203_phenx_integrated_fitness_child_protocol",,"text","Distance reached",,"PX150203","number",,,,,,,,,"",""
"left_shoulder_stretch","px150203_phenx_integrated_fitness_child_protocol",,"radio","Fingertips touch with left arm behind the back and right arm behind the head","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX150203",,,,,,,,,,"",""
"right_shoulder_stretch","px150203_phenx_integrated_fitness_child_protocol",,"radio","Fingertips touch with right arm behind the back and left arm behind the head","UNDEFINED_CODE, Yes | UNDEFINED_CODE_1, No","PX150203",,,,,,,,,,"",""
