"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
"phenx_injection_drug_use_record_id","px161101_phenx_injection_drug_use",,"text","Record ID",,"PX161101",,,,,,,,,,"",
"used_needle_to_inject_drugs","px161101_phenx_injection_drug_use",,"radio","Have you ever, even once, used a needle to inject a drug not prescribed by a doctor?","1 , Yes|2 , No|7 , Refused|9 , Don't Know","PX161101",,,,,,,,,,"",""
"which_drugs_injected","px161101_phenx_injection_drug_use",,"radio","Which of the following drugs have you injected using a needle?","1 , Cocaine|2 , Heroin|3 , Methamphetamine|4 , Steroids|5 , Any other drugs|7 , Refused|9 , Don't Know","PX161101",,,,,"[used_needle_to_inject_drugs] = '1'",,,,,"",""
"age_first_used_needle","px161101_phenx_injection_drug_use",,"text","How old were you when you first used a needle to inject any drug not prescribed by a doctor?",,"PX161101","number",,,,"[which_drugs_injected] = '1'",,,,,"",""
"age_first_used_needle_coded","px161101_phenx_injection_drug_use",,"radio","How old were you when you first used a needle to inject any drug not prescribed by a doctor?","77 , Refused|99 , Don't Know","PX161101",,,,,"[used_needle_to_inject_drugs] = '1'",,,,,"",""
"how_long_since_injected_drugs","px161101_phenx_injection_drug_use",,"text","How long ago has it been since you last used a needle to inject a drug not prescribed by a doctor?",,"PX161101","number",,,,"[used_needle_to_inject_drugs] = '1'",,,,,"",""
"how_long_since_injected_drugs_coded","px161101_phenx_injection_drug_use",,"radio","How long ago has it been since you last used a needle to inject a drug not prescribed by a doctor?","7777 , Refused|9999 , Don't Know","PX161101",,,,,"[used_needle_to_inject_drugs] = '1'",,,,,"",""
"howlong_since_injected_drugs_units","px161101_phenx_injection_drug_use",,"radio","How long ago has it been since you last used a needle to inject a drug not prescribed by a doctor?","1 , Days|2 , Weeks|3 , Months|4 , Years|7 , Refused|9 , Don't Know","PX161101",,,,,"[used_needle_to_inject_drugs] = '1'",,,,,"",""
"how_many_times_injected_drugs","px161101_phenx_injection_drug_use",,"radio","During your life, altogether how many times have you injected drugs not prescribed by a doctor?","1 , Once|2 , 2-5 times|3 , 6-19 times|4 , 20-49 times|5 , 50-99 times|6 , 100 times or more|77 , Refused|99 , Don't Know","PX161101",,,,,"[used_needle_to_inject_drugs] = '1'",,,,,"",""
"how_often_injected","px161101_phenx_injection_drug_use",,"radio","Think about the period of your life when you injected drugs the most often. How often did you inject then?","1 , More than once a day|2 , About once a day|3 , At least once a week but not every day|4 , At least once a month but not every week|5 , Less than once a month|7 , Refused|9 , Don't Know","PX161101",,,,,"[used_needle_to_inject_drugs] = '1'",,,,,"",""
"drug_treatment_program","px161101_phenx_injection_drug_use",,"radio","Have you ever been in a drug treatment or drug rehabilitation program?","1 , Yes|2 , No|7 , Refused|9 , Don't Know","PX161101",,,,,"[used_needle_to_inject_drugs] = '1'",,,,,"",""
