"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
"phenx_oral_mechanism_cranial_nerve_examination_for_young_child_record_id","px201601_phenx_oral_mechanism_cranial_nerve_examination_for_young_child",,"text","Record ID",,"PX201601",,,,,,,,,,"",
"oral_mechanism_cranial_nerve_examination_young_children_rate_structure_lips_symmetry","px201601_phenx_oral_mechanism_cranial_nerve_examination_for_young_child",,"text","Rate the structure of the lips at rest based on: symmetry",,"PX201601",,,,,,,,,,"",""
"oral_mechanism_cranial_nerve_examination_young_children_rate_structure_lips_relationship","px201601_phenx_oral_mechanism_cranial_nerve_examination_for_young_child",,"text","Rate the structure of the lips at rest based on: relationship (open vs. closed)",,"PX201601",,,,,,,,,,"",""
"oral_mechanism_cranial_nerve_examination_young_children_oral_function_lips_rounding","px201601_phenx_oral_mechanism_cranial_nerve_examination_for_young_child",,"text","Rate the oral function of the lips based on: rounding",,"PX201601",,,,,,,,,,"",""
"oral_mechanism_cranial_nerve_examination_young_children_oral_function_lips_protrusion","px201601_phenx_oral_mechanism_cranial_nerve_examination_for_young_child",,"text","Rate the oral function of the lips based on: protrusion",,"PX201601",,,,,,,,,,"",""
"oral_mechanism_cranial_nerve_examination_young_children_oral_function_lips_retraction","px201601_phenx_oral_mechanism_cranial_nerve_examination_for_young_child",,"text","Rate the oral function of the lips based on: retraction",,"PX201601",,,,,,,,,,"",""
"oral_mechanism_cranial_nerve_examination_young_children_oral_function_lips_alternate_pucker_smile","px201601_phenx_oral_mechanism_cranial_nerve_examination_for_young_child",,"text","Rate the oral function of the lips based on: alternate pucker & smile",,"PX201601",,,,,,,,,,"",""
"oral_mechanism_cranial_nerve_examination_young_children_oral_function_lips_bite_lower","px201601_phenx_oral_mechanism_cranial_nerve_examination_for_young_child",,"text","Rate the oral function of the lips based on: bite lower lip",,"PX201601",,,,,,,,,,"",""
"oral_mechanism_cranial_nerve_examination_young_children_oral_function_lips_seal","px201601_phenx_oral_mechanism_cranial_nerve_examination_for_young_child",,"text","Rate the oral function of the lips based on: lip seal",,"PX201601",,,,,,,,,,"",""
"oral_mechanism_cranial_nerve_examination_young_children_oral_function_lips_puff_cheeks","px201601_phenx_oral_mechanism_cranial_nerve_examination_for_young_child",,"text","Rate the oral function of the lips based on: puff cheeks",,"PX201601",,,,,,,,,,"",""
"oral_mechanism_cranial_nerve_examination_young_children_oral_function_lips_open_close","px201601_phenx_oral_mechanism_cranial_nerve_examination_for_young_child",,"text","Rate the oral function of the lips based on: open & close lips",,"PX201601",,,,,,,,,,"",""
"oral_mechanism_cranial_nerve_examination_young_children_speech_function_lips_rounding","px201601_phenx_oral_mechanism_cranial_nerve_examination_for_young_child",,"text","Rate the speech function of the lips based on: rounding /o:/",,"PX201601",,,,,,,,,,"",""
"oral_mechanism_cranial_nerve_examination_young_children_speech_function_lips_protrusion","px201601_phenx_oral_mechanism_cranial_nerve_examination_for_young_child",,"text","Rate the speech function of the lips based on: protrusion /u:/",,"PX201601",,,,,,,,,,"",""
"oral_mechanism_cranial_nerve_examination_young_children_speech_function_lips_retraction","px201601_phenx_oral_mechanism_cranial_nerve_examination_for_young_child",,"text","Rate the speech function of the lips based on: retraction /i:/",,"PX201601",,,,,,,,,,"",""
"oral_mechanism_cranial_nerve_examination_young_children_speech_function_lips_alternate","px201601_phenx_oral_mechanism_cranial_nerve_examination_for_young_child",,"text","Rate the speech function of the lips based on: alternate /u i/",,"PX201601",,,,,,,,,,"",""
"oral_mechanism_cranial_nerve_examination_young_children_speech_function_lips_bite_lower","px201601_phenx_oral_mechanism_cranial_nerve_examination_for_young_child",,"text","Rate the speech function of the lips based on: bite lower lip /f/",,"PX201601",,,,,,,,,,"",""
"oral_mechanism_cranial_nerve_examination_young_children_speech_function_lips_open_close","px201601_phenx_oral_mechanism_cranial_nerve_examination_for_young_child",,"text","Rate the speech function of the lips based on: open & close lips /ma/",,"PX201601",,,,,,,,,,"",""
"oral_mechanism_cranial_nerve_examination_young_children_rate_structure_mandible_symmetry","px201601_phenx_oral_mechanism_cranial_nerve_examination_for_young_child",,"text","Rate the structure of the mandible at rest based on: symmetry",,"PX201601",,,,,,,,,,"",""
"oral_mechanism_cranial_nerve_examination_young_children_rate_structure_mandible_occlusion","px201601_phenx_oral_mechanism_cranial_nerve_examination_for_young_child",,"text","Rate the structure of the mandible at rest based on: occlusion",,"PX201601",,,,,,,,,,"",""
"oral_mechanism_cranial_nerve_examination_young_children_rate_structure_mandible_size","px201601_phenx_oral_mechanism_cranial_nerve_examination_for_young_child",,"text","Rate the structure of the mandible at rest based on: size (re: facial features)",,"PX201601",,,,,,,,,,"",""
"oral_mechanism_cranial_nerve_examination_young_children_oral_function_mandible_excursion","px201601_phenx_oral_mechanism_cranial_nerve_examination_for_young_child",,"text","Rate the oral function of the mandible based on: excursion (click teeth 5x)",,"PX201601",,,,,,,,,,"",""
