"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
"phenx_personal_history_of_allergies_infectious_dis_record_id","px161602_phenx_personal_history_of_allergies_infectious_dis",,"text","Record ID",,"PX161602",,,,,,,,,,"",
"section_a_medical_history","px161602_phenx_personal_history_of_allergies_infectious_dis",,"descriptive","Section A. 
Medical History:",,"PX161602",,,,,,,,,,"",""
"pxt161602_aids","px161602_phenx_personal_history_of_allergies_infectious_dis",,"radio","Acquired Immunodeficiency Syndrome (AIDS) or HIV Positive","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161602",,,,,,,,,,"",""
"pxt161602_aids_date_of_onset","px161602_phenx_personal_history_of_allergies_infectious_dis",,"text","Acquired Immunodeficiency Syndrome (AIDS) or HIV Positive Date of Onset",,"PX161602","date_mdy",,,,,,,,,"",""
"pxt161602_arthritis","px161602_phenx_personal_history_of_allergies_infectious_dis",,"radio","Arthritis","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161602",,,,,,,,,,"",""
"pxt161602_arthritis_date_of_onset","px161602_phenx_personal_history_of_allergies_infectious_dis",,"text","Arthritis Date of Onset",,"PX161602","date_mdy",,,,,,,,,"",""
"pxt161602_asthma","px161602_phenx_personal_history_of_allergies_infectious_dis",,"radio","Asthma","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161602",,,,,,,,,,"",""
"pxt161602_asthma_date_of_onset","px161602_phenx_personal_history_of_allergies_infectious_dis",,"text","Asthma Date of Onset",,"PX161602","date_mdy",,,,,,,,,"",""
"pxt161602_bronchitis","px161602_phenx_personal_history_of_allergies_infectious_dis",,"radio","Bronchitis","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161602",,,,,,,,,,"",""
"pxt161602_bronchitis_date_of_onset","px161602_phenx_personal_history_of_allergies_infectious_dis",,"text","Bronchitis Date of Onset",,"PX161602","date_mdy",,,,,,,,,"",""
"pxt161602_cancer","px161602_phenx_personal_history_of_allergies_infectious_dis",,"radio","Cancer","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161602",,,,,,,,,,"",""
"pxt161602_cancer_date_of_onset","px161602_phenx_personal_history_of_allergies_infectious_dis",,"text","Cancer Date of Onset",,"PX161602","date_mdy",,,,,,,,,"",""
"pxt161602_chlamydia","px161602_phenx_personal_history_of_allergies_infectious_dis",,"radio","Chlamydia","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161602",,,,,,,,,,"",""
"pxt161602_chlamydia_date_of_onset","px161602_phenx_personal_history_of_allergies_infectious_dis",,"text","Chlamydia Date of Onset",,"PX161602","date_mdy",,,,,,,,,"",""
"pxt161602_diabetes","px161602_phenx_personal_history_of_allergies_infectious_dis",,"radio","Diabetes","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161602",,,,,,,,,,"",""
"pxt161602_diabetes_date_of_onset","px161602_phenx_personal_history_of_allergies_infectious_dis",,"text","Diabetes Date of Onset",,"PX161602","date_mdy",,,,,,,,,"",""
"pxt161602_dizziness","px161602_phenx_personal_history_of_allergies_infectious_dis",,"radio","Dizziness","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161602",,,,,,,,,,"",""
"pxt161602_dizziness_date_of_onset","px161602_phenx_personal_history_of_allergies_infectious_dis",,"text","Dizziness Date of Onset",,"PX161602","date_mdy",,,,,,,,,"",""
"pxt161602_emphysema","px161602_phenx_personal_history_of_allergies_infectious_dis",,"radio","Emphysema","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161602",,,,,,,,,,"",""
"pxt161602_emphysema_date_of_onset","px161602_phenx_personal_history_of_allergies_infectious_dis",,"text","Emphysema Date of Onset",,"PX161602","date_mdy",,,,,,,,,"",""
"pxt161602_epilepsy","px161602_phenx_personal_history_of_allergies_infectious_dis",,"radio","Epilepsy","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161602",,,,,,,,,,"",""
"pxt161602_epilepsy_date_of_onset","px161602_phenx_personal_history_of_allergies_infectious_dis",,"text","Epilepsy Date of Onset",,"PX161602","date_mdy",,,,,,,,,"",""
"pxt161602_eye_problem","px161602_phenx_personal_history_of_allergies_infectious_dis",,"radio","Eye Problem","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161602",,,,,,,,,,"",""
"pxt161602_eye_problem_date_of_onset","px161602_phenx_personal_history_of_allergies_infectious_dis",,"text","Eye Problem Date of Onset",,"PX161602","date_mdy",,,,,,,,,"",""
"pxt161602_fainting","px161602_phenx_personal_history_of_allergies_infectious_dis",,"radio","Fainting","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161602",,,,,,,,,,"",""
"pxt161602_fainting_date_of_onset","px161602_phenx_personal_history_of_allergies_infectious_dis",,"text","Fainting Date of Onset",,"PX161602","date_mdy",,,,,,,,,"",""
"pxt161602_headaches","px161602_phenx_personal_history_of_allergies_infectious_dis",,"radio","Frequent or Severe Headaches","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161602",,,,,,,,,,"",""
"pxt161602_headaches_date_of_onset","px161602_phenx_personal_history_of_allergies_infectious_dis",,"text","Frequent or Severe Headaches Date of Onset",,"PX161602","date_mdy",,,,,,,,,"",""
"pxt161602_glaucoma","px161602_phenx_personal_history_of_allergies_infectious_dis",,"radio","Glaucoma","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161602",,,,,,,,,,"",""
"pxt161602_glaucoma_date_of_onset","px161602_phenx_personal_history_of_allergies_infectious_dis",,"text","Glaucoma Date of Onset",,"PX161602","date_mdy",,,,,,,,,"",""
"pxt161602_gonorrhea","px161602_phenx_personal_history_of_allergies_infectious_dis",,"radio","Gonorrhea","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161602",,,,,,,,,,"",""
"pxt161602_gonorrhea_date_of_onset","px161602_phenx_personal_history_of_allergies_infectious_dis",,"text","Gonorrhea Date of Onset",,"PX161602","date_mdy",,,,,,,,,"",""
"pxt161602_hearing_impairment","px161602_phenx_personal_history_of_allergies_infectious_dis",,"radio","Hearing Impairment","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161602",,,,,,,,,,"",""
"pxt161602_hearingimpairment_date_of_onset","px161602_phenx_personal_history_of_allergies_infectious_dis",,"text","Hearing Impairment Date of Onset",,"PX161602","date_mdy",,,,,,,,,"",""
"pxt161602_heart_condition","px161602_phenx_personal_history_of_allergies_infectious_dis",,"radio","Heart Condition","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161602",,,,,,,,,,"",""
"pxt161602_heartcondition_date_of_onset","px161602_phenx_personal_history_of_allergies_infectious_dis",,"text","Heart Condition Date of Onset",,"PX161602","date_mdy",,,,,,,,,"",""
"pxt161602_hemodialysis","px161602_phenx_personal_history_of_allergies_infectious_dis",,"radio","Hemodialysis","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161602",,,,,,,,,,"",""
"pxt161602_hemodialysis_date_of_onset","px161602_phenx_personal_history_of_allergies_infectious_dis",,"text","Hemodialysis Date of Onset",,"PX161602","date_mdy",,,,,,,,,"",""
"pxt161602_herpes","px161602_phenx_personal_history_of_allergies_infectious_dis",,"radio","Herpes","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161602",,,,,,,,,,"",""
"pxt161602_herpes_date_of_onset","px161602_phenx_personal_history_of_allergies_infectious_dis",,"text","Herpes Date of Onset",,"PX161602","date_mdy",,,,,,,,,"",""
"pxt161602_high_blood_cholesterol","px161602_phenx_personal_history_of_allergies_infectious_dis",,"radio","High Blood Cholesterol","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161602",,,,,,,,,,"",""
"pxt161602_highbloodcholesterol_date_of_onset","px161602_phenx_personal_history_of_allergies_infectious_dis",,"text","High Blood Cholesterol Date of Onset",,"PX161602","date_mdy",,,,,,,,,"",""
"pxt161602_high_blood_pressure","px161602_phenx_personal_history_of_allergies_infectious_dis",,"radio","High Blood Pressure","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161602",,,,,,,,,,"",""
"pxt161602_highbloodpressure_date_of_onset","px161602_phenx_personal_history_of_allergies_infectious_dis",,"text","High Blood Pressure Date of Onset",,"PX161602","date_mdy",,,,,,,,,"",""
"pxt161602_hypoglycemia","px161602_phenx_personal_history_of_allergies_infectious_dis",,"radio","Hypoglycemia","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161602",,,,,,,,,,"",""
"pxt161602_hypoglycemia_date_of_onset","px161602_phenx_personal_history_of_allergies_infectious_dis",,"text","Hypoglycemia Date of Onset",,"PX161602","date_mdy",,,,,,,,,"",""
"pxt161602_jaundice","px161602_phenx_personal_history_of_allergies_infectious_dis",,"radio","Jaundice","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161602",,,,,,,,,,"",""
"pxt161602_jaundice_date_of_onset","px161602_phenx_personal_history_of_allergies_infectious_dis",,"text","Jaundice Date of Onset",,"PX161602","date_mdy",,,,,,,,,"",""
"pxt161602_kidney_disease","px161602_phenx_personal_history_of_allergies_infectious_dis",,"radio","Kidney Disease","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161602",,,,,,,,,,"",""
"pxt161602_kidneydisease_date_of_onset","px161602_phenx_personal_history_of_allergies_infectious_dis",,"text","Kidney Disease Date of Onset",,"PX161602","date_mdy",,,,,,,,,"",""
"pxt161602_low_blood_pressure","px161602_phenx_personal_history_of_allergies_infectious_dis",,"radio","Low Blood Pressure","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161602",,,,,,,,,,"",""
"pxt161602_lowbloodpressure_date_of_onset","px161602_phenx_personal_history_of_allergies_infectious_dis",,"text","Low Blood Pressure Date of Onset",,"PX161602","date_mdy",,,,,,,,,"",""
