"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
"phenx_history_of_prepubertal_development_male_record_id","px100602_phenx_history_of_prepubertal_development_male",,"text","Record ID",,"PX100602",,,,,,,,,,"",
"instructions_0100602","px100602_phenx_history_of_prepubertal_development_male",,"descriptive","Think about when the following events happened to you. Was this earlier than most of your friends, around the same time, or later?",,"PX100602",,,,,,,,,,"",""
"voice_changed_peer_comparison","px100602_phenx_history_of_prepubertal_development_male",,"radio","Your voice changed. Compared to your friends was this:","1, Earlier | 2, About the same time | 3, Later | 4, Don't know","PX100602",,,,,,,,,,"",""
"voice_changed_age","px100602_phenx_history_of_prepubertal_development_male",,"text","How old were you when your voice changed?",,"PX100602","number",,,,,,,,,"",""
"voice_changed_age_coded","px100602_phenx_history_of_prepubertal_development_male",,"radio","How old were you when your voice changed?","UNDEFINED_CODE, Don't know","PX100602",,,,,,,,,,"",""
"penis_size_increased_peer_comparison","px100602_phenx_history_of_prepubertal_development_male",,"radio","Your penis started increasing in size. Compared to your friends was this:","1, Earlier | 2, About the same time | 3, Later | 4, Don't know","PX100602",,,,,,,,,,"",""
"penis_size_increased_age","px100602_phenx_history_of_prepubertal_development_male",,"text","How old were you when your penis started increasing in size?",,"PX100602","number",,,,,,,,,"",""
"penis_size_increased_age_coded","px100602_phenx_history_of_prepubertal_development_male",,"radio","How old were you when your penis started increasing in size?","UNDEFINED_CODE, Don't know","PX100602",,,,,,,,,,"",""
"testicles_size_increased_peer_comparison","px100602_phenx_history_of_prepubertal_development_male",,"radio","Your testicles started increasing in size. Compared to your friends was this:","1, Earlier | 2, About the same time | 3, Later | 4, Don't know","PX100602",,,,,,,,,,"",""
"testicles_size_increased_age","px100602_phenx_history_of_prepubertal_development_male",,"text","How old were you when your testicles started increasing in size?",,"PX100602","number",,,,,,,,,"",""
"testicles_size_increased_age_coded","px100602_phenx_history_of_prepubertal_development_male",,"radio","How old were you when your testicles started increasing in size?","UNDEFINED_CODE, Don't know","PX100602",,,,,,,,,,"",""
"developed_pubic_hair_peer_comparison","px100602_phenx_history_of_prepubertal_development_male",,"radio","You developed pubic hair. Compared to your friends was this:","1, Earlier | 2, About the same time | 3, Later | 4, Don't know","PX100602",,,,,,,,,,"",""
"developed_pubic_hair_age","px100602_phenx_history_of_prepubertal_development_male",,"text","How old were you when you developed pubic hair?",,"PX100602","number",,,,,,,,,"",""
"developed_pubic_hair_age_coded","px100602_phenx_history_of_prepubertal_development_male",,"radio","How old were you when you developed pubic hair?","UNDEFINED_CODE, Don't know","PX100602",,,,,,,,,,"",""
"puberty_reach","px100602_phenx_history_of_prepubertal_development_male",,"radio","People reach puberty at different ages. Signs of puberty for males include physical changes such as developing pubic or facial hair, or the voice cracking or lowering. Would you say these changes:","1 , Have not yet begun|2 , Have barely started|3 , Are definitely underway|4 , Seem completed","PX100602",,,,,,,,,,"",""
"puberty_enter_began_first_age","px100602_phenx_history_of_prepubertal_development_male",,"text","How old were you when you entered puberty (that is, when these changes began)?",,"PX100602","number",,,,,,,,,"",""
