"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
"phenx_history_of_stroke_ischemic_infarction_and_hemorrhage_record_id","px130301_phenx_history_of_stroke_ischemic_infarction_and_hemorrhage",,"text","Record ID",,"PX130301",,,,,,,,,,"",
"physician_diagnosed_stroke","px130301_phenx_history_of_stroke_ischemic_infarction_and_hemorrhage",,"radio","1. Have you ever been told by a physician that you had a stroke?","UNDEFINED_CODE, Yes | UNDEFINED_CODE_1, No","PX130301",,,,,,,,,,"",""
"date_stroke_occurred","px130301_phenx_history_of_stroke_ischemic_infarction_and_hemorrhage",,"text","2. What date did the first stroke occur?",,"PX130301","date_mdy",,,,"[physician_diagnosed_stroke] = 'UNDEFINED_CODE'",,,,,"",""
"sudden_loss_of_speech","px130301_phenx_history_of_stroke_ischemic_infarction_and_hemorrhage",,"radio","3. Have you ever had any sudden loss or changes in speech lasting 24 hours or longer?","UNDEFINED_CODE, Yes | UNDEFINED_CODE_1, No | UNDEFINED_CODE_2, Don't know","PX130301",,,,,,,,,,"",""
"episode_occur_suddenly","px130301_phenx_history_of_stroke_ischemic_infarction_and_hemorrhage",,"radio","4. Did the episode come on suddenly?","UNDEFINED_CODE, Yes | UNDEFINED_CODE_1, No","PX130301",,,,,"[sudden_loss_of_speech] = 'UNDEFINED_CODE'",,,,,"",""
"px0130301_q5","px130301_phenx_history_of_stroke_ischemic_infarction_and_hemorrhage",,"descriptive","5. Do any of the following describe your change in speech?","UNDEFINED_CODE, Yes
UNDEFINED_CODE_1, No
UNDEFINED_CODE_2, Don't know","PX130301",,,,,"[sudden_loss_of_speech] = 'UNDEFINED_CODE'",,,,,"",""
"slurred_speech","px130301_phenx_history_of_stroke_ischemic_infarction_and_hemorrhage",,"radio","5a. Slurred speech like you were drunk?","UNDEFINED_CODE, Yes | UNDEFINED_CODE_1, No | UNDEFINED_CODE_2, Don't know","PX130301",,,,,"[sudden_loss_of_speech] = 'UNDEFINED_CODE'",,,,,"",""
"wrong_words","px130301_phenx_history_of_stroke_ischemic_infarction_and_hemorrhage",,"radio","5b. Could talk but the wrong words came out?","UNDEFINED_CODE, Yes | UNDEFINED_CODE_1, No | UNDEFINED_CODE_2, Don't know","PX130301",,,,,"[sudden_loss_of_speech] = 'UNDEFINED_CODE'",,,,,"",""
"words_would_not_come_out","px130301_phenx_history_of_stroke_ischemic_infarction_and_hemorrhage",,"radio","5c. Knew what you wanted to say, but the words would not come out?","UNDEFINED_CODE, Yes | UNDEFINED_CODE_1, No | UNDEFINED_CODE_2, Don't know","PX130301",,,,,"[sudden_loss_of_speech] = 'UNDEFINED_CODE'",,,,,"",""
"could_not_find_right_words","px130301_phenx_history_of_stroke_ischemic_infarction_and_hemorrhage",,"radio","5d. Could not think of the right words?","UNDEFINED_CODE, Yes | UNDEFINED_CODE_1, No | UNDEFINED_CODE_2, Don't know","PX130301",,,,,"[sudden_loss_of_speech] = 'UNDEFINED_CODE'",,,,,"",""
"most_representative_symptom","px130301_phenx_history_of_stroke_ischemic_infarction_and_hemorrhage",,"radio","5e. ""IF MORE THAN ONE OF ITEMS 5a-5d INDICATED, ASK WHICH OF THESE MOST CLOSELY DESCRIBES THE PROBLEM?""","UNDEFINED_CODE, Slurred speech | UNDEFINED_CODE_1, Wrong words came out | UNDEFINED_CODE_2, Words would not come out | UNDEFINED_CODE_3, Could not think of the right words","PX130301",,,,,"[sudden_loss_of_speech] = 'UNDEFINED_CODE'",,,,,"",""
"px130301_q6","px130301_phenx_history_of_stroke_ischemic_infarction_and_hemorrhage",,"descriptive","6. While you were having your episode of change in speech, did any of the following occur? [INCLUDE ALL THAT APPLY]","UNDEFINED_CODE, Yes UNDEFINED_CODE_1, No","PX130301",,,,,"[sudden_loss_of_speech] = 'UNDEFINED_CODE'",,,,,"",""
"numbness_or_tingling","px130301_phenx_history_of_stroke_ischemic_infarction_and_hemorrhage",,"radio","6a. Numbness or tingling?","UNDEFINED_CODE, Yes | UNDEFINED_CODE_1, No","PX130301",,,,,"[sudden_loss_of_speech] = 'UNDEFINED_CODE'",,,,,"",""
"side_with_numbness_tingling","px130301_phenx_history_of_stroke_ischemic_infarction_and_hemorrhage",,"radio","6b. Did you have difficulty on:","UNDEFINED_CODE, The right side only | UNDEFINED_CODE_1, The left side only | UNDEFINED_CODE_2, Both sides","PX130301",,,,,"[sudden_loss_of_speech] = 'UNDEFINED_CODE' and [numbness_or_tingling] = 'UNDEFINED_CODE'",,,,,"",""
"paralysis_or_weakness","px130301_phenx_history_of_stroke_ischemic_infarction_and_hemorrhage",,"radio","6c. Paralysis or weakness?","UNDEFINED_CODE, Yes | UNDEFINED_CODE_1, No","PX130301",,,,,"[sudden_loss_of_speech] = 'UNDEFINED_CODE'",,,,,"",""
"side_with_paralysis_weakness","px130301_phenx_history_of_stroke_ischemic_infarction_and_hemorrhage",,"radio","6d. Did you have difficulty on:","UNDEFINED_CODE, The right side only | UNDEFINED_CODE_1, The left side only | UNDEFINED_CODE_2, Both sides","PX130301",,,,,"[sudden_loss_of_speech] = 'UNDEFINED_CODE' and [paralysis_or_weakness] = 'UNDEFINED_CODE'",,,,,"",""
"lightheadedness_dizziness_loss_of_balance","px130301_phenx_history_of_stroke_ischemic_infarction_and_hemorrhage",,"radio","6e. Lightheadedness, dizziness, or loss of balance?","UNDEFINED_CODE, Yes | UNDEFINED_CODE_1, No","PX130301",,,,,"[sudden_loss_of_speech] = 'UNDEFINED_CODE'",,,,,"",""
"blackouts_or_fainting","px130301_phenx_history_of_stroke_ischemic_infarction_and_hemorrhage",,"radio","6f. Blackouts or fainting?","UNDEFINED_CODE, Yes | UNDEFINED_CODE_1, No","PX130301",,,,,"[sudden_loss_of_speech] = 'UNDEFINED_CODE'",,,,,"",""
"seizures_or_convulsions","px130301_phenx_history_of_stroke_ischemic_infarction_and_hemorrhage",,"radio","6g. Seizures or convulsions?","UNDEFINED_CODE, Yes | UNDEFINED_CODE_1, No","PX130301",,,,,"[sudden_loss_of_speech] = 'UNDEFINED_CODE'",,,,,"",""
"headache","px130301_phenx_history_of_stroke_ischemic_infarction_and_hemorrhage",,"radio","6h. Headache?","UNDEFINED_CODE, Yes | UNDEFINED_CODE_1, No","PX130301",,,,,"[sudden_loss_of_speech] = 'UNDEFINED_CODE'",,,,,"",""
"visual_disturbances","px130301_phenx_history_of_stroke_ischemic_infarction_and_hemorrhage",,"radio","6i. Visual disturbances?","UNDEFINED_CODE, Yes | UNDEFINED_CODE_1, No","PX130301",,,,,"[sudden_loss_of_speech] = 'UNDEFINED_CODE'",,,,,"",""
"vision_disturbances_description","px130301_phenx_history_of_stroke_ischemic_infarction_and_hemorrhage",,"radio","6j. Did you have:","UNDEFINED_CODE, Double vision | UNDEFINED_CODE_1, Vision loss in right eye only | UNDEFINED_CODE_2, Vision loss in left eye only | UNDEFINED_CODE_3, Total loss of vision in both eyes | UNDEFINED_CODE_4, Trouble in both eyes seeing to the right | UNDEFINED_CODE_5, Trouble in both eyes seeing to the left | UNDEFINED_CODE_6, Trouble in both eyes seeing to both sides or straight ahead","PX130301",,,,,"[sudden_loss_of_speech] = 'UNDEFINED_CODE' and [visual_disturbances] = 'UNDEFINED_CODE'",,,,,"",""
"sudden_vision_loss_or_blurring","px130301_phenx_history_of_stroke_ischemic_infarction_and_hemorrhage",,"radio","7. Have you ever had any sudden loss of vision, or blurring, lasting 24 hours or longer?","UNDEFINED_CODE, Yes | UNDEFINED_CODE_1, No | UNDEFINED_CODE_2, Don't know","PX130301",,,,,,,,,,"",""
"episode_came_on_suddenly","px130301_phenx_history_of_stroke_ischemic_infarction_and_hemorrhage",,"radio","8. Did the episode come on suddenly?","UNDEFINED_CODE, Yes | UNDEFINED_CODE_1, No","PX130301",,,,,"[sudden_vision_loss_or_blurring] = 'UNDEFINED_CODE'",,,,,"",""
"parts_of_vision_affected","px130301_phenx_history_of_stroke_ischemic_infarction_and_hemorrhage",,"radio","9. During the episode, which of the following parts of your vision were affected?","UNDEFINED_CODE, Only the right eye | UNDEFINED_CODE_1, Only the left eye | UNDEFINED_CODE_2, Both eyes","PX130301",,,,,"[sudden_vision_loss_or_blurring] = 'UNDEFINED_CODE'",,,,,"",""
"trouble_seeing_left_right_ahead","px130301_phenx_history_of_stroke_ischemic_infarction_and_hemorrhage",,"radio","9a. Did you have:","UNDEFINED_CODE, Trouble seeing to the right, but not to left | UNDEFINED_CODE_1, Trouble seeing to the left, but not to right | UNDEFINED_CODE_2, Trouble seeing both sides or straight ahead","PX130301",,,,,"[sudden_vision_loss_or_blurring] = 'UNDEFINED_CODE' and [parts_of_vision_affected] = 'UNDEFINED_CODE_2'",,,,,"",""
"px130301_q10","px130301_phenx_history_of_stroke_ischemic_infarction_and_hemorrhage",,"descriptive","10. While you were having your loss of vision, did any of the following occur?","UNDEFINED_CODE, Yes
UNDEFINED_CODE_1, No","PX130301",,,,,"[sudden_vision_loss_or_blurring] = 'UNDEFINED_CODE'",,,,,"",""
"speech_disturbance_with_vision_loss","px130301_phenx_history_of_stroke_ischemic_infarction_and_hemorrhage",,"radio","10a. Speech disturbance?","UNDEFINED_CODE, Yes | UNDEFINED_CODE_1, No","PX130301",,,,,"[sudden_vision_loss_or_blurring] = 'UNDEFINED_CODE'",,,,,"",""
"numbness_tingling_with_vision_loss","px130301_phenx_history_of_stroke_ischemic_infarction_and_hemorrhage",,"radio","10b. Numbness or tingling?","UNDEFINED_CODE, Yes | UNDEFINED_CODE_1, No","PX130301",,,,,"[sudden_vision_loss_or_blurring] = 'UNDEFINED_CODE'",,,,,"",""
"complications_side_affected_vision_loss","px130301_phenx_history_of_stroke_ischemic_infarction_and_hemorrhage",,"radio","10c. Did you have difficulty on:","UNDEFINED_CODE, The right side only | UNDEFINED_CODE_1, The left side only | UNDEFINED_CODE_2, Both sides","PX130301",,,,,"[sudden_vision_loss_or_blurring] = 'UNDEFINED_CODE' and [numbness_tingling_with_vision_loss] = 'UNDEFINED_CODE'",,,,,"",""
"paralysis_weakness_with_vision_loss","px130301_phenx_history_of_stroke_ischemic_infarction_and_hemorrhage",,"radio","10d. While you were having your loss of vision, did any of the following occur?  Paralysis or weakness?","UNDEFINED_CODE, Yes | UNDEFINED_CODE_1, No","PX130301",,,,,"[sudden_vision_loss_or_blurring] = 'UNDEFINED_CODE'",,,,,"",""
"paralysis_weakness_vision_loss_side","px130301_phenx_history_of_stroke_ischemic_infarction_and_hemorrhage",,"radio","10e. Did you have difficulty on:","UNDEFINED_CODE, The right side only | UNDEFINED_CODE_1, The left side only | UNDEFINED_CODE_2, Both sides","PX130301",,,,,"[sudden_vision_loss_or_blurring] = 'UNDEFINED_CODE' and [paralysis_weakness_with_vision_loss] = 'UNDEFINED_CODE'",,,,,"",""
"lightheadedness_dizziness_balance_vision_loss","px130301_phenx_history_of_stroke_ischemic_infarction_and_hemorrhage",,"radio","10f. Lightheadedness, dizziness, or loss of balance?","UNDEFINED_CODE, Yes | UNDEFINED_CODE_1, No","PX130301",,,,,"[sudden_vision_loss_or_blurring] = 'UNDEFINED_CODE'",,,,,"",""
"blackouts_fainting_with_vision_loss","px130301_phenx_history_of_stroke_ischemic_infarction_and_hemorrhage",,"radio","10g. Blackouts or fainting?","UNDEFINED_CODE, Yes | UNDEFINED_CODE_1, No","PX130301",,,,,"[sudden_vision_loss_or_blurring] = 'UNDEFINED_CODE'",,,,,"",""
"seizures_convulsions_with_vision_loss","px130301_phenx_history_of_stroke_ischemic_infarction_and_hemorrhage",,"radio","10h. Seizures or convulsions?","UNDEFINED_CODE, Yes | UNDEFINED_CODE_1, No","PX130301",,,,,"[sudden_vision_loss_or_blurring] = 'UNDEFINED_CODE'",,,,,"",""
"headache_with_vision_loss","px130301_phenx_history_of_stroke_ischemic_infarction_and_hemorrhage",,"radio","10i. Headache?","UNDEFINED_CODE, Yes | UNDEFINED_CODE_1, No","PX130301",,,,,"[sudden_vision_loss_or_blurring] = 'UNDEFINED_CODE'",,,,,"",""
"flashing_lights_with_vision_loss","px130301_phenx_history_of_stroke_ischemic_infarction_and_hemorrhage",,"radio","10j. Flashing lights?","UNDEFINED_CODE, Yes | UNDEFINED_CODE_1, No","PX130301",,,,,"[sudden_vision_loss_or_blurring] = 'UNDEFINED_CODE'",,,,,"",""
"sudden_spell_double_vision","px130301_phenx_history_of_stroke_ischemic_infarction_and_hemorrhage",,"radio","11. Have you ever had a sudden spell of double vision, which lasted 24 hours or longer?","UNDEFINED_CODE, Yes | UNDEFINED_CODE_1, No | UNDEFINED_CODE_2, Don't know","PX130301",,,,,,,,,,"",""
