"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
"phenx_disease_progression_and_regression_1218_years_record_id","px220703_phenx_disease_progression_and_regression_1218_years",,"text","Record ID",,"PX220703",,,,,,,,,,"",
"info_220703","px220703_phenx_disease_progression_and_regression_1218_years",,"descriptive","The Newcastle Paediatric Mitochondrial Disease Scale (NPMDS)

12 - 18 years",,"PX220703",,,,,,,,,,"",""
"disease_progressionregression_12to18_date","px220703_phenx_disease_progression_and_regression_1218_years",,"text","Date of assessment:",,"PX220703","date_mdy",,,,,,,,,"",""
"disease_progressionregression_12to18_age","px220703_phenx_disease_progression_and_regression_1218_years",,"text","Age at assessment:",,"PX220703","number",,,,,,,,,"",""
"disease_progressionregression_12to18_parental_consanguinity","px220703_phenx_disease_progression_and_regression_1218_years",,"text","Parental consanguinity:",,"PX220703",,,,,,,,,,"",""
"disease_progressionregression_12to18_parental_agepresentation","px220703_phenx_disease_progression_and_regression_1218_years",,"text","Age at presentation:",,"PX220703","number",,,,,,,,,"",""
"disease_progressionregression_12to18_parentalage_agedx","px220703_phenx_disease_progression_and_regression_1218_years",,"text","Age at clinical diagnosis:",,"PX220703","number",,,,,,,,,"",""
"disease_progressionregression_12to18_genotype","px220703_phenx_disease_progression_and_regression_1218_years",,"text","Genotype if known:",,"PX220703",,,,,,,,,,"",""
"disease_progressionregression_12to18_biochemical_phenotype","px220703_phenx_disease_progression_and_regression_1218_years",,"text","Biochemical phenotype if known:",,"PX220703",,,,,,,,,,"",""
"disease_progressionregression_12to18_basis_diagnosis","px220703_phenx_disease_progression_and_regression_1218_years",,"text","Basis of clinical diagnosis e.g. MRI, blood / CSF lactate",,"PX220703",,,,,,,,,,"",""
"info_preg_220703","px220703_phenx_disease_progression_and_regression_1218_years",,"descriptive","Information regarding pregnancy:",,"PX220703",,,,,,,,,,"",""
"disease_progressionregression_12to18_reduced_fetalmovement","px220703_phenx_disease_progression_and_regression_1218_years",,"text","reduced fetal movements",,"PX220703",,,,,,,,,,"",""
"disease_progressionregression_12to18_pregnancy_cardiomyopathy_antenatal","px220703_phenx_disease_progression_and_regression_1218_years",,"text","cardiomyopathy on antenatal scans",,"PX220703",,,,,,,,,,"",""
"disease_progressionregression_12to18_abnormalities_fetalscan","px220703_phenx_disease_progression_and_regression_1218_years",,"text","abnormalities on fetal anomaly scan",,"PX220703",,,,,,,,,,"",""
"disease_progressionregression_12to18_pregnancy_cardiomyopathy_pregnancyother","px220703_phenx_disease_progression_and_regression_1218_years",,"text","Other",,"PX220703",,,,,,,,,,"",""
"neonatal_info_220703","px220703_phenx_disease_progression_and_regression_1218_years",,"descriptive","Neonatal information:",,"PX220703",,,,,,,,,,"",""
"disease_progressionregression_12to18_neonatal_gestationalage","px220703_phenx_disease_progression_and_regression_1218_years",,"text","gestational age in weeks",,"PX220703","number",,,,,,,,,"",""
