"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
long_covid_symptoms_ocular_long_eye_vision_symptoms_record_id,px992015_long_covid_symptoms_ocular_long,,text,"Record ID",,PX992015,,,,,,,,,,,
long_covid_symptoms_ocular_long_eye_vision_symptoms_none,px992015_long_covid_symptoms_ocular_long,,radio,"Did you experience these symptoms, and when did you experience them? Eye and vision symptoms","UNDEFINED_CODE, None of the below eye and vision symptoms apply to me",PX992015,,,,,,,,,,,
long_covid_symptoms_ocular_long_eye_vision_symptoms_vision,px992015_long_covid_symptoms_ocular_long,"Did you experience these symptoms, and when did you experience them? ",checkbox,"Vision symptoms","UNDEFINED_CODE, N/A | UNDEFINED_CODE_1, Week 1 | UNDEFINED_CODE_2, Week 2 | UNDEFINED_CODE_3, Week 3 | UNDEFINED_CODE_4, Week 4 | UNDEFINED_CODE_5, Month 2 | UNDEFINED_CODE_6, Month 3 | UNDEFINED_CODE_7, Month 4 | UNDEFINED_CODE_8, Month 5",,,,,,,,,,long_covid_symptoms_ocular_long_eye_vision_symptoms_duration,,
long_covid_symptoms_ocular_long_eye_vision_symptoms_other,px992015_long_covid_symptoms_ocular_long,,checkbox,"Other symptoms","UNDEFINED_CODE, N/A | UNDEFINED_CODE_1, Week 1 | UNDEFINED_CODE_2, Week 2 | UNDEFINED_CODE_3, Week 3 | UNDEFINED_CODE_4, Week 4 | UNDEFINED_CODE_5, Month 2 | UNDEFINED_CODE_6, Month 3 | UNDEFINED_CODE_7, Month 4 | UNDEFINED_CODE_8, Month 5",,,,,,,,,,long_covid_symptoms_ocular_long_eye_vision_symptoms_duration,,
long_covid_symptoms_ocular_long_other_covid_symptoms,px992015_long_covid_symptoms_ocular_long,,checkbox,"Have you experienced any of these symptoms since the start of your COVID-19 illness? (Please choose all options that apply)","UNDEFINED_CODE, Vision symptoms - Blurred vision | UNDEFINED_CODE_1, Vision symptoms - Double vision | UNDEFINED_CODE_2, Vision symptoms - Sensitivity to light | UNDEFINED_CODE_3, Vision symptoms - Tunnel vision | UNDEFINED_CODE_4, Vision symptoms - Total loss of vision | UNDEFINED_CODE_5, Eye pressure or pain | UNDEFINED_CODE_6, Pink eye (conjunctivitis) | UNDEFINED_CODE_7, Bloodshot eyes | UNDEFINED_CODE_8, Dry eyes | UNDEFINED_CODE_9, Redness on the outside of eyes | UNDEFINED_CODE_10, Floaters | UNDEFINED_CODE_11, Seeing things in your peripheral vision | UNDEFINED_CODE_12, Other eye issues | UNDEFINED_CODE_13, None of the above",PX992015,,,,,,,,,,,
long_covid_symptoms_ocular_long_other_covid_symptoms_other_eye_issues,px992015_long_covid_symptoms_ocular_long,,text,"Have you experienced any of these symptoms since the start of your COVID-19 illness? (Please choose all options that apply): Other eye issues",,PX992015,,,,,"[long_covid_symptoms_ocular_long_other_covid_symptoms(UNDEFINED_CODE_12)] = '1'",,,,,,
long_covid_symptoms_ocular_long_symptom_severity_week_1,px992015_long_covid_symptoms_ocular_long,"How severe were/are your symptoms over the course of the weeks/months? If you experienced multiple severities for symptoms within the time period, select the most severe within that time period.",radio,"Week 1","UNDEFINED_CODE, No Symptom | UNDEFINED_CODE_1, Very Mild | UNDEFINED_CODE_2, Mild | UNDEFINED_CODE_3, Moderate | UNDEFINED_CODE_4, Severe | UNDEFINED_CODE_5, Very Severe",,,,,,,,,,long_covid_symptoms_ocular_long_symptom_severity,,
long_covid_symptoms_ocular_long_symptom_severity_week_2,px992015_long_covid_symptoms_ocular_long,,radio,"Week 2","UNDEFINED_CODE, No Symptom | UNDEFINED_CODE_1, Very Mild | UNDEFINED_CODE_2, Mild | UNDEFINED_CODE_3, Moderate | UNDEFINED_CODE_4, Severe | UNDEFINED_CODE_5, Very Severe",,,,,,,,,,long_covid_symptoms_ocular_long_symptom_severity,,
long_covid_symptoms_ocular_long_symptom_severity_week_3,px992015_long_covid_symptoms_ocular_long,,radio,"Week 3","UNDEFINED_CODE, No Symptom | UNDEFINED_CODE_1, Very Mild | UNDEFINED_CODE_2, Mild | UNDEFINED_CODE_3, Moderate | UNDEFINED_CODE_4, Severe | UNDEFINED_CODE_5, Very Severe",,,,,,,,,,long_covid_symptoms_ocular_long_symptom_severity,,
long_covid_symptoms_ocular_long_symptom_severity_week_4,px992015_long_covid_symptoms_ocular_long,,radio,"Week 4","UNDEFINED_CODE, No Symptom | UNDEFINED_CODE_1, Very Mild | UNDEFINED_CODE_2, Mild | UNDEFINED_CODE_3, Moderate | UNDEFINED_CODE_4, Severe | UNDEFINED_CODE_5, Very Severe",,,,,,,,,,long_covid_symptoms_ocular_long_symptom_severity,,
long_covid_symptoms_ocular_long_symptom_severity_month_2,px992015_long_covid_symptoms_ocular_long,,radio,"Month 2","UNDEFINED_CODE, No Symptom | UNDEFINED_CODE_1, Very Mild | UNDEFINED_CODE_2, Mild | UNDEFINED_CODE_3, Moderate | UNDEFINED_CODE_4, Severe | UNDEFINED_CODE_5, Very Severe",,,,,,,,,,long_covid_symptoms_ocular_long_symptom_severity,,
long_covid_symptoms_ocular_long_symptom_severity_month_3,px992015_long_covid_symptoms_ocular_long,,radio,"Month 3","UNDEFINED_CODE, No Symptom | UNDEFINED_CODE_1, Very Mild | UNDEFINED_CODE_2, Mild | UNDEFINED_CODE_3, Moderate | UNDEFINED_CODE_4, Severe | UNDEFINED_CODE_5, Very Severe",,,,,,,,,,long_covid_symptoms_ocular_long_symptom_severity,,
long_covid_symptoms_ocular_long_symptom_severity_month_4,px992015_long_covid_symptoms_ocular_long,,radio,"Month 4","UNDEFINED_CODE, No Symptom | UNDEFINED_CODE_1, Very Mild | UNDEFINED_CODE_2, Mild | UNDEFINED_CODE_3, Moderate | UNDEFINED_CODE_4, Severe | UNDEFINED_CODE_5, Very Severe",,,,,,,,,,long_covid_symptoms_ocular_long_symptom_severity,,
long_covid_symptoms_ocular_long_symptom_severity_month_5,px992015_long_covid_symptoms_ocular_long,,radio,"Month 5","UNDEFINED_CODE, No Symptom | UNDEFINED_CODE_1, Very Mild | UNDEFINED_CODE_2, Mild | UNDEFINED_CODE_3, Moderate | UNDEFINED_CODE_4, Severe | UNDEFINED_CODE_5, Very Severe",,,,,,,,,,long_covid_symptoms_ocular_long_symptom_severity,,
long_covid_symptoms_ocular_long_symptom_severity_month_6,px992015_long_covid_symptoms_ocular_long,,radio,"Month 6","UNDEFINED_CODE, No Symptom | UNDEFINED_CODE_1, Very Mild | UNDEFINED_CODE_2, Mild | UNDEFINED_CODE_3, Moderate | UNDEFINED_CODE_4, Severe | UNDEFINED_CODE_5, Very Severe",,,,,,,,,,long_covid_symptoms_ocular_long_symptom_severity,,
long_covid_symptoms_ocular_long_symptom_severity_month_7,px992015_long_covid_symptoms_ocular_long,,radio,"Month 7+","UNDEFINED_CODE, No Symptom | UNDEFINED_CODE_1, Very Mild | UNDEFINED_CODE_2, Mild | UNDEFINED_CODE_3, Moderate | UNDEFINED_CODE_4, Severe | UNDEFINED_CODE_5, Very Severe",,,,,,,,,,long_covid_symptoms_ocular_long_symptom_severity,,
