"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
"phenx_selfreported_craving_specific_marijuana_record_id","px520304_phenx_selfreported_craving_specific_marijuana",,"text","Record ID",,"PX520304",,,,,,,,,,"",
"instructions_520304","px520304_phenx_selfreported_craving_specific_marijuana",,"descriptive","Indicate how strongly you agree or disagree with each of the following statements by selecting a number between 1 (STRONGLY DISAGREE) and 7 (STRONGLY AGREE). The closer your selection to one end or the other indicates the strength of your agreement or disagreement If you don't agree or disagree with a statement, select the mid-point number 4. Please complete every item. We are interested in how you are thinking or feeling right now as you are filling out the questionnaire.",,"PX520304",,,,,,,,,,"",""
"marijuana_pleasant_right_now","px520304_phenx_selfreported_craving_specific_marijuana",,"radio","1. Smoking marijuana would be pleasant right now.","1, STRONGLY DISAGREE | UNDEFINED_CODE_1, 2 | UNDEFINED_CODE_2, 3 | UNDEFINED_CODE_3, 4 | UNDEFINED_CODE_4, 5 | UNDEFINED_CODE_5, 6 | 7, STRONGLY AGREE","PX520304",,,,,,,,,,"",""
"could_not_limit_marijuana","px520304_phenx_selfreported_craving_specific_marijuana",,"radio","2. I could not easily limit how much marijuana I smoked right now.","1, STRONGLY DISAGREE | UNDEFINED_CODE_1, 2 | UNDEFINED_CODE_2, 3 | UNDEFINED_CODE_3, 4 | UNDEFINED_CODE_4, 5 | UNDEFINED_CODE_5, 6 | 7, STRONGLY AGREE","PX520304",,,,,,,,,,"",""
"making_plans_for_marijuana","px520304_phenx_selfreported_craving_specific_marijuana",,"radio","3. Right now, I am making plans to use marijuana.","1, STRONGLY DISAGREE | UNDEFINED_CODE_1, 2 | UNDEFINED_CODE_2, 3 | UNDEFINED_CODE_3, 4 | UNDEFINED_CODE_4, 5 | UNDEFINED_CODE_5, 6 | 7, STRONGLY AGREE","PX520304",,,,,,,,,,"",""
"more_in_control_marijuana","px520304_phenx_selfreported_craving_specific_marijuana",,"radio","4. I would feel more in control of things right now if I could smoke marijuana.","1, STRONGLY DISAGREE | UNDEFINED_CODE_1, 2 | UNDEFINED_CODE_2, 3 | UNDEFINED_CODE_3, 4 | UNDEFINED_CODE_4, 5 | UNDEFINED_CODE_5, 6 | 7, STRONGLY AGREE","PX520304",,,,,,,,,,"",""
"marijuana_sleep_better","px520304_phenx_selfreported_craving_specific_marijuana",,"radio","5. Smoking marijuana would help me sleep better at night.","1, STRONGLY DISAGREE | UNDEFINED_CODE_1, 2 | UNDEFINED_CODE_2, 3 | UNDEFINED_CODE_3, 4 | UNDEFINED_CODE_4, 5 | UNDEFINED_CODE_5, 6 | 7, STRONGLY AGREE","PX520304",,,,,,,,,,"",""
"marijuana_less_tense","px520304_phenx_selfreported_craving_specific_marijuana",,"radio","6. If I smoked marijuana right now, I would feel less tense.","1, STRONGLY DISAGREE | UNDEFINED_CODE_1, 2 | UNDEFINED_CODE_2, 3 | UNDEFINED_CODE_3, 4 | UNDEFINED_CODE_4, 5 | UNDEFINED_CODE_5, 6 | 7, STRONGLY AGREE","PX520304",,,,,,,,,,"",""
"unable_control_how_much_marijuana","px520304_phenx_selfreported_craving_specific_marijuana",,"radio","7. I would not be able to control how much marijuana I smoked if I had some here.","1, STRONGLY DISAGREE | UNDEFINED_CODE_1, 2 | UNDEFINED_CODE_2, 3 | UNDEFINED_CODE_3, 4 | UNDEFINED_CODE_4, 5 | UNDEFINED_CODE_5, 6 | 7, STRONGLY AGREE","PX520304",,,,,,,,,,"",""
"great_to_smoke_marijuana","px520304_phenx_selfreported_craving_specific_marijuana",,"radio","8. It would be great to smoke marijuana right now.","1, STRONGLY DISAGREE | UNDEFINED_CODE_1, 2 | UNDEFINED_CODE_2, 3 | UNDEFINED_CODE_3, 4 | UNDEFINED_CODE_4, 5 | UNDEFINED_CODE_5, 6 | 7, STRONGLY AGREE","PX520304",,,,,,,,,,"",""
"less_anxious_marijuana","px520304_phenx_selfreported_craving_specific_marijuana",,"radio","9. I would feel less anxious if I smoked marijuana right now.","1, STRONGLY DISAGREE | UNDEFINED_CODE_1, 2 | UNDEFINED_CODE_2, 3 | UNDEFINED_CODE_3, 4 | UNDEFINED_CODE_4, 5 | UNDEFINED_CODE_5, 6 | 7, STRONGLY AGREE","PX520304",,,,,,,,,,"",""
"need_marijuana","px520304_phenx_selfreported_craving_specific_marijuana",,"radio","10. I need to smoke marijuana now.","1, STRONGLY DISAGREE | UNDEFINED_CODE_1, 2 | UNDEFINED_CODE_2, 3 | UNDEFINED_CODE_3, 4 | UNDEFINED_CODE_4, 5 | UNDEFINED_CODE_5, 6 | 7, STRONGLY AGREE","PX520304",,,,,,,,,,"",""
"marijuana_less_nervous","px520304_phenx_selfreported_craving_specific_marijuana",,"radio","11. If I were smoking marijuana right now, I would feel less nervous.","1, STRONGLY DISAGREE | UNDEFINED_CODE_1, 2 | UNDEFINED_CODE_2, 3 | UNDEFINED_CODE_3, 4 | UNDEFINED_CODE_4, 5 | UNDEFINED_CODE_5, 6 | 7, STRONGLY AGREE","PX520304",,,,,,,,,,"",""
