"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
"phenx_lethality_of_suicide_attempts_record_id","px640401_phenx_lethality_of_suicide_attempts",,"text","Record ID",,"PX640401",,,,,,,,,,"",
"info_640401","px640401_phenx_lethality_of_suicide_attempts",,"descriptive","BECK LETHALITY SCALES

Instructions to interviewer: These scales establish the lethality of patients' suicide attempt(s). Use all available information to establish the lethality of each previous suicide attempt.

Enter the date (MM/YY) of each suicide attempt, then code the lethality of each suicide attempt, starting with the MOST recent suicide attempt. If the patient used more than one method, code each method, beginning with the MOST lethal. (Example: on 12/1/95, a patient attempted suicide by consuming a liter of grain alcohol and a gunshot to the abdomen. This would be coded as date: 12/95; primary code 0306; secondary code 0104.)",,"PX640401",,,,,,,,,,"",""
"suicide_attempt1_month","px640401_phenx_lethality_of_suicide_attempts",,"text","Month of suicide attempt 1 (most recent)",,"PX640401","number",,,,,,,,,"",""
"suicide_attempt1_year","px640401_phenx_lethality_of_suicide_attempts",,"text","Year of suicide attempt 1 (most recent)",,"PX640401","number",,,,,,,,,"",""
"suicide_attempt1_primary_lethality_code","px640401_phenx_lethality_of_suicide_attempts",,"radio","LETH 01 - Lethality Scale for Coma-Producing Drugs

Suicide attempt 1, first suicide lethality code (Most Lethal)","0, 00 - Fully conscious and alert | 1, 01 - Conscious but sleepy | 2, 02 - Lethargic-speech and motility retarded but responsive to questions; intellectual functions intact | 3, 03 - Lethargic with diminution in intellectual ability | 4, 04 - Severely blunted, dull, or lacking in vigor, but awake and somewhat responsive | 5, 05 - Asleep but easily aroused | 6, 06 - Comatose-withdrawal from painful stimuli; reflexes intact | 7, 07 - Comatose-no withdrawal from painful stimuli; most reflexes intact; no respiratory or circulatory depression | 8, 08 - Comatose-most reflexes absent; no respiratory or circulatory depression | 9, 09 - Comatose-all reflexes absent; respiratory depression with cyanosis or circulatory failure and shock both | 10, 10 - Death | 11, 99 - Does not apply","PX640401",,,,,,,,,,"",""
"suicide_attempt1_secondary_lethality_code","px640401_phenx_lethality_of_suicide_attempts",,"radio","LETH 02 - Lethality for Non-Coma-Producing Drugs

Suicide attempt 1, second suicide lethality code","0, 00 - No damage | 2, 02 - Minimal medical consequences or treatment | 4, 04 - Some injury (e.g. mouth burns) and treatment in emergency room or on out-patient basis (e.g. gastric lavage) | 6, 06 - Injury sufficient for hospitalization-vital signs and level of consciousness may be affected | 8, 08 - Major systemic effects-such as G.I. perforation, renal failure, blood hemolysis, or shock; vital signs unstable | 10, 10 - Death | 11, 99 - Does not apply","PX640401",,,,,,,,,,"",""
"suicide_attempt1_tertiary_lethality_code","px640401_phenx_lethality_of_suicide_attempts",,"radio","LETH 03 - Lethality Scale for Shooting

Suicide attempt 1, third suicide lethality code","0, 00 - No Damage | 1, 02 - Flesh wounds with powder burns | 2, 04 - Bullet lodged in extremity-minor bleeding | 3, 06 - Bullet in abdomen or chest-major bleeding; vital signs unstable | 4, 08 - Bullet to head area | 5, 10 - Death | 6, 99 - Does not apply","PX640401",,,,,,,,,,"",""
"suicide_attempt1_tert4","px640401_phenx_lethality_of_suicide_attempts",,"radio","LETH 04 - Lethality Scale for Burning

Suicide attempt 1, fourth suicide lethality code","0, 00 - No Damage | 1, 02 - First degree burns | 2, 04 - Second degree burns | 3, 06 - Third degree burns over 20% of body | 4, 08 - Third degree burns over 80% of body | 5, 10 - Death | 6, 99 - Does not apply","PX640401",,,,,,,,,,"",""
"suicide_attempt1_tert5","px640401_phenx_lethality_of_suicide_attempts",,"radio","LETH 05 - Lethality Scale for Drowning

Suicide attempt 1, fifth suicide lethality code","0, 00 - No Damage | 1, 02 - Conscious-some respiratory distress but no resuscitation needed | 2, 04 - Conscious-minimal to moderate efforts at resuscitation needed | 3, 06 - Conscious-extensive efforts at resuscitation needed | 4, 08 - Unconscious-massive efforts at resuscitation necessary for revival | 5, 10 - Death | 6, 99 - Does not apply","PX640401",,,,,,,,,,"",""
"suicide_attempt1_tert6","px640401_phenx_lethality_of_suicide_attempts",,"radio","LETH 06 - Lethality Scale for Cutting

Suicide attempt 1, sixth suicide lethality code","0, 00 - Surface scratches; none or minor bleeding; little or no wound care required. | 1, 02 - Moderate bleeding with clotting before significant blood loss occurs; simple wound care required | 2, 04 - Bleeding of major vessel; danger of considerable blood loss without surgical intervention-suturing necessary but no transfusion; vital areas intact and no change in vital signs; care on out-patient basis | 3, 06 - Extensive blood loss; suturing, blood replacement and tendon repair required; wound may be to head, thorax, or abdomen but vital organs intact and vital signs stable; recovery with in-patient care expected | 4, 08 - Extensive blood loss with shock; insult to vital areas with change in vital signs; recovery with in-patient care doubtful | 5, 10 - Death | 6, 99 - Does not apply","PX640401",,,,,,,,,,"",""
