"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
"phenx_total_physical_activitycomprehensive_adolescent_proto_record_id","px150701_phenx_total_physical_activitycomprehensive_adolescent_proto","3 Day Physical Activity Recall (3 Day PAR)","text","Record ID",,"PX150701",,,,,,,,,,"",
"administrator_script_for_3","px150701_phenx_total_physical_activitycomprehensive_adolescent_proto","3 Day Physical Activity Recall (3 Day PAR)","descriptive","Administrator Script for 3-Day Physical Activity Recall

Hi, I'm __________ and this is _____________. We're from ____ and we'd like to give you this questionnaire that will tell us about the activity you've done for the past three days.

[Hand out surveys and make sure every student has survey and pen/pencil.]

On the first page you'll see several pictures of commonly performed activities categorized by intensity level:

       Light Activities- require little or no movement with slow breathing
       Moderate Activities- require some movement and normal breathing 
       Hard Activities- require a moderate amount of movement and increased breathing
       Very Hard Activities- require quick movements and hard breathing.
If you turn the page, you'll see a bunch of activities listed, each with its own number. You're going to use these numbers to identify the activities that you did. So, if you ate a meal, you're going to use the number ""one"" to identify that activity. Before we get started, I want to point out a few things. Please notice that walking is listed twice (#18 and #53) because it can be done for different reasons; transportation or exercise. Also note that if you performed a physical activity or sport that is not listed, you may choose #55 (Other) and write in the activity that you did. Remember, we're only talking about PHYSICAL activity. Some people say they ""slept hard last night"" or they had ""hard homework"". While you may be thinking hard while doing your homework, it would not be considered hard physical activity because you're not moving and breathing harder.

At the bottom of this page there's a small example of how we would like you to use this list of activities. Each row represents a 1/2 hour, starting from 7 a.m. and going all the way to midnight. In the first column, labeled 'Activity Number' you're going to write down the number of the main activity you did for that 1/2 hour block of time. Only one activity number can be entered into each block. Once you've written down that number, put an 'x' in only one intensity box that best describes the intensity of this activity. Remember the definitions of light, moderate, hard, and very hard. If you need to, check the first page or ask if you're not sure how the activity should be rated.

So, going through this example at the bottom, we see that this person took a shower from 7:00 'til 7:30 so they wrote #22 in the first time block. They classified this activity as light by putting a check in the 'light' column. From 7:30 to 8:00, this person did activity #21 which is getting ready (combing hair, doing make-up). They indicated that this activity was done at a light intensity. Does anyone have a question about filling out the time blocks?

O.K. think about your activities starting with yesterday, Tuesday. Think about what you were doing between 7:00 and 7:30 that morning. Were you still sleeping, getting ready for school or doing something else? Find the number in the list that corresponds to that activity and put that number in the first box. Now, mark the box that applies to the intensity level of that activity. Now think about what you did for the next half-hour, from 7:30-8:00. Write down the activity number and check the appropriate intensity box. Please be as honest and accurate as you can. If you have any questions, please do not hesitate to ask. Fill out the rest of the sheet for Tuesday and then do the same thing for Monday and Sunday.

[Walk around the room to see how the students are doing and provide cues.]
[Wait about 10 minutes]

If you're done with Tuesday, turn the page and do the same thing for Monday. Now think about what you did Monday morning from 7:00-7:30. Fill out this sheet for Monday the same way you did for Tuesday.

[Walk around the room to see how the students are doing and provide cues.]
[Wait about 10 minutes]

O.K., once you're done with Monday, you're going to do the same thing for Sunday. Think about what you did Sunday morning from 7:00-7:30. Did you get up early for church or were you able to sleep in this past Sunday? Go ahead and fill out the rest of this sheet for Sunday and then put your pencil down and wait once you are done.

       
[Walk around the room to see how the students are doing and provide cues.]

All right, you're almost done. Just flip the last page, answer the questions there and you're done!

       
[Check each 3DPAR as they are turned in] 
       [Remember to thank the students and the teacher for their cooperation and effort]",,"PX150701",,,,,,,,,,"",""
"this_purpose_of_this_quest","px150701_phenx_total_physical_activitycomprehensive_adolescent_proto","Activities Scale","descriptive","This purpose of this questionnaire is to estimate the amount of physical activity that you perform. The name of each day (Tuesday, Monday, and Sunday) that you will describe is located in the top right hand corner of each time sheet.

       
For each time period, write in the activity number that corresponds to the main activity you actually performed during that particular time period.
       
Then rate how physically hard each activity was. Place a ""?"" in the timetable to indicate one of the following intensity levels for each activity.",,"PX150701",,,,,,,,,,"",""
"light","px150701_phenx_total_physical_activitycomprehensive_adolescent_proto",,"descriptive","-Light - Slow breathing, little or no movement.",,"PX150701",,,,,,,,,,"",""
"moderate","px150701_phenx_total_physical_activitycomprehensive_adolescent_proto",,"descriptive","-Moderate - Normal breathing and some movement.",,"PX150701",,,,,,,,,,"",""
"hard","px150701_phenx_total_physical_activitycomprehensive_adolescent_proto",,"descriptive","-Hard - Increased breathing and moderate movement.",,"PX150701",,,,,,,,,,"",""
"veryhard","px150701_phenx_total_physical_activitycomprehensive_adolescent_proto",,"descriptive","-Very Hard - Hard breathing and quick movement.",,"PX150701",,,,,,,,,,"",""
"activitiesnumbers","px150701_phenx_total_physical_activitycomprehensive_adolescent_proto",,"descriptive",,,"PX150701",,,,,,,,,,"",""
"activitiessample","px150701_phenx_total_physical_activitycomprehensive_adolescent_proto",,"descriptive","Sample activity time sheet:

The table below shows the correct way to fill out the activity time sheets.

Note that only one intensity level is checked for each activity.",,"PX150701",,,,,,,,,,"",""
"activitiessheet","px150701_phenx_total_physical_activitycomprehensive_adolescent_proto",,"descriptive",,,"PX150701",,,,,,,,,,"",""
"before_school_7_00_7_30","px150701_phenx_total_physical_activitycomprehensive_adolescent_proto","Yesterday","descriptive","before school; 7:00 - 7:30",,"PX150701",,,,,,,,,,"",""
