"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
"phenx_disinhibiting_behaviors_impulsivity_adolescent_and_a_record_id","px180401_phenx_disinhibiting_behaviors_impulsivity_adolescent_and_a",,"text","Record ID",,"PX180401",,,,,,,,,,"",
"instructions_180401","px180401_phenx_disinhibiting_behaviors_impulsivity_adolescent_and_a",,"descriptive","Below are a number of statements that describe ways in which people act and think. For each statement, please indicate how much you agree or disagree with the statement. 

If you Agree Strongly select 1, if you Agree Somewhat choose select 2, if you Disagree Somewhat choose select 3, and if you Disagree Strongly choose select 4. Be sure to indicate your agreement or disagreement for every statement below.",,"PX180401",,,,,,,,,,"",""
"cautious_attitude_toward_life","px180401_phenx_disinhibiting_behaviors_impulsivity_adolescent_and_a",,"radio","1. I have a reserved and cautious attitude toward life.","1, Agree Strongly | 2, Agree Some | 3, Disagree Some | 4, Disagree Strongly","PX180401",,,,,,,,,,"",""
"trouble_controlling_impulses","px180401_phenx_disinhibiting_behaviors_impulsivity_adolescent_and_a",,"radio","2. I have trouble controlling my impulses.","1, Agree Strongly | 2, Agree Some | 3, Disagree Some | 4, Disagree Strongly","PX180401",,,,,,,,,,"",""
"seek_new_and_exciting_experiences","px180401_phenx_disinhibiting_behaviors_impulsivity_adolescent_and_a",,"radio","3. I generally seek new and exciting experiences and sensations.","1, Agree Strongly | 2, Agree Some | 3, Disagree Some | 4, Disagree Strongly","PX180401",,,,,,,,,,"",""
"see_things_through","px180401_phenx_disinhibiting_behaviors_impulsivity_adolescent_and_a",,"radio","4. I generally like to see things through to the end.","1, Agree Strongly | 2, Agree Some | 3, Disagree Some | 4, Disagree Strongly","PX180401",,,,,,,,,,"",""
"when_happy_do_things_badconsequences","px180401_phenx_disinhibiting_behaviors_impulsivity_adolescent_and_a",,"radio","5. When I am very happy, I can't seem to stop myself from doing things that can have bad consequences.","1, Agree Strongly | 2, Agree Some | 3, Disagree Some | 4, Disagree Strongly","PX180401",,,,,,,,,,"",""
"thinking_careful_and_purposeful","px180401_phenx_disinhibiting_behaviors_impulsivity_adolescent_and_a",,"radio","6. My thinking is usually careful and purposeful.","1, Agree Strongly | 2, Agree Some | 3, Disagree Some | 4, Disagree Strongly","PX180401",,,,,,,,,,"",""
"trouble_resisting_cravings","px180401_phenx_disinhibiting_behaviors_impulsivity_adolescent_and_a",,"radio","7. I have trouble resisting my cravings (for food, cigarettes, etc).","1, Agree Strongly | 2, Agree Some | 3, Disagree Some | 4, Disagree Strongly","PX180401",,,,,,,,,,"",""
"try_anything_once","px180401_phenx_disinhibiting_behaviors_impulsivity_adolescent_and_a",,"radio","8. I'll try anything once.","1, Agree Strongly | 2, Agree Some | 3, Disagree Some | 4, Disagree Strongly","PX180401",,,,,,,,,,"",""
"give_up_easily","px180401_phenx_disinhibiting_behaviors_impulsivity_adolescent_and_a",,"radio","9. I tend to give up easily.","1, Agree Strongly | 2, Agree Some | 3, Disagree Some | 4, Disagree Strongly","PX180401",,,,,,,,,,"",""
"great_mood_get_into_problemsituations","px180401_phenx_disinhibiting_behaviors_impulsivity_adolescent_and_a",,"radio","10. When I am in a great mood, I tend to get into situations that could cause me problems.","1, Agree Strongly | 2, Agree Some | 3, Disagree Some | 4, Disagree Strongly","PX180401",,,,,,,,,,"",""
"doesnt_blurt_out_without_thinking","px180401_phenx_disinhibiting_behaviors_impulsivity_adolescent_and_a",,"radio","11. I am not one of those people who blurt out things without thinking.","1, Agree Strongly | 2, Agree Some | 3, Disagree Some | 4, Disagree Strongly","PX180401",,,,,,,,,,"",""
"later_wish_get_out_of","px180401_phenx_disinhibiting_behaviors_impulsivity_adolescent_and_a",,"radio","12. I often get involved in things I later wish I could get out of.","1, Agree Strongly | 2, Agree Some | 3, Disagree Some | 4, Disagree Strongly","PX180401",,,,,,,,,,"",""
"like_games_choose_move_quickly","px180401_phenx_disinhibiting_behaviors_impulsivity_adolescent_and_a",,"radio","13. I like sports and games in which you have to choose your next move very quickly.","1, Agree Strongly | 2, Agree Some | 3, Disagree Some | 4, Disagree Strongly","PX180401",,,,,,,,,,"",""
"unfinished_tasks_really_bother_me","px180401_phenx_disinhibiting_behaviors_impulsivity_adolescent_and_a",,"radio","14. Unfinished tasks really bother me.","1, Agree Strongly | 2, Agree Some | 3, Disagree Some | 4, Disagree Strongly","PX180401",,,,,,,,,,"",""
"do_things_that_cause_problems","px180401_phenx_disinhibiting_behaviors_impulsivity_adolescent_and_a",,"radio","15. When I am very happy, I tend to do things that may cause problems in my life.","1, Agree Strongly | 2, Agree Some | 3, Disagree Some | 4, Disagree Strongly","PX180401",,,,,,,,,,"",""
"stop_and_think_things_over","px180401_phenx_disinhibiting_behaviors_impulsivity_adolescent_and_a",,"radio","16. I like to stop and think things over before I do them.","1, Agree Strongly | 2, Agree Some | 3, Disagree Some | 4, Disagree Strongly","PX180401",,,,,,,,,,"",""
"regret_actions_tofeel_better","px180401_phenx_disinhibiting_behaviors_impulsivity_adolescent_and_a",,"radio","17. When I feel bad, I will often do things I later regret in order to make myself feel better now.","1, Agree Strongly | 2, Agree Some | 3, Disagree Some | 4, Disagree Strongly","PX180401",,,,,,,,,,"",""
"would_enjoy_water_skiing","px180401_phenx_disinhibiting_behaviors_impulsivity_adolescent_and_a",,"radio","18. I would enjoy water skiing.","1, Agree Strongly | 2, Agree Some | 3, Disagree Some | 4, Disagree Strongly","PX180401",,,,,,,,,,"",""
