"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
trust_medical_care_research_12_item_record_id,px871101_trust_medical_care_research_12_item,,text,"Record ID",,PX871101,,,,,,,,,,,
protocol_instructions,px871101_trust_medical_care_research_12_item,"Trust in Medical Researchers 12-Item",descriptive,"Participants are first asked the following item regarding willingness to participate: ""If you were approached by someone at the [university/institute] to participate in a study, how likely would you be to volunteer to participate in the next 3 months?"" Responses were likely, somewhat likely, not likely, or not likely at all to participate.",,,,,,,,,,,,,
trust_medical_care_research_12_item_doctors_care_only_best_patient,px871101_trust_medical_care_research_12_item,,radio,"Doctors who do medical research care only about what is best for each patient.","1, Strongly Disagree|2, Disagree|3, Neutral|4, Agree|5, Strongly Agree",PX871101,,,,,,,,,,,
trust_medical_care_research_12_item_treat_people_like_guinea_pig,px871101_trust_medical_care_research_12_item,,radio,"Medical researchers treat people like ""guinea pigs.""","1, Strongly Disagree | 2, Disagree | 3, Neutral | 4, Agree | 5, Strongly Agree",PX871101,,,,,,,,,,,
trust_medical_care_research_12_item_safe_be_in_study,px871101_trust_medical_care_research_12_item,,radio,"It's safe to be in a medical research study.","1, Strongly Disagree|2, Disagree|3, Neutral|4, Agree|5, Strongly Agree",PX871101,,,,,,,,,,,
trust_medical_care_research_12_item_some_doctors_selfish_reasons,px871101_trust_medical_care_research_12_item,,radio,"Some doctors do medical research for selfish reasons.","1, Strongly Disagree|2, Disagree|3, Neutral|4, Agree|5, Strongly Agree",PX871101,,,,,,,,,,,
trust_medical_care_research_12_item_doctors_tell_patients_everything_need_being_in_study,px871101_trust_medical_care_research_12_item,,radio,"Doctors tell their patients everything they need to know about being in a research study.","1, Strongly Disagree|2, Disagree|3, Neutral|4, Agree|5, Strongly Agree",PX871101,,,,,,,,,,,
trust_medical_care_research_12_item_doctor_never_ask_be_in_study_thoght_chance_harm,px871101_trust_medical_care_research_12_item,,radio,"A doctor would never ask me to be in a medical research study if the doctor thought there was any chance it might harm me.","1, Strongly Disagree|2, Disagree|3, Neutral|4, Agree|5, Strongly Agree",PX871101,,,,,,,,,,,
trust_medical_care_research_12_item_some_things_about_do_not_trust,px871101_trust_medical_care_research_12_item,,radio,"There are some things about medical research that I do not trust at all.","1, Strongly Disagree|2, Disagree|3, Neutral|4, Agree|5, Strongly Agree",PX871101,,,,,,,,,,,
trust_medical_care_research_12_item_doctor_never_recommend_something_not_best_treatment,px871101_trust_medical_care_research_12_item,,radio,"A doctor would never recommend something that is not the best treatment, just so he or she can study how it works.","1, Strongly Disagree|2, Disagree|3, Neutral|4, Agree|5, Strongly Agree",PX871101,,,,,,,,,,,
trust_medical_care_research_12_item_have_no_selfish_reasons_doing_studies,px871101_trust_medical_care_research_12_item,,radio,"Medical researchers have no selfish reasons for doing research studies.","1, Strongly Disagree|2, Disagree|3, Neutral|4, Agree|5, Strongly Agree",PX871101,,,,,,,,,,,
trust_medical_care_research_12_item_not_tell_people_everything_need_about_being_in_study,px871101_trust_medical_care_research_12_item,,radio,"Medical researchers do not tell people everything they really need to know about being in a research study.","1, Strongly Disagree|2, Disagree|3, Neutral|4, Agree|5, Strongly Agree",PX871101,,,,,,,,,,,
trust_medical_care_research_12_item_doctors_do_help_people,px871101_trust_medical_care_research_12_item,,radio,"The only reason doctors do medical research is to help people.","1, Strongly Disagree|2, Disagree|3, Neutral|4, Agree|5, Strongly Agree",PX871101,,,,,,,,,,,
trust_medical_care_research_12_item_completely_trust_doctors_who_do,px871101_trust_medical_care_research_12_item,,radio,"I completely trust doctors who do medical research.","1, Strongly Disagree|2, Disagree|3, Neutral|4, Agree|5, Strongly Agree",PX871101,,,,,,,,,,,
scoring_text,px871101_trust_medical_care_research_12_item,,descriptive,"Scoring: The scores from the 12 items are summed unweighted, and 12 is subtracted from the total. The total will range from 0-48, with the higher the score, the greater the trust in medical researchers. Items # 2, 4, 7, 10 and 3 are reverse-coded.",,,,,,,,,,,,,
