"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
long_covid_symptoms_psychiatric_short_sleeping_issuesrecord_id,px992006_long_covid_symptoms_psychiatric_short,,text,"Record ID",,PX992006,,,,,,,,,,,
long_covid_symptoms_psychiatric_short_sleeping_issues,px992006_long_covid_symptoms_psychiatric_short,,radio,"Have you experienced any SLEEPING ISSUES since the start of your COVID-19 illness?","UNDEFINED_CODE, Yes|UNDEFINED_CODE_1, No",PX992006,,,,,,,,,,,
long_covid_symptoms_psychiatric_short_sleeping_issues_symptoms,px992006_long_covid_symptoms_psychiatric_short,,checkbox,"Which of the following sleeping issues have you experienced since the start of your COVID-19 illness?","UNDEFINED_CODE, Lucid dreams (dreams where you are aware you are dreaming or have some control over what you dream about) | UNDEFINED_CODE_1, Vivid dreams | UNDEFINED_CODE_2, Nightmares | UNDEFINED_CODE_3, Insomnia | UNDEFINED_CODE_4, Night sweats | UNDEFINED_CODE_5, Restless leg syndrome | UNDEFINED_CODE_6, Awakened by feeling like you couldn't breathe | UNDEFINED_CODE_7, Sleep apnea | UNDEFINED_CODE_8, Other",PX992006,,,,,"[long_covid_symptoms_psychiatric_short_sleeping_issues] = 'UNDEFINED_CODE'",,,,,,
long_covid_symptoms_psychiatric_short_sleeping_issues_symptoms_other,px992006_long_covid_symptoms_psychiatric_short,,text,"Which of the following sleeping issues have you experienced since the start of your COVID-19 illness?",,PX992006,,,,,"[long_covid_symptoms_psychiatric_short_sleeping_issues_symptoms(UNDEFINED_CODE_8)] = '1'",,,,,,
long_covid_symptoms_psychiatric_short_experience_symptoms_insomnia,px992006_long_covid_symptoms_psychiatric_short,"When did you experience these symptoms? Please mark symptoms for the first 4 weeks, then months (if applicable). Even if you have only experienced these symptoms for part of a week or month, please select it.",checkbox,Insomnia,"UNDEFINED_CODE, Week 1 | UNDEFINED_CODE_1, Week 2 | UNDEFINED_CODE_2, Week 3 | UNDEFINED_CODE_3, Week 4 | UNDEFINED_CODE_4, Month 2 | UNDEFINED_CODE_5, Month 3 | UNDEFINED_CODE_6, Month 4 | UNDEFINED_CODE_7, Month 5 | UNDEFINED_CODE_8, Month 6 | UNDEFINED_CODE_9, Month 7",PX992006,,,,,"[long_covid_symptoms_psychiatric_short_sleeping_issues] = 'UNDEFINED_CODE'",,,,symptoms_when,,
long_covid_symptoms_psychiatric_short_experience_symptoms_sleep_apnea,px992006_long_covid_symptoms_psychiatric_short,,checkbox,"Sleep apnea","UNDEFINED_CODE, Week 1|UNDEFINED_CODE_1, Week 2|UNDEFINED_CODE_2, Week 3|UNDEFINED_CODE_3, Week 4|UNDEFINED_CODE_4, Month 2|UNDEFINED_CODE_5, Month 3|UNDEFINED_CODE_6, Month 4|UNDEFINED_CODE_7, Month 5|UNDEFINED_CODE_8, Month 6|UNDEFINED_CODE_9, Month 7",PX992006,,,,,"[long_covid_symptoms_psychiatric_short_sleeping_issues] = 'UNDEFINED_CODE'",,,,symptoms_when,,
long_covid_symptoms_psychiatric_short_experience_symptoms_other,px992006_long_covid_symptoms_psychiatric_short,,checkbox,"All the other sleeping symptoms","UNDEFINED_CODE, Week 1|UNDEFINED_CODE_1, Week 2|UNDEFINED_CODE_2, Week 3|UNDEFINED_CODE_3, Week 4|UNDEFINED_CODE_4, Month 2|UNDEFINED_CODE_5, Month 3|UNDEFINED_CODE_6, Month 4|UNDEFINED_CODE_7, Month 5|UNDEFINED_CODE_8, Month 6|UNDEFINED_CODE_9, Month 7",PX992006,,,,,"[long_covid_symptoms_psychiatric_short_sleeping_issues] = 'UNDEFINED_CODE'",,,,symptoms_when,,
long_covid_symptoms_psychiatric_short_insomnia_type,px992006_long_covid_symptoms_psychiatric_short,,radio,"If you have/had insomnia, which best describes the type of insomnia?","UNDEFINED_CODE, Difficulty falling asleep|UNDEFINED_CODE_1, Waking up early in the morning|UNDEFINED_CODE_2, Waking up several times during the night|UNDEFINED_CODE_3, None of the above",PX992006,,,,,,,,,,,
long_covid_symptoms_psychiatric_short_insomnia_cause,px992006_long_covid_symptoms_psychiatric_short,,checkbox,"What is causing/caused your insomnia?","UNDEFINED_CODE, Pain|UNDEFINED_CODE_1, Sensitivity to outside light/noise|UNDEFINED_CODE_2, Other physical discomfort|UNDEFINED_CODE_3, Anxiety/depression/racing thoughts|UNDEFINED_CODE_4, Difficulty breathing|UNDEFINED_CODE_5, A sensation of adrenaline/energy|UNDEFINED_CODE_6, A sensation like the virus was keeping me awake|UNDEFINED_CODE_7, Other",PX992006,,,,,,,,,,,
long_covid_symptoms_psychiatric_short_insomnia_cause_other,px992006_long_covid_symptoms_psychiatric_short,,text,"What is causing/caused your insomnia? Other",,PX992006,,,,,"[long_covid_symptoms_psychiatric_short_insomnia_cause(UNDEFINED_CODE_7)] = '1'",,,,,,
