"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
"phenx_agression_and_hostility_record_id","px640701_phenx_agression_and_hostility",,"text","Record ID",,"PX640701",,,,,,,,,,"",
"info_640701","px640701_phenx_agression_and_hostility",,"descriptive","Buss-Perry Aggression Questionnaire

Please select the following items in terms of how characteristic they are of you.",,"PX640701",,,,,,,,,,"",""
"aggression_urge_tostrike","px640701_phenx_agression_and_hostility",,"radio","Once in a while I can't control the urge to strike another person.","1 , Extremely uncharacteristic|2 , Somewhat uncharacteristic|3 , Neither uncharacterisic nor characterisitc|4 , Somewhat characteristic|5 , Extremely characteristic","PX640701",,,,,,,,,,"",""
"aggression_provocation_hit","px640701_phenx_agression_and_hostility",,"radio","Given enough provocation, I may hit another person.","1 , Extremely uncharacteristic|2 , Somewhat uncharacteristic|3 , Neither uncharacterisic nor characterisitc|4 , Somewhat characteristic|5 , Extremely characteristic","PX640701",,,,,,,,,,"",""
"aggression_hit_back","px640701_phenx_agression_and_hostility",,"radio","If somebody hits me, I hit back.","1 , Extremely uncharacteristic|2 , Somewhat uncharacteristic|3 , Neither uncharacterisic nor characterisitc|4 , Somewhat characteristic|5 , Extremely characteristic","PX640701",,,,,,,,,,"",""
"aggression_get_into_fights","px640701_phenx_agression_and_hostility",,"radio","I get into fights a little more than the average person.","1 , Extremely uncharacteristic|2 , Somewhat uncharacteristic|3 , Neither uncharacterisic nor characterisitc|4 , Somewhat characteristic|5 , Extremely characteristic","PX640701",,,,,,,,,,"",""
"aggression_resort_toviolence","px640701_phenx_agression_and_hostility",,"radio","If I have to resort to violence to protect my rights, I will.","1 , Extremely uncharacteristic|2 , Somewhat uncharacteristic|3 , Neither uncharacterisic nor characterisitc|4 , Somewhat characteristic|5 , Extremely characteristic","PX640701",,,,,,,,,,"",""
"aggression_pushed_to_blows","px640701_phenx_agression_and_hostility",,"radio","There are people who pushed me so far that we came to blows.","1 , Extremely uncharacteristic|2 , Somewhat uncharacteristic|3 , Neither uncharacterisic nor characterisitc|4 , Somewhat characteristic|5 , Extremely characteristic","PX640701",,,,,,,,,,"",""
"aggression_no_reason_tohit","px640701_phenx_agression_and_hostility",,"radio","I can think of no good reason for ever hitting a person (R).","1 , Extremely uncharacteristic|2 , Somewhat uncharacteristic|3 , Neither uncharacterisic nor characterisitc|4 , Somewhat characteristic|5 , Extremely characteristic","PX640701",,,,,,,,,,"",""
"aggression_threatened_people","px640701_phenx_agression_and_hostility",,"radio","I have threatened people I know.","1 , Extremely uncharacteristic|2 , Somewhat uncharacteristic|3 , Neither uncharacterisic nor characterisitc|4 , Somewhat characteristic|5 , Extremely characteristic","PX640701",,,,,,,,,,"",""
"aggression_mad_broken_things","px640701_phenx_agression_and_hostility",,"radio","I have become so mad that I have broken things.","1 , Extremely uncharacteristic|2 , Somewhat uncharacteristic|3 , Neither uncharacterisic nor characterisitc|4 , Somewhat characteristic|5 , Extremely characteristic","PX640701",,,,,,,,,,"",""
"aggression_openly_disagree","px640701_phenx_agression_and_hostility",,"radio","I tell my friends openly when I disagree with them.","1 , Extremely uncharacteristic|2 , Somewhat uncharacteristic|3 , Neither uncharacterisic nor characterisitc|4 , Somewhat characteristic|5 , Extremely characteristic","PX640701",,,,,,,,,,"",""
"aggression_often_disagreeeing","px640701_phenx_agression_and_hostility",,"radio","I often find myself disagreeing with people.","1 , Extremely uncharacteristic|2 , Somewhat uncharacteristic|3 , Neither uncharacterisic nor characterisitc|4 , Somewhat characteristic|5 , Extremely characteristic","PX640701",,,,,,,,,,"",""
