"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
"phenx_selfreported_exposure_to_tobacco_product_advertisements_record_id","px740601_phenx_selfreported_exposure_to_tobacco_product_advertisements",,"text","Record ID",,"PX740601",,,,,,,,,,"",
"tobaccoexposure_advertisements_posters_billboards","px740601_phenx_selfreported_exposure_to_tobacco_product_advertisements",,"radio","Now I want to ask you about tobacco advertising. In the last 6 months, have you noticed cigarettes or tobacco products being advertised on posters or billboards?","1 , Yes|2 , No|7 , Not applicable|8 , Refused|9 , Don't know","PX740601",,,,,,,,,,"",""
"tobaccoexposure_advertisements_newspapers_magazines","px740601_phenx_selfreported_exposure_to_tobacco_product_advertisements",,"radio","Now I want to ask you about tobacco advertising. In the last 6 months, have you noticed cigarettes or tobacco products being advertised in newspapers or magazines?","1 , Yes|2 , No|7 , Not applicable|8 , Refused|9 , Don't know","PX740601",,,,,,,,,,"",""
"tobaccoexposure_advertisements_radio","px740601_phenx_selfreported_exposure_to_tobacco_product_advertisements",,"radio","Now I want to ask you about tobacco advertising. In the last 6 months, have you noticed cigarettes or tobacco products being advertised on radio?","1 , Yes|2 , No|7 , Not applicable|8 , Refused|9 , Don't know","PX740601",,,,,,,,,,"",""
"info_740601","px740601_phenx_selfreported_exposure_to_tobacco_product_advertisements",,"descriptive","The following questions ask about tobacco advertising that you may have seen.",,"PX740601",,,,,,,,,,"",""
"tobaccoexposure_advertisements_brand_advertisement","px740601_phenx_selfreported_exposure_to_tobacco_product_advertisements",,"radio","What is the brand of your favorite tobacco advertisement?","1 , Brand is not listed|2 , I do not have a favorite advertisement|_8 , Don't know|_7 , Refused","PX740601",,,,,,,,,,"",""
"disp_ads_740601","px740601_phenx_selfreported_exposure_to_tobacco_product_advertisements",,"descriptive","DISPLAY 20 RANDOMLY SELECTED TOBACCO ADS HERE, ONE AT A TIME AND ASK THE QUESTIONS FOR EVERY AD.",,"PX740601",,,,,,,,,,"",""
"tobaccoexposure_advertisements_12months_seenthisad_1","px740601_phenx_selfreported_exposure_to_tobacco_product_advertisements","ADVERTISEMENT 1","radio","In the past 12 months, have you seen this advertisement before this study? 
","1, Yes | 2, No (GO TO NEXT AD; IF LAST AD, END) | _8, Don't know (GO TO NEXT AD; IF LAST AD, END) | _7, Refused (GO TO NEXT AD; IF LAST AD, END)","PX740601",,,,,,,,,,"",""
"tobaccoexposure_advertisements_12months_likethisad_2","px740601_phenx_selfreported_exposure_to_tobacco_product_advertisements",,"radio","How much do you like this advertisement? Do you...","1 , Like this ad|2 , Have no opinion about this ad|3 , Dislike this ad|_8 , Don't know|_7 , Refused","PX740601",,,,,"[tobaccoexposure_advertisements_12months_seenthisad_1] = '1'",,,,,"",""
"tobaccoexposure_advertisements_12months_seenthisad_2","px740601_phenx_selfreported_exposure_to_tobacco_product_advertisements","ADVERTISEMENT 2","radio","In the past 12 months, have you seen this advertisement before this study?  
","1, Yes | 2, No (GO TO NEXT AD; IF LAST AD, END) | _8, Don't know (GO TO NEXT AD; IF LAST AD, END) | _7, Refused (GO TO NEXT AD; IF LAST AD, END)","PX740601",,,,,,,,,,"",""
"tobaccoexposure_advertisements_12months_likethisad_1","px740601_phenx_selfreported_exposure_to_tobacco_product_advertisements",,"radio","How much do you like this advertisement? Do you...","1 , Like this ad|2 , Have no opinion about this ad|3 , Dislike this ad|_8 , Don't know|_7 , Refused","PX740601",,,,,"[tobaccoexposure_advertisements_12months_seenthisad_2] = '1'",,,,,"",""
"tobaccoexposure_advertisements_12months_seenthisad_3","px740601_phenx_selfreported_exposure_to_tobacco_product_advertisements","ADVERTISEMENT 3","radio","In the past 12 months, have you seen this advertisement before this study?  

","1, Yes | 2, No (GO TO NEXT AD; IF LAST AD, END) | _8, Don't know (GO TO NEXT AD; IF LAST AD, END) | _7, Refused (GO TO NEXT AD; IF LAST AD, END)","PX740601",,,,,,,,,,"",""
"tobaccoexposure_advertisements_12months_likethisad_3","px740601_phenx_selfreported_exposure_to_tobacco_product_advertisements",,"radio","How much do you like this advertisement? Do you...","1 , Like this ad|2 , Have no opinion about this ad|3 , Dislike this ad|_8 , Don't know|_7 , Refused","PX740601",,,,,"[tobaccoexposure_advertisements_12months_seenthisad_3] = '1'",,,,,"",""
"tobaccoexposure_advertisements_12months_seenthisad_4","px740601_phenx_selfreported_exposure_to_tobacco_product_advertisements","ADVERTISEMENT 4","radio","In the past 12 months, have you seen this advertisement before this study?  

","1, Yes | 2, No (GO TO NEXT AD; IF LAST AD, END) | _8, Don't know (GO TO NEXT AD; IF LAST AD, END) | _7, Refused (GO TO NEXT AD; IF LAST AD, END)","PX740601",,,,,,,,,,"",""
"tobaccoexposure_advertisements_12months_likethisad_4","px740601_phenx_selfreported_exposure_to_tobacco_product_advertisements",,"radio","How much do you like this advertisement? Do you...","1 , Like this ad|2 , Have no opinion about this ad|3 , Dislike this ad|_8 , Don't know|_7 , Refused","PX740601",,,,,"[tobaccoexposure_advertisements_12months_seenthisad_4] = '1'",,,,,"",""
