"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
reactions_loss_record_id,px870501_reactions_loss,,text,"Record ID",,PX870501,,,,,,,,,,,
reactions_loss_cried,px870501_reactions_loss,"<div class=""rich-text-field-label""><div class=""rich-text-field-label""> <div class=""full-instructions""> <h5><span style=""font-size: 13px; font-weight: bold;"">Reactions to Loss Scale</span></h5> </div> <div class=""full-instructions""><span style=""font-weight: normal;""><strong>Following this most significant event or loss, I reacted in the following ways:</strong></span></div> </div></div>",radio,"Cried about the loss                                           ","1, Never|2, Rarely|3, Some-times|4, Often|5, Very Often|6, Always",PX870501,,,,,,,,,,,
reactions_loss_listened_music_cope,px870501_reactions_loss,,radio,"Listened to music to cope with the loss          ","1, Never|2, Rarely|3, Some-times|4, Often|5, Very Often|6, Always",PX870501,,,,,,,,,,,
reactions_loss_emotions_out_control,px870501_reactions_loss,,radio,"I felt my emotions were out of control after the loss","1, Never|2, Rarely|3, Some-times|4, Often|5, Very Often|6, Always",PX870501,,,,,,,,,,,
reactions_loss_kept_thought_myself,px870501_reactions_loss,,radio,"Kept thoughts and feelings about the loss to myself","1, Never|2, Rarely|3, Some-times|4, Often|5, Very Often|6, Always",PX870501,,,,,,,,,,,
reactions_loss_feeling_positive_life_before,px870501_reactions_loss,,radio,"I found myself feeling positive about my life before the loss.","1, Never|2, Rarely|3, Some-times|4, Often|5, Very Often|6, Always",PX870501,,,,,,,,,,,
reactions_loss_tried_forget,px870501_reactions_loss,,radio,"I tried to forget the whole thing","1, Never|2, Rarely|3, Some-times|4, Often|5, Very Often|6, Always",PX870501,,,,,,,,,,,
reactions_loss_overate,px870501_reactions_loss,,radio,"Overate because of the loss","1, Never|2, Rarely|3, Some-times|4, Often|5, Very Often|6, Always",PX870501,,,,,,,,,,,
reactions_loss_more_tolerant,px870501_reactions_loss,,radio,"I became a more tolerant person following the loss","1, Never|2, Rarely|3, Some-times|4, Often|5, Very Often|6, Always",PX870501,,,,,,,,,,,
reactions_loss_trouble_eating,px870501_reactions_loss,,radio,"Had trouble eating because of the loss   ","1, Never|2, Rarely|3, Some-times|4, Often|5, Very Often|6, Always",PX870501,,,,,,,,,,,
reactions_loss_took_prescription_medication,px870501_reactions_loss,,radio,"Took prescription medication because of the loss","1, Never|2, Rarely|3, Some-times|4, Often|5, Very Often|6, Always",PX870501,,,,,,,,,,,
reactions_loss_physical_activity_after,px870501_reactions_loss,,radio,"Engaged in increased physical activity after the loss  ","1, Never|2, Rarely|3, Some-times|4, Often|5, Very Often|6, Always",PX870501,,,,,,,,,,,
reactions_loss_talked_counselor,px870501_reactions_loss,,radio,"Talked to a counselor about the loss     ","1, Never|2, Rarely|3, Some-times|4, Often|5, Very Often|6, Always",PX870501,,,,,,,,,,,
reactions_loss_worried_ordinary_things,px870501_reactions_loss,,radio,"I worried more about ordinary things","1, Never|2, Rarely|3, Some-times|4, Often|5, Very Often|6, Always",PX870501,,,,,,,,,,,
reactions_loss_thought_suicide,px870501_reactions_loss,,radio,"Thought about suicide because of the loss         ","1, Never|2, Rarely|3, Some-times|4, Often|5, Very Often|6, Always",PX870501,,,,,,,,,,,
reactions_loss_wrote_journal,px870501_reactions_loss,,radio,"Wrote in a journal about the loss","1, Never|2, Rarely|3, Some-times|4, Often|5, Very Often|6, Always",PX870501,,,,,,,,,,,
reactions_loss_religious_spritual_personally_meaningful_activities,px870501_reactions_loss,,radio,"Engaged in religious, spiritual, or personally meaningful activities to make sense of the loss","1, Never|2, Rarely|3, Some-times|4, Often|5, Very Often|6, Always",PX870501,,,,,,,,,,,
reactions_loss_used_alcohol_drugs_cope,px870501_reactions_loss,,radio,"Used alcohol or drugs to cope with the loss        ","1, Never|2, Rarely|3, Some-times|4, Often|5, Very Often|6, Always",PX870501,,,,,,,,,,,
reactions_loss_tried_not_think_about,px870501_reactions_loss,,radio,"I tried hard not to think about the loss    ","1, Never|2, Rarely|3, Some-times|4, Often|5, Very Often|6, Always",PX870501,,,,,,,,,,,
reactions_loss_better_empathize_with_others,px870501_reactions_loss,,radio,"I am better able to empathize with others after the loss","1, Never|2, Rarely|3, Some-times|4, Often|5, Very Often|6, Always",PX870501,,,,,,,,,,,
reactions_loss_missed_classes,px870501_reactions_loss,,radio,"Missed classes because of the loss                   ","1, Never|2, Rarely|3, Some-times|4, Often|5, Very Often|6, Always",PX870501,,,,,,,,,,,
reactions_loss_engaged_distracting_activities,px870501_reactions_loss,,radio,"Engaged in more distracting activities such as watching T.V. because of the loss","1, Never|2, Rarely|3, Some-times|4, Often|5, Very Often|6, Always",PX870501,,,,,,,,,,,
reactions_loss_change_sexual_activities,px870501_reactions_loss,,radio,"Change in amount of sexual activity following the loss  ","1, Never|2, Rarely|3, Some-times|4, Often|5, Very Often|6, Always",PX870501,,,,,,,,,,,
reactions_loss_feeling_self_confident,px870501_reactions_loss,,radio,"I found myself feeling more self-confident         ","1, Never|2, Rarely|3, Some-times|4, Often|5, Very Often|6, Always",PX870501,,,,,,,,,,,
reactions_loss_promise_myself_things_different_next,px870501_reactions_loss,,radio,"I made a promise to myself that things would be different next time  ","1, Never|2, Rarely|3, Some-times|4, Often|5, Very Often|6, Always",PX870501,,,,,,,,,,,
reactions_loss_withdrew_from_friends_family,px870501_reactions_loss,,radio,"Withdrew from friends and family because of the loss    ","1, Never|2, Rarely|3, Some-times|4, Often|5, Very Often|6, Always",PX870501,,,,,,,,,,,
reactions_loss_slept_more,px870501_reactions_loss,,radio,"Slept more or less because of the loss","1, Never|2, Rarely|3, Some-times|4, Often|5, Very Often|6, Always",PX870501,,,,,,,,,,,
