"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
multisystem_inflammatory_syndrome_feverrecord_id,px992501_multisystem_inflammatory_syndrome,,text,"Record ID",,PX992501,,,,,,,,,,,
multisystem_inflammatory_syndrome_description,px992501_multisystem_inflammatory_syndrome,,text,"Description

This protocol helps better describe and understand the patient experience and recovery of those with confirmed or suspected COVID-19, with a specific emphasis on MIS and body inflammation in children and adolescents.",,,,,,,,,,,,,
multisystem_inflammatory_syndrome_fever,px992501_multisystem_inflammatory_syndrome,,radio,"Fever (measured or self-reported)","UNDEFINED_CODE, Yes|UNDEFINED_CODE_1, No|UNDEFINED_CODE_2, Unknown",PX992501,,,,,,,,,,,
multisystem_inflammatory_syndrome_fever_duration,px992501_multisystem_inflammatory_syndrome,,text,"Duration of fever",,PX992501,integer,,,,,,,,,,
multisystem_inflammatory_syndrome_rash,px992501_multisystem_inflammatory_syndrome,,radio,Rash,"UNDEFINED_CODE, Yes|UNDEFINED_CODE_1, No|UNDEFINED_CODE_2, Unknown",PX992501,,,,,,,,,,,
multisystem_inflammatory_syndrome_rash_type,px992501_multisystem_inflammatory_syndrome,,text,"If yes type of rash",,PX992501,,,,,"[multisystem_inflammatory_syndrome_rash] = 'UNDEFINED_CODE'",,,,,,
multisystem_inflammatory_syndrome_bilateral_conjunctivitis,px992501_multisystem_inflammatory_syndrome,,radio,"Bilateral conjunctivitis","UNDEFINED_CODE, Yes, purulent|UNDEFINED_CODE_1, Yes, non-purulent|UNDEFINED_CODE_2, No|UNDEFINED_CODE_3, Unknown",PX992501,,,,,,,,,,,
multisystem_inflammatory_syndrome_oral_mucosal_sign,px992501_multisystem_inflammatory_syndrome,,radio,"Oral mucosal inflammation signs","UNDEFINED_CODE, Yes|UNDEFINED_CODE_1, No|UNDEFINED_CODE_2, Unknown",PX992501,,,,,,,,,,,
multisystem_inflammatory_syndrome_peripheral_cutaneous_sign,px992501_multisystem_inflammatory_syndrome,,radio,"Peripheral cutaneous inflammation signs (hands or feet)","UNDEFINED_CODE, Yes|UNDEFINED_CODE_1, No|UNDEFINED_CODE_2, Unknown",PX992501,,,,,,,,,,,
multisystem_inflammatory_syndrome_hypotension,px992501_multisystem_inflammatory_syndrome,,radio,"Hypotension (age-appropriate)","UNDEFINED_CODE, Yes|UNDEFINED_CODE_1, No|UNDEFINED_CODE_2, Unknown",PX992501,,,,,,,,,,,
multisystem_inflammatory_syndrome_tachycardia,px992501_multisystem_inflammatory_syndrome,,radio,"Tachycardia (age-appropriate)","UNDEFINED_CODE, Yes|UNDEFINED_CODE_1, No|UNDEFINED_CODE_2, Unknown",PX992501,,,,,,,,,,,
multisystem_inflammatory_syndrome_prolonged_capillary_refill_time,px992501_multisystem_inflammatory_syndrome,,radio,"Prolonged capillary refill time","UNDEFINED_CODE, Yes|UNDEFINED_CODE_1, No|UNDEFINED_CODE_2, Unknown",PX992501,,,,,,,,,,,
multisystem_inflammatory_syndrome_pale_mottled_skin,px992501_multisystem_inflammatory_syndrome,,radio,"Pale/mottled skin","UNDEFINED_CODE, Yes|UNDEFINED_CODE_1, No|UNDEFINED_CODE_2, Unknown",PX992501,,,,,,,,,,,
multisystem_inflammatory_syndrome_cold_hands_feet,px992501_multisystem_inflammatory_syndrome,,radio,"Cold hands/feet","UNDEFINED_CODE, Yes|UNDEFINED_CODE_1, No|UNDEFINED_CODE_2, Unknown",PX992501,,,,,,,,,,,
multisystem_inflammatory_syndrome_urinary_output,px992501_multisystem_inflammatory_syndrome,,radio,"Urinary output < 2 mL/kg/hr","UNDEFINED_CODE, Yes|UNDEFINED_CODE_1, No|UNDEFINED_CODE_2, Unknown",PX992501,,,,,,,,,,,
multisystem_inflammatory_syndrome_chest_pain,px992501_multisystem_inflammatory_syndrome,,radio,"Chest pain","UNDEFINED_CODE, Yes|UNDEFINED_CODE_1, No|UNDEFINED_CODE_2, Unknown",PX992501,,,,,,,,,,,
multisystem_inflammatory_syndrome_tachypnoea,px992501_multisystem_inflammatory_syndrome,,radio,"Tachypnoea (age-appropriate)","UNDEFINED_CODE, Yes|UNDEFINED_CODE_1, No|UNDEFINED_CODE_2, Unknown",PX992501,,,,,,,,,,,
multisystem_inflammatory_syndrome_respiratory_distress,px992501_multisystem_inflammatory_syndrome,,radio,"Respiratory distress","UNDEFINED_CODE, Yes|UNDEFINED_CODE_1, No|UNDEFINED_CODE_2, Unknown",PX992501,,,,,,,,,,,
multisystem_inflammatory_syndrome_abdominal_pain,px992501_multisystem_inflammatory_syndrome,,radio,"Abdominal pain","UNDEFINED_CODE, Yes|UNDEFINED_CODE_1, No|UNDEFINED_CODE_2, Unknown",PX992501,,,,,,,,,,,
multisystem_inflammatory_syndrome_diarrhoea,px992501_multisystem_inflammatory_syndrome,,radio,Diarrhoea,"UNDEFINED_CODE, Yes|UNDEFINED_CODE_1, No|UNDEFINED_CODE_2, Unknown",PX992501,,,,,,,,,,,
multisystem_inflammatory_syndrome_vomiting,px992501_multisystem_inflammatory_syndrome,,radio,Vomiting,"UNDEFINED_CODE, Yes|UNDEFINED_CODE_1, No|UNDEFINED_CODE_2, Unknown",PX992501,,,,,,,,,,,
multisystem_inflammatory_syndrome_cough,px992501_multisystem_inflammatory_syndrome,,radio,Cough,"UNDEFINED_CODE, Yes|UNDEFINED_CODE_1, No|UNDEFINED_CODE_2, Unknown",PX992501,,,,,,,,,,,
multisystem_inflammatory_syndrome_fatigue_malaise,px992501_multisystem_inflammatory_syndrome,,radio,Fatigue/malaise,"UNDEFINED_CODE, Yes|UNDEFINED_CODE_1, No|UNDEFINED_CODE_2, Unknown",PX992501,,,,,,,,,,,
multisystem_inflammatory_syndrome_sore_throat,px992501_multisystem_inflammatory_syndrome,,radio,"Sore throat","UNDEFINED_CODE, Yes|UNDEFINED_CODE_1, No|UNDEFINED_CODE_2, Unknown",PX992501,,,,,,,,,,,
multisystem_inflammatory_syndrome_seizures,px992501_multisystem_inflammatory_syndrome,,radio,Seizures,"UNDEFINED_CODE, Yes|UNDEFINED_CODE_1, No|UNDEFINED_CODE_2, Unknown",PX992501,,,,,,,,,,,
multisystem_inflammatory_syndrome_runny_nose,px992501_multisystem_inflammatory_syndrome,,radio,"Runny nose","UNDEFINED_CODE, Yes|UNDEFINED_CODE_1, No|UNDEFINED_CODE_2, Unknown",PX992501,,,,,,,,,,,
multisystem_inflammatory_syndrome_headache,px992501_multisystem_inflammatory_syndrome,,radio,Headache,"UNDEFINED_CODE, Yes|UNDEFINED_CODE_1, No|UNDEFINED_CODE_2, Unknown",PX992501,,,,,,,,,,,
multisystem_inflammatory_syndrome_wheezing,px992501_multisystem_inflammatory_syndrome,,radio,Wheezing,"UNDEFINED_CODE, Yes|UNDEFINED_CODE_1, No|UNDEFINED_CODE_2, Unknown",PX992501,,,,,,,,,,,
