"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
"record_id","px320601_functional_performance_status",,"text","Record ID",,"PX320601",,,,,,,,,,"",""
"weight_loss_gain","px320601_functional_performance_status","Evidence of Disease","notes","Has there been any weight loss or weight gain?",,"PX320601",,,,,,,,,,"",""
"reduction_energy_fatigue","px320601_functional_performance_status",,"notes","Has there been any reduction in energy or increase in fatigue?",,"PX320601",,,,,,,,,,"",""
"difficulty_grooming_bathing","px320601_functional_performance_status","Self-Care","notes","Has there been any difficulty grooming or bathing?",,"PX320601",,,,,,,,,,"",""
"difficulty_walking_moving","px320601_functional_performance_status","Daily Activities","notes","Has there been any difficulty in walking or moving around?",,"PX320601",,,,,,,,,,"",""
"difficulty_driving","px320601_functional_performance_status",,"notes","Has there been any difficulty driving?",,"PX320601",,,,,,,,,,"",""
"difficulty_working","px320601_functional_performance_status","Work Difficulty","radio","Has there been any difficulty working full or part time?","1, Able to carry on normal activity and to work. No special care needed. | 2, Unable to work. Able to live at home and care for most personal needs. A varying degree of assistance is needed. | 3, Unable to care for self. Requires equivalent of institutional or hospital care. Disease may be progressing rapidly.","PX320601",,,,,,,,,,"",""
"desc1","px320601_functional_performance_status",,"descriptive","<p>The information obtained from these questions, the assessment and other medical data should be used to determine a KPS score.<br /><br />Following the admission assessment, when possible, the same health care provider should administer the scale on subsequent evaluations.</p>",,"PX320601",,,,,,,,,,"",""
"difficulty_working_describe1","px320601_functional_performance_status",,"radio","Describe the condition:","100, Normal. No complaints. No evidence of disease. | 90, Able to carry on normal activity. Minor signs or symptoms of disease. | 80, Normal activity with effort. Some signs or symptoms of disease.","PX320601",,,,,"[difficulty_working]='1'",,,,,"",""
"difficulty_working_describe2","px320601_functional_performance_status",,"radio","Describe the condition:","70, Cares for self. Unable to carry on normal activity or to do active work. | 60, Requires occasional assistance, but is able to care for most of personal needs. | 50, Requires considerable assistance and frequent medical care.","PX320601",,,,,"[difficulty_working]='2'",,,,,"",""
"difficulty_working_describe3","px320601_functional_performance_status",,"radio","Describe the condition:","40, Disabled. Requires special care and assistance. | 30, Severely disabled. Hospital admission is indicated although death is not imminent. | 20, Hospitalization necessary. Very sick, active supportive treatment necessary. | 10, Moribund; fatal processes progressing rapidly. | 0, Dead.","PX320601",,,,,"[difficulty_working]='3'",,,,,"",""
