"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
"phenx_expectancies_alcohol_tobacco_and_other_substances_ma_record_id","px520404_phenx_expectancies_alcohol_tobacco_and_other_substances_ma",,"text","Record ID",,"PX520404",,,,,,,,,,"",
"instructions_520404","px520404_phenx_expectancies_alcohol_tobacco_and_other_substances_ma",,"descriptive","The following questions ask about the effects of marijuana. Read each question carefully and respond according to your own personal thoughts, feelings, and beliefs about marijuana now. We are interested in what you think about marijuana, regardless of what other people might think. Whether or not you have had actual experiences with marijuana, you are to answer in terms of your beliefs about marijuana. It is important that you answer every question. There are no right or wrong answers.

Please be honest. Remember, your answers are confidential. Respond to these items according to what you personally believe to be true about a moderate amount of marijuana - however you define moderate.

If you have never used marijuana, answer according to how you think it would affect you if did use it.

Select which shows how much you agree or disagree with each item:
There are no right or wrong answers.",,"PX520404",,,,,,,,,,"",""
"marijuana_makes_small_things_interesting","px520404_phenx_expectancies_alcohol_tobacco_and_other_substances_ma",,"radio","1. Marijuana makes small things seem intensely interesting.","1, DISAGREE STRONGLY | 2, DISAGREE SOMEWHAT | 3, UNCERTAIN | 4, AGREE SOMEWHAT | 5, AGREE STRONGLY","PX520404",,,,,,,,,,"",""
"smoking_marijuana_makes_me_hungry","px520404_phenx_expectancies_alcohol_tobacco_and_other_substances_ma",,"radio","2. Smoking marijuana makes me hungry.","1, DISAGREE STRONGLY | 2, DISAGREE SOMEWHAT | 3, UNCERTAIN | 4, AGREE SOMEWHAT | 5, AGREE STRONGLY","PX520404",,,,,,,,,,"",""
"smoking_marijuana_increases_my_craving","px520404_phenx_expectancies_alcohol_tobacco_and_other_substances_ma",,"radio","3. Smoking marijuana increases my craving for things.","1, DISAGREE STRONGLY | 2, DISAGREE SOMEWHAT | 3, UNCERTAIN | 4, AGREE SOMEWHAT | 5, AGREE STRONGLY","PX520404",,,,,,,,,,"",""
"relaxation_from_smoking_marijuana","px520404_phenx_expectancies_alcohol_tobacco_and_other_substances_ma",,"radio","4. I get a sense of relaxation from smoking marijuana.","1, DISAGREE STRONGLY | 2, DISAGREE SOMEWHAT | 3, UNCERTAIN | 4, AGREE SOMEWHAT | 5, AGREE STRONGLY","PX520404",,,,,,,,,,"",""
"marijuana_helps_me_to_unwind","px520404_phenx_expectancies_alcohol_tobacco_and_other_substances_ma",,"radio","5. Smoking marijuana makes me less tense or relieves anxiety; it helps me to unwind.","1, DISAGREE STRONGLY | 2, DISAGREE SOMEWHAT | 3, UNCERTAIN | 4, AGREE SOMEWHAT | 5, AGREE STRONGLY","PX520404",,,,,,,,,,"",""
"marijuana_makes_me_carefree","px520404_phenx_expectancies_alcohol_tobacco_and_other_substances_ma",,"radio","6. Marijuana makes me carefree, and I do not care about my problems as much.","1, DISAGREE STRONGLY | 2, DISAGREE SOMEWHAT | 3, UNCERTAIN | 4, AGREE SOMEWHAT | 5, AGREE STRONGLY","PX520404",,,,,,,,,,"",""
"unconcerned_about_evaluation_marijuana","px520404_phenx_expectancies_alcohol_tobacco_and_other_substances_ma",,"radio","7. I am not concerned about how others evaluate me when I am on marijuana.","1, DISAGREE STRONGLY | 2, DISAGREE SOMEWHAT | 3, UNCERTAIN | 4, AGREE SOMEWHAT | 5, AGREE STRONGLY","PX520404",,,,,,,,,,"",""
"marijuana_makes_me_talk_more","px520404_phenx_expectancies_alcohol_tobacco_and_other_substances_ma",,"radio","8. Marijuana makes me talk more than usual.","1, DISAGREE STRONGLY | 2, DISAGREE SOMEWHAT | 3, UNCERTAIN | 4, AGREE SOMEWHAT | 5, AGREE STRONGLY","PX520404",,,,,,,,,,"",""
"can_focus_better_marijuana","px520404_phenx_expectancies_alcohol_tobacco_and_other_substances_ma",,"radio","9. I feel like I can focus on one thing better when I smoke marijuana.","1, DISAGREE STRONGLY | 2, DISAGREE SOMEWHAT | 3, UNCERTAIN | 4, AGREE SOMEWHAT | 5, AGREE STRONGLY","PX520404",,,,,,,,,,"",""
"marijuana_not_feel_insecure","px520404_phenx_expectancies_alcohol_tobacco_and_other_substances_ma",,"radio","10. When I smoke marijuana I do not feel insecure.","1, DISAGREE STRONGLY | 2, DISAGREE SOMEWHAT | 3, UNCERTAIN | 4, AGREE SOMEWHAT | 5, AGREE STRONGLY","PX520404",,,,,,,,,,"",""
"marijuana_say_things_dont_mean","px520404_phenx_expectancies_alcohol_tobacco_and_other_substances_ma",,"radio","11. Marijuana makes me say things I do not mean.","1, DISAGREE STRONGLY | 2, DISAGREE SOMEWHAT | 3, UNCERTAIN | 4, AGREE SOMEWHAT | 5, AGREE STRONGLY","PX520404",,,,,,,,,,"",""
"more_sociable_on_marijuana","px520404_phenx_expectancies_alcohol_tobacco_and_other_substances_ma",,"radio","12. I am more sociable when I smoke marijuana.","1, DISAGREE STRONGLY | 2, DISAGREE SOMEWHAT | 3, UNCERTAIN | 4, AGREE SOMEWHAT | 5, AGREE STRONGLY","PX520404",,,,,,,,,,"",""
