"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
"phenx_substance_abuse_and_dependence_past_year_tobacco_record_id","px510403_phenx_substance_abuse_and_dependence_past_year_tobacco",,"text","Record ID",,"PX510403",,,,,,,,,,"",
"info_510403","px510403_phenx_substance_abuse_and_dependence_past_year_tobacco",,"descriptive","The next few questions are about experiences that many people have had with using tobacco, including cigarettes, cigars, a pipe, snuff, or chewing tobacco. As I read each experience, please tell me if it has EVER happened to you as a result of using ANY of these types of tobacco.

In your ENTIRE LIFE, did you EVER.....",,"PX510403",,,,,,,,,,"",""
"entirelife_wantto_cutdown_tobaccouse","px510403_phenx_substance_abuse_and_dependence_past_year_tobacco",,"radio","1.  More than once want to cut down on your tobacco use?","1, Yes | 2, No","PX510403",,,,,,,,,,"",""
"wantto_cutdown_tobaccouse_last12months","px510403_phenx_substance_abuse_and_dependence_past_year_tobacco",,"radio","Did #1 happen in the last 12 months?","1, Yes | 2, No","PX510403",,,,,,,,,,"",""
"entirelife_cutdown_interestingactivities_tobaccouse_notpermitted","px510403_phenx_substance_abuse_and_dependence_past_year_tobacco",,"radio","2. Give up or cut down on activities that you were interested in or that gave you pleasure because tobacco use was not permitted at the activity?","1, Yes | 2, No","PX510403",,,,,,,,,,"",""
"cutdown_interestingactivities_tobaccouse_notpermitted_last12months","px510403_phenx_substance_abuse_and_dependence_past_year_tobacco",,"radio","Did #2 happen in the last 12 months?","1, Yes | 2, No","PX510403",,,,,,,,,,"",""
"entirelife_cutdown_importantactivities_tobaccouse_notpermitted","px510403_phenx_substance_abuse_and_dependence_past_year_tobacco",,"radio","3. Give up or cut down on activities that were important to you - like associating with friends or relatives or attending social activities - because tobacco use was not permitted at the activity?","1, Yes | 2, No","PX510403",,,,,,,,,,"",""
"cutdown_importantactivities_tobaccouse_notpermitted_last12months","px510403_phenx_substance_abuse_and_dependence_past_year_tobacco",,"radio","Did #3 happen in the last 12 months?","1, Yes | 2, No","PX510403",,,,,,,,,,"",""
"entirelife_continue_tobacco_healthproblems","px510403_phenx_substance_abuse_and_dependence_past_year_tobacco",,"radio","4. Continue to use tobacco even though you knew it was causing you a health problem or making a health problem worse?","1, Yes | 2, No","PX510403",,,,,,,,,,"",""
"continue_tobacco_healthproblems_last12months","px510403_phenx_substance_abuse_and_dependence_past_year_tobacco",,"radio","Did #4 happen in the last 12 months?","1, Yes | 2, No","PX510403",,,,,,,,,,"",""
"entirelife_chain_smoking","px510403_phenx_substance_abuse_and_dependence_past_year_tobacco",,"radio","5. Find yourself chain smoking/using one pinch or plug of snuff or chewing tobacco right after another?","1, Yes | 2, No","PX510403",,,,,,,,,,"",""
"chain_smoking_last12months","px510403_phenx_substance_abuse_and_dependence_past_year_tobacco",,"radio","Did #5 happen in the last 12 months?","1, Yes | 2, No","PX510403",,,,,,,,,,"",""
"entirelife_couldnot_cutout_tobacco","px510403_phenx_substance_abuse_and_dependence_past_year_tobacco",,"radio","6. More than once try to stop or cut down on your tobacco use but found you couldn't do it?","1, Yes | 2, No","PX510403",,,,,,,,,,"",""
"couldnot_cutout_tobacco_last12months","px510403_phenx_substance_abuse_and_dependence_past_year_tobacco",,"radio","Did #6 happen in the last 12 months?","1, Yes | 2, No","PX510403",,,,,,,,,,"",""
"question_7_510403","px510403_phenx_substance_abuse_and_dependence_past_year_tobacco",,"descriptive","Many people experience problems on occasions when they stop or cut down on their tobacco use.

After stopping or cutting down on your tobacco use, did you EVER...",,"PX510403",,,,,,,,,,"",""
"after_stopping_depressed","px510403_phenx_substance_abuse_and_dependence_past_year_tobacco",,"radio","7a. Feel depressed","1, Yes | 2, No","PX510403",,,,,,,,,,"",""
