"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
"phenx_medical_history_record_id","px161301_phenx_medical_history",,"text","Record ID",,"PX161301",,,,,,,,,,"",
"aids","px161301_phenx_medical_history",,"radio","Acquired Immunodeficiency Syndrome (AIDS) or HIV Positive","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161301",,,,,,,,,,"",""
"aids_date_of_onset_date","px161301_phenx_medical_history",,"text","Acquired Immunodeficiency Syndrome (AIDS) or HIV Positive Date of Onset",,"PX161301","date_mdy",,,,,,,,,"",""
"arthritis","px161301_phenx_medical_history",,"radio","Arthritis","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161301",,,,,,,,,,"",""
"arthritis_date_of_onset_date","px161301_phenx_medical_history",,"text","Arthritis Date of Onset",,"PX161301","date_mdy",,,,,,,,,"",""
"asthma","px161301_phenx_medical_history",,"radio","Asthma","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161301",,,,,,,,,,"",""
"asthma_date_of_onset_date","px161301_phenx_medical_history",,"text","Asthma Date of Onset",,"PX161301","date_mdy",,,,,,,,,"",""
"bronchitis","px161301_phenx_medical_history",,"radio","Bronchitis","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161301",,,,,,,,,,"",""
"bronchitis_date_of_onset_date","px161301_phenx_medical_history",,"text","Bronchitis Date of Onset",,"PX161301","date_mdy",,,,,,,,,"",""
"cancer","px161301_phenx_medical_history",,"radio","Cancer","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161301",,,,,,,,,,"",""
"cancer_date_of_onset_date","px161301_phenx_medical_history",,"text","Cancer Date of Onset",,"PX161301","date_mdy",,,,,,,,,"",""
"chlamydia","px161301_phenx_medical_history",,"radio","Chlamydia","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161301",,,,,,,,,,"",""
"chlamydia_date_of_onset_date","px161301_phenx_medical_history",,"text","Chlamydia Date of Onset",,"PX161301","date_mdy",,,,,,,,,"",""
"diabetes","px161301_phenx_medical_history",,"radio","Diabetes","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161301",,,,,,,,,,"",""
"diabetes_date_of_onset_date","px161301_phenx_medical_history",,"text","Diabetes Date of Onset",,"PX161301","date_mdy",,,,,,,,,"",""
"dizziness","px161301_phenx_medical_history",,"radio","Dizziness","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161301",,,,,,,,,,"",""
"dizziness_date_of_onset_date","px161301_phenx_medical_history",,"text","Dizziness Date of Onset",,"PX161301","date_mdy",,,,,,,,,"",""
"emphysema","px161301_phenx_medical_history",,"radio","Emphysema","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161301",,,,,,,,,,"",""
"emphysema_date_of_onset_date","px161301_phenx_medical_history",,"text","Emphysema Date of Onset",,"PX161301","date_mdy",,,,,,,,,"",""
"epilepsy","px161301_phenx_medical_history",,"radio","Epilepsy","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161301",,,,,,,,,,"",""
"epilepsy_date_of_onset_date","px161301_phenx_medical_history",,"text","Epilepsy Date of Onset",,"PX161301","date_mdy",,,,,,,,,"",""
"eye_problem","px161301_phenx_medical_history",,"radio","Eye Problem","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161301",,,,,,,,,,"",""
"eye_problem_date_of_onset_date","px161301_phenx_medical_history",,"text","Eye Problem Date of Onset",,"PX161301","date_mdy",,,,,,,,,"",""
"fainting","px161301_phenx_medical_history",,"radio","Fainting","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161301",,,,,,,,,,"",""
"fainting_date_of_onset_date","px161301_phenx_medical_history",,"text","Fainting Date of Onset",,"PX161301","date_mdy",,,,,,,,,"",""
"headaches","px161301_phenx_medical_history",,"radio","Frequent or Severe Headaches","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161301",,,,,,,,,,"",""
"headaches_date_of_onset_date","px161301_phenx_medical_history",,"text","Frequent or Severe Headaches Date of Onset",,"PX161301","date_mdy",,,,,,,,,"",""
"glaucoma","px161301_phenx_medical_history",,"radio","Glaucoma","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161301",,,,,,,,,,"",""
"glaucoma_date_of_onset_date","px161301_phenx_medical_history",,"text","Glaucoma Date of Onset",,"PX161301","date_mdy",,,,,,,,,"",""
"gonorrhea","px161301_phenx_medical_history",,"radio","Gonorrhea","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161301",,,,,,,,,,"",""
"gonorrhea_date_of_onset_date","px161301_phenx_medical_history",,"text","Gonorrhea Date of Onset",,"PX161301","date_mdy",,,,,,,,,"",""
"hearing_impairment","px161301_phenx_medical_history",,"radio","Hearing Impairment","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161301",,,,,,,,,,"",""
"hearingimpairment_date_of_onset_date","px161301_phenx_medical_history",,"text","Hearing Impairment Date of Onset",,"PX161301","date_mdy",,,,,,,,,"",""
"heart_condition","px161301_phenx_medical_history",,"radio","Heart Condition","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161301",,,,,,,,,,"",""
"heartcondition_date_of_onset_date","px161301_phenx_medical_history",,"text","Heart Condition Date of Onset",,"PX161301","date_mdy",,,,,,,,,"",""
"hemodialysis","px161301_phenx_medical_history",,"radio","Hemodialysis","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161301",,,,,,,,,,"",""
"hemodialysis_date_of_onset_date","px161301_phenx_medical_history",,"text","Hemodialysis Date of Onset",,"PX161301","date_mdy",,,,,,,,,"",""
"herpes","px161301_phenx_medical_history",,"radio","Herpes","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161301",,,,,,,,,,"",""
"herpes_date_of_onset_date","px161301_phenx_medical_history",,"text","Herpes Date of Onset",,"PX161301","date_mdy",,,,,,,,,"",""
"high_blood_cholesterol","px161301_phenx_medical_history",,"radio","High Blood Cholesterol","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161301",,,,,,,,,,"",""
"highbloodcholesterol_date_of_onset_date","px161301_phenx_medical_history",,"text","High Blood Cholesterol Date of Onset",,"PX161301","date_mdy",,,,,,,,,"",""
"high_blood_pressure","px161301_phenx_medical_history",,"radio","High Blood Pressure","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX161301",,,,,,,,,,"",""
