"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
"graft_versus_host_disease_record_id","px850801_phenx_graft_vs_host_disease",,"text","Record ID",,"PX850801",,,,,,,,,,"",""
"graft_versus_host_disease_acute_gvhd_since_last_report","px850801_phenx_graft_vs_host_disease",,"radio","Did acute GVHD develop since the date of last report?","UNDEFINED_CODE, Yes|UNDEFINED_CODE_1, No|UNDEFINED_CODE_2, Unknown","PX850801",,,,,,,,,,"",""
"graft_versus_host_disease_date_acute_gvhd_diagnosis","px850801_phenx_graft_vs_host_disease",,"text","Date of acute GVHD diagnosis",,"PX850801","date_ymd",,,,,,,,,"",""
"graft_versus_host_disease_acute_gvhd_persist_last_report","px850801_phenx_graft_vs_host_disease",,"radio","Did acute GVHD persist since the date of last report?","UNDEFINED_CODE, Yes | UNDEFINED_CODE_1, No | UNDEFINED_CODE_2, Unknown","PX850801",,,,,,,,,,"",""
"graft_versus_host_disease_maximum_overall_grade_acude_gvhd","px850801_phenx_graft_vs_host_disease",,"radio","Maximum overall grade of acute GVHD","UNDEFINED_CODE, I - Rash on < 50% of skin, no liver or gut involvement|UNDEFINED_CODE_1, II - Rash on > 50% of skin, bilirubin 2-3 mg/dL, or diarrhea 500-1000 mL/day or persistent nausea or vomiting|UNDEFINED_CODE_2, Ill - Bilirubin 3-15 mg/dL, or gut stage 2-4 diarrhea > 1000 mL/day or severe abdominal pain with or without ileus|UNDEFINED_CODE_3, IV - Generalized erythroderma with bullous formation, or bilirubin > 15 mg/dL|UNDEFINED_CODE_4, Not applicable (acute GVHD present but cannot be graded)","PX850801",,,,,"[graft_versus_host_disease_acute_gvhd_persist_last_report]='UNDEFINED_CODE'",,,,,"",""
"graft_versus_host_disease_date_maximum_overall_grade_acute_gvhd","px850801_phenx_graft_vs_host_disease",,"text","Date maximum overall grade of acute GVHD",,"PX850801","date_ymd",,,,"[graft_versus_host_disease_acute_gvhd_persist_last_report]='UNDEFINED_CODE'",,,,,"",""
"graft_versus_host_disease_skin","px850801_phenx_graft_vs_host_disease",,"radio","Specify the maximum overall grade and organ staging of acute GVHD since the date of last report: Skin","UNDEFINED_CODE, Stage 0 - no rash, no rash attributable to acute GVHD|UNDEFINED_CODE_1, Stage 1 - maculopapular rash, < 25% of body surface|UNDEFINED_CODE_2, Stage 2 - maculopapular rash, 25-50% of body surface|UNDEFINED_CODE_3, Stage 3 - generalized erythroderma, > 50% of body surface|UNDEFINED_CODE_4, Stage 4 - generalized erythroderma with bullae formation and/or desquamation","PX850801",,,,,"[graft_versus_host_disease_acute_gvhd_persist_last_report]='UNDEFINED_CODE'",,,,,"",""
"graft_versus_host_disease_lower_intestinal_tract","px850801_phenx_graft_vs_host_disease",,"radio","Specify the maximum overall grade and organ staging of acute GVHD since the date of last report: Lower intestinal tract (use mL/day for adult recipients and mL/kg/day for pediatric recipients)","UNDEFINED_CODE, Stage 0 - no diarrhea, no diarrhea attributable to acute GVHD /diarrhea< 500 mL/day (adult), or <10 mL/kg/day (pediatric)|UNDEFINED_CODE_1, Stage 1 - diarrhea 500 - 1000 mL/day (adult), or 10 - 19.9 mL/kg/day (pediatric)|UNDEFINED_CODE_2, Stage 2 - diarrhea 1001 - 1500 mL/day (adult), or 20-30 mL/kg/day (pediatric)|UNDEFINED_CODE_3, Stage 3 - diarrhea > 1500 mL/day (adult), or >30 mL/kg/day (pediatric)|UNDEFINED_CODE_4, Stage 4 - severe abdominal pain, with or without ileus, and/or grossly bloody stool","PX850801",,,,,"[graft_versus_host_disease_acute_gvhd_persist_last_report]='UNDEFINED_CODE'",,,,,"",""
"graft_versus_host_disease_upper_intestinal_tract","px850801_phenx_graft_vs_host_disease",,"radio","Specify the maximum overall grade and organ staging of acute GVHD since the date of last report: Upper instestinal tract","UNDEFINED_CODE, Stage 0 - no persistent nausea or vomiting|UNDEFINED_CODE_1, Stage 1 - persistent nausea or vomiting","PX850801",,,,,"[graft_versus_host_disease_acute_gvhd_persist_last_report]='UNDEFINED_CODE'",,,,,"",""
"graft_versus_host_disease_liver","px850801_phenx_graft_vs_host_disease",,"radio","Specify the maximum overall grade and organ staging of acute GVHD since the date of last report: Liver","UNDEFINED_CODE, Stage 0 - No liver acute GVHD / bilirubin < 2.0 mg/dL (< 34 µmol/L)|UNDEFINED_CODE_1, Stage 1 - bilirubin 2.0- 3.0 mg/dL (34-52 µmol/L)|UNDEFINED_CODE_2, Stage 2 - bilirubin 3.1-6.0 mg/dL (53-103 µmol/L)|UNDEFINED_CODE_3, Stage 3 - bilirubin 6.1-15.0 mg/dL (104-256 µmol/L)|UNDEFINED_CODE_4, Stage 4 - bilirubin > 15.0 mg/dL ( > 256 µmol/L)","PX850801",,,,,"[graft_versus_host_disease_acute_gvhd_persist_last_report]='UNDEFINED_CODE'",,,,,"",""
"graft_versus_host_disease_other_sites_involved_acute_gvhd","px850801_phenx_graft_vs_host_disease",,"radio","Specify the maximum overall grade and organ staging of acute GVHD since the date of last report: Other site(s) involved with acute GVHD","UNDEFINED_CODE, Yes | UNDEFINED_CODE_1, No","PX850801",,,,,"[graft_versus_host_disease_acute_gvhd_persist_last_report]='UNDEFINED_CODE'",,,,,"",""
"graft_versus_host_disease_specify_other_sites","px850801_phenx_graft_vs_host_disease",,"text","Specify other site(s)",,"PX850801",,,,,"[graft_versus_host_disease_other_sites_involved_acute_gvhd]='UNDEFINED_CODE'",,,,,"",""
