"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
healthcare_communications_doctor_instructions_illness_conditionrecord_id,px281101_healthcare_communications,,text,"Record ID",,PX281101,,,,,,,,,,,
intro_text,px281101_healthcare_communications,,descriptive,"These questions ask about your own health care. Do not include care you got when you stayed overnight in a hospital. Do not include the times you went for dental care visits.",,PX281101,,,,,,,,,,,
healthcare_communications_doctor_instructions_illness_condition,px281101_healthcare_communications,,radio,"In the last 12 months, did a doctor or other health provider give you instructions about what to do about a specific illness or health condition?","UNDEFINED_CODE, Yes|UNDEFINED_CODE_1, No",PX281101,,,,,,,,,,,
healthcare_communications_doctor_instructions_illness_condition_understand,px281101_healthcare_communications,,radio,"In the last 12 months, how often were these instructions easy to understand?","UNDEFINED_CODE, Never|UNDEFINED_CODE_1, Sometimes|UNDEFINED_CODE_2, Usually|UNDEFINED_CODE_3, Always",PX281101,,,,,"[healthcare_communications_doctor_instructions_illness_condition] = 'UNDEFINED_CODE'",,,,,,
healthcare_communications_doctor_instructions_illness_condition_describe_follow,px281101_healthcare_communications,,radio,"In the last 12 months, how often did doctors or other health providers ask you to describe how you were going to follow these instructions?","UNDEFINED_CODE, Never|UNDEFINED_CODE_1, Sometimes|UNDEFINED_CODE_2, Usually|UNDEFINED_CODE_3, Always",PX281101,,,,,"[healthcare_communications_doctor_instructions_illness_condition] = 'UNDEFINED_CODE'",,,,,,
healthcare_communications_sign_forms_doctor_office,px281101_healthcare_communications,,radio,"In the last 12 months, did you have to fill out or sign any forms at a doctor's or other health provider's office?","UNDEFINED_CODE, Yes|UNDEFINED_CODE_1, No",PX281101,,,,,,,,,,,
healthcare_communications_sign_forms_doctor_office_help,px281101_healthcare_communications,,radio,"In the last 12 months, how often were you offered help in filling out a form at the doctor's or other health provider's office?","UNDEFINED_CODE, Never|UNDEFINED_CODE_1, Sometimes|UNDEFINED_CODE_2, Usually|UNDEFINED_CODE_3, Always",PX281101,,,,,"[healthcare_communications_sign_forms_doctor_office] = 'UNDEFINED_CODE'",,,,,,
healthcare_communications_doctor_explain_easy_understand,px281101_healthcare_communications,,radio,"In the last 12 months, how often did doctors or other health professionals explain things in a way that was easy to understand?","UNDEFINED_CODE, Never|UNDEFINED_CODE_1, Sometimes|UNDEFINED_CODE_2, Usually|UNDEFINED_CODE_3, Always",PX281101,,,,,,,,,,,
healthcare_communications_doctor_listen_carefully,px281101_healthcare_communications,,radio,"In the last 12 months, how often did doctors or other health professionals listen carefully to you?","UNDEFINED_CODE, Never|UNDEFINED_CODE_1, Sometimes|UNDEFINED_CODE_2, Usually|UNDEFINED_CODE_3, Always",PX281101,,,,,,,,,,,
healthcare_communications_doctor_show_respect,px281101_healthcare_communications,,radio,"In the last 12 months, how often did doctors or other health professionals show respect for what you had to say?","UNDEFINED_CODE, Never|UNDEFINED_CODE_1, Sometimes|UNDEFINED_CODE_2, Usually|UNDEFINED_CODE_3, Always",PX281101,,,,,,,,,,,
healthcare_communications_doctor_spend_time,px281101_healthcare_communications,,radio,"In the last 12 months, how often did doctors or other health professionals spend enough time with you?","UNDEFINED_CODE, Never|UNDEFINED_CODE_1, Sometimes|UNDEFINED_CODE_2, Usually|UNDEFINED_CODE_3, Always",PX281101,,,,,,,,,,,
specialist_text,px281101_healthcare_communications,,descriptive,"When you answer the next questions, do not include dental visits or care you got when you stayed overnight in a hospital.",,PX281101,,,,,,,,,,,
healthcare_communications_specialist_appointment,px281101_healthcare_communications,,radio,"Specialists are doctors like surgeons, heart doctors, allergy doctors, skin doctors, and other doctors who specialize in one area of health care. In the last 12 months, did you make any appointments to see a specialist?","UNDEFINED_CODE, Yes|UNDEFINED_CODE_1, No",PX281101,,,,,,,,,,,
healthcare_communications_specialist_appointment_needed,px281101_healthcare_communications,,radio,"In the last 12 months, how often did you get an appointment to see a specialist as soon as you needed?","UNDEFINED_CODE, Never|UNDEFINED_CODE_1, Sometimes|UNDEFINED_CODE_2, Usually|UNDEFINED_CODE_3, Always",PX281101,,,,,"[healthcare_communications_specialist_appointment] = 'UNDEFINED_CODE'",,,,,,
healthcare_communications_complete_date,px281101_healthcare_communications,,text,"Date Completed",,PX281101,date_ymd,,,,,,,,,,
healthcare_communications_complete_date_who,px281101_healthcare_communications,,radio,"Who completed this form?","UNDEFINED_CODE, Person named on front of this form|UNDEFINED_CODE_1, Someone else",PX281101,,,,,,,,,,,
healthcare_communications_complete_date_who_relationship,px281101_healthcare_communications,,radio,"If Someone Else, what is person's relationship to the person named on the front of this form?","UNDEFINED_CODE, Husband or wife|UNDEFINED_CODE_1, Unmarried partner|UNDEFINED_CODE_2, Son or daughter|UNDEFINED_CODE_3, Other relative|UNDEFINED_CODE_4, Not related",PX281101,,,,,"[healthcare_communications_complete_date_who] = 'UNDEFINED_CODE_1'",,,,,,
