"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
"phenx_growth_charts_record_id","px221201_phenx_growth_charts","STEP","text","Record ID",,"PX221201",,,,,,,,,,"",
"inst1_221201","px221201_phenx_growth_charts","STEP","descriptive","1 Obtain accurate measurements When weighing and measuring children, follow procedures that yield accurate measurements and use equipment that is well maintained. For weight and height measurements, refer to the PhenX Height and Weight Measures. (Note: for consistency, this sentence has been modified to reference PhenX measures, instead of the reference in the original protocol)

2 Select the appropriate growth chart Select the growth chart to use based on the age and sex of the child being weighed and measured.

Enter the child's name and the record number, if appropriate.",,"PX221201",,,,,,,,,,"",""
"growth_chart_patient_name","px221201_phenx_growth_charts",,"text","Patient Name",,"PX221201",,,,,,,,,,"",""
"tbl_221201_one","px221201_phenx_growth_charts",,"descriptive",,,"PX221201",,,,,,,,,,"",""
"inst2_221201","px221201_phenx_growth_charts",,"descriptive","3 Record data After selecting the appropriate chart and entering the patient's name and record number, if appropriate, complete the data entry table.

First, record information about factors obtained at the initial visit that influence growth.",,"PX221201",,,,,,,,,,"",""
"growth_chart_patient_record_number","px221201_phenx_growth_charts",,"text","Patient Record Number",,"PX221201",,,,,,,,,,"",""
"growth_chart_mothers_stature","px221201_phenx_growth_charts",,"text","Mother of Patient - Stature",,"PX221201",,,,,,,,,,"",""
"growth_chart_fathers_stature","px221201_phenx_growth_charts",,"text","Father of Patient - Stature",,"PX221201",,,,,,,,,,"",""
"growth_chart_gestational_age","px221201_phenx_growth_charts",,"text","Child's Gestational Age",,"PX221201",,,,,,,,,,"",""
"growth_chart_date_of_birth","px221201_phenx_growth_charts",,"text","Child's Date of Birth",,"PX221201","date_mdy",,,,,,,,,"",""
"growth_chart_birth_weight","px221201_phenx_growth_charts",,"text","Child's Birth Weight",,"PX221201",,,,,,,,,,"",""
"growth_chart_birth_length","px221201_phenx_growth_charts",,"text","Child's Birth length",,"PX221201",,,,,,,,,,"",""
"growth_chart_notable_comments","px221201_phenx_growth_charts",,"text","Notable comments on birth",,"PX221201",,,,,,,,,,"",""
"growth_chart_todays_date","px221201_phenx_growth_charts",,"text","Today's date",,"PX221201","date_mdy",,,,,,,,,"",""
"growth_chart_childs_age","px221201_phenx_growth_charts",,"text","Child's age today",,"PX221201",,,,,,,,,,"",""
"growth_chart_current_weight","px221201_phenx_growth_charts",,"text","Child's weight today",,"PX221201",,,,,,,,,,"",""
"growth_chart_current_lengthstature","px221201_phenx_growth_charts",,"text","Child's length/stature today",,"PX221201",,,,,,,,,,"",""
"growth_chart_current_notable_comments","px221201_phenx_growth_charts",,"notes","Notable comments on current growth",,"PX221201",,,,,,,,,,"",""
"tbl_221201_two","px221201_phenx_growth_charts",,"descriptive","Example of how to calculate the child's age: To calculate Sam's age, subtract his birth date from the date of the visit or measurement. To subtract, it will be necessary to convert months to days and years to months if either the month or day in the birth data is larger than in the date of measurements. When converting one month to days, subtract 1 from the number of months in the date of measurement, then add 28, 30, or 31, as appropriate, to the number of days. When converting one year to months, subtract 1 from the number of years in the date of measurement, then add 12 to the number of months.",,"PX221201",,,,,,,,,,"",""
"inst3_221201","px221201_phenx_growth_charts",,"descriptive","Sam is aged 3 years, 6 months, and 19 days.

4 Calculate BMI when a child is aged 2 to 20 years BMI is calculated using weight and stature measurements, then used to compare a child's weight relative to stature with other children of the same age and sex in the reference population.

• Using a calculator, hand-held device or software, determine BMI using the calculation below. The Rare Genetic Conditions WG slightly revised the below calculation and added the example.",,"PX221201",,,,,,,,,,"",""
"growth_chart_current_bmi","px221201_phenx_growth_charts",,"text","BMI = [Weight (kg) / (Stature (cm) x Stature (cm))] x 10,000",,"PX221201",,,,,,,,,,"",""
