"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
long_covid_daily_living_climb_stairs_transfer_record_id,px992101_long_covid_daily_living,,text,"Record ID",,PX992101,,,,,,,,,,,
long_covid_daily_living_climb_stairs_transfer_before_help_need_before_help_need_desc,px992101_long_covid_daily_living,,descriptive,"This includes any of the following: getting into/out of bed, standing up/sitting down in a chair, getting into/out of a car, getting on/off a toilet, stepping onto a curb.",,,,,,,,,,,,,
long_covid_daily_living_climb_stairs_transfer_before_help_need_before_help_need,px992101_long_covid_daily_living,,radio,"Climbing stairs and transferring - BEFORE you were diagnosed with COVID-19, how much help did you need climbing stairs/transferring?","UNDEFINED_CODE, None, I can perform these tasks independently|UNDEFINED_CODE_1, A little help|UNDEFINED_CODE_2, A Lot of help|UNDEFINED_CODE_3, Unable to perform task",PX992101,,,,,,,,,,,
long_covid_daily_living_climb_stairs_transfer_today_help_need_today_help_need_desc,px992101_long_covid_daily_living,,descriptive,"This includes any of the following: getting into/out of bed, standing up/sitting down in a chair, getting into/out of a car, getting on/off a toilet, stepping onto a curb.",,,,,,,,,,,,,
long_covid_daily_living_climb_stairs_transfer_today_help_need_today_help_need,px992101_long_covid_daily_living,,radio,"Climbing stairs and transferring - TODAY, how much help do you need climbing stairs/transferring?","UNDEFINED_CODE, None, I can perform these tasks independently|UNDEFINED_CODE_1, A little help|UNDEFINED_CODE_2, A Lot of help|UNDEFINED_CODE_3, Unable to perform task",PX992101,,,,,,,,,,,
long_covid_daily_living_climb_stairs_transfer_impact,px992101_long_covid_daily_living,,text,"Climbing stairs and transferring - Please state which activities, if any, have been impacted and describe how they have been impacted.",,PX992101,,,,,,,,,,,
long_covid_daily_living_climb_stairs_transfer_impact_desc,px992101_long_covid_daily_living,,descriptive," (Ex: Prior to my illness, I would need to sit for a moment before rising out of bed independently. Now I require another persons help to get out of bed.)",,,,,,,,,,,,,
long_covid_daily_living_personal_grooming_dressing_before_help_need,px992101_long_covid_daily_living,,radio,"Personal grooming and dressing - BEFORE you were diagnosed with COVID-19, how much help did you need with personal grooming and dressing?","UNDEFINED_CODE, None, I can perform these tasks independently|UNDEFINED_CODE_1, A little help|UNDEFINED_CODE_2, A Lot of help|UNDEFINED_CODE_3, Unable to perform task",PX992101,,,,,,,,,,,
long_covid_daily_living_personal_grooming_dressing_before_help_need_desc,px992101_long_covid_daily_living,,radio,"This includes any of the following: brushing/flossing teeth, denture care, skin care, shaving, putting on socks and shoes, taking off underwear, putting on pants, putting on a jacket.",,,,,,,,,,,,,
long_covid_daily_living_personal_grooming_dressing_today_help_need,px992101_long_covid_daily_living,,radio,"Personal grooming and dressing - TODAY, how much help do you need with personal grooming and dressing?","UNDEFINED_CODE, None, I can perform these tasks independently|UNDEFINED_CODE_1, A little help|UNDEFINED_CODE_2, A Lot of help|UNDEFINED_CODE_3, Unable to perform task",PX992101,,,,,,,,,,,
long_covid_daily_living_personal_grooming_dressing_today_help_need_desc,px992101_long_covid_daily_living,,radio,"This includes any of the following: brushing/flossing teeth, denture care, skin care, shaving, putting on socks and shoes, taking off underwear, putting on pants, putting on a jacket.",,,,,,,,,,,,,
long_covid_daily_living_personal_grooming_dressing_impact,px992101_long_covid_daily_living,,text,"Personal grooming and dressing - Please state which activities, if any, have been impacted and describe how they have been impacted.",,PX992101,,,,,,,,,,,
long_covid_daily_living_personal_grooming_dressing_impact_desc,px992101_long_covid_daily_living,,descriptive,"(Ex: Prior to my illness, I would need to sit for a moment before rising out of bed independently. Now I require another persons help to get out of bed.)",,,,,,,,,,,,,
long_covid_daily_living_toilet_bath_before_help_need,px992101_long_covid_daily_living,,radio,"Using the toilet and bathing - BEFORE you were diagnosed with COVID-19, how much help did you need using the restroom and bathing?","UNDEFINED_CODE, None, I can perform these tasks independently|UNDEFINED_CODE_1, A little help|UNDEFINED_CODE_2, A Lot of help|UNDEFINED_CODE_3, Unable to perform task",PX992101,,,,,,,,,,,
long_covid_daily_living_toilet_bath_before_help_need_desc,px992101_long_covid_daily_living,,radio,"This includes any of the following: wiping your body with wipes, taking a shower or bath, scrubbing and rinsing your body, wiping after you use the toilet.",,,,,,,,,,,,,
long_covid_daily_living_toilet_bath_today_help_need,px992101_long_covid_daily_living,,radio,"Using the toilet and bathing - TODAY, how much help do you need using the restroom and bathing?","UNDEFINED_CODE, None, I can perform these tasks independently|UNDEFINED_CODE_1, A little help|UNDEFINED_CODE_2, A Lot of help|UNDEFINED_CODE_3, Unable to perform task",PX992101,,,,,,,,,,,
long_covid_daily_living_toilet_bath_today_help_need_desc,px992101_long_covid_daily_living,,radio,"This includes any of the following: wiping your body with wipes, taking a shower or bath, scrubbing and rinsing your body, wiping after you use the toilet.",,,,,,,,,,,,,
long_covid_daily_living_toilet_bath_impact,px992101_long_covid_daily_living,,text,"Using the toilet and bathing - Please state which activities, if any, have been impacted and describe how they have been impacted.",,PX992101,,,,,,,,,,,
long_covid_daily_living_toilet_bath_impact_desc,px992101_long_covid_daily_living,,descriptive,"(Ex: Prior to my illness, I would need to sit for a moment before rising out of bed independently. Now I require another persons help to get out of bed.)",,,,,,,,,,,,,
long_covid_daily_living_household_chores_desc,px992101_long_covid_daily_living,,descriptive,"Doing household chores - This includes any of the following: food preparation, cooking, folding laundry, vacuuming the floor, making the bed, feeding pets, wiping a table, loading the dishwasher, tidying up a room.",,,,,,,,,,,,,
long_covid_daily_living_household_chores_before_help_need,px992101_long_covid_daily_living,,radio,"Doing household chores - BEFORE you were diagnosed with COVID-19, how much help did you need doing household chores?","UNDEFINED_CODE, None, I can perform these tasks independently|UNDEFINED_CODE_1, A little help|UNDEFINED_CODE_2, A Lot of help|UNDEFINED_CODE_3, Unable to perform task",PX992101,,,,,,,,,,,
