"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
"phenx_fasting_cpeptide_assay_for_residual_beta_cell_function_record_id","px141201_phenx_fasting_cpeptide_assay_for_residual_beta_cell_function",,"text","Record ID",,"PX141201",,,,,,,,,,"",
"pxt141201_exclusion_criteria","px141201_phenx_fasting_cpeptide_assay_for_residual_beta_cell_function",,"radio","Exclusion Criteria","UNDEFINED_CODE_2, Hemophilia | UNDEFINED_CODE_3, Received cancer chemotherapy in the last 3 weeks | UNDEFINED_CODE_4, Has not fasted at least 9 hours. | UNDEFINED_CODE_5, None - proceed with blood draw","PX141201",,,,,,,,,,"",""
"pxt141201_ninehours_prior","px141201_phenx_fasting_cpeptide_assay_for_residual_beta_cell_function",,"text","What time is 9 hours prior to time of sample collection?",,"PX141201","time",,,,,,,,,"",""
"pxt141201_eat_or_drink","px141201_phenx_fasting_cpeptide_assay_for_residual_beta_cell_function",,"radio","Did you eat or drink anything other than plain water after [pxt141201_ninehours_prior]?","UNDEFINED_CODE, Yes | UNDEFINED_CODE_1, No | UNDEFINED_CODE_2, Refused | UNDEFINED_CODE_3, Don't Know","PX141201",,,,,,,,,,"",""
"pxt141201_last_eat_or_drink_time","px141201_phenx_fasting_cpeptide_assay_for_residual_beta_cell_function",,"text","When did you last eat or drink anything other than plain water?",,"PX141201",,,,,"[pxt141201_eat_or_drink] = 'UNDEFINED_CODE'",,,,,"",""
"pxt141201_last_eat_or_drink_date","px141201_phenx_fasting_cpeptide_assay_for_residual_beta_cell_function",,"text","When did you last eat or drink anything other than plain water?",,"PX141201","date_mdy",,,,"[pxt141201_eat_or_drink] = 'UNDEFINED_CODE'",,,,,"",""
"pxt141201_coffee_tea","px141201_phenx_fasting_cpeptide_assay_for_residual_beta_cell_function",,"radio","Have you had any of the following since [pxt141201_ninehours_prior]?  Coffee or tea with cream and sugar? [Include milk or non-dairy creamers.]","UNDEFINED_CODE, Yes | UNDEFINED_CODE_1, No","PX141201",,,,,"[pxt141201_eat_or_drink] = 'UNDEFINED_CODE'",,,,,"",""
"pxt141201_coffee_tea_time","px141201_phenx_fasting_cpeptide_assay_for_residual_beta_cell_function",,"text","If Yes, record time",,"PX141201",,,,,"[pxt141201_coffee_tea] = 'UNDEFINED_CODE'",,,,,"",""
"pxt141201_coffee_tea_date","px141201_phenx_fasting_cpeptide_assay_for_residual_beta_cell_function",,"text","If Yes, record Date",,"PX141201","date_mdy",,,,"[pxt141201_coffee_tea] = 'UNDEFINED_CODE'",,,,,"",""
"pxt141201_alcohol","px141201_phenx_fasting_cpeptide_assay_for_residual_beta_cell_function",,"radio","Have you had any of the following since [pxt141201_ninehours_prior]?  Alcohol, such as beer, wine, or liquor?","UNDEFINED_CODE, Yes | UNDEFINED_CODE_1, No","PX141201",,,,,"[pxt141201_eat_or_drink] = 'UNDEFINED_CODE'",,,,,"",""
"pxt141201_alcohol_time","px141201_phenx_fasting_cpeptide_assay_for_residual_beta_cell_function",,"text","If Yes, record time",,"PX141201",,,,,"[pxt141201_alcohol] = 'UNDEFINED_CODE'",,,,,"",""
"pxt141201_alcohol_date","px141201_phenx_fasting_cpeptide_assay_for_residual_beta_cell_function",,"text","If Yes, record date",,"PX141201","date_mdy",,,,"[pxt141201_alcohol] = 'UNDEFINED_CODE'",,,,,"",""
"pxt141201_gum","px141201_phenx_fasting_cpeptide_assay_for_residual_beta_cell_function",,"radio","Have you had any of the following since [pxt141201_ninehours_prior]?  Gum, breath mints, lozenges, or cough drops, or other cough or cold remedies?","UNDEFINED_CODE, Yes | UNDEFINED_CODE_1, No","PX141201",,,,,"[pxt141201_eat_or_drink] = 'UNDEFINED_CODE'",,,,,"",""
"pxt141201_gum_time","px141201_phenx_fasting_cpeptide_assay_for_residual_beta_cell_function",,"text","If Yes, record time",,"PX141201",,,,,"[pxt141201_gum] = 'UNDEFINED_CODE'",,,,,"",""
"pxt141201_gum_date","px141201_phenx_fasting_cpeptide_assay_for_residual_beta_cell_function",,"text","If Yes, record date",,"PX141201","date_mdy",,,,"[pxt141201_gum] = 'UNDEFINED_CODE'",,,,,"",""
"pxt141201_antacids","px141201_phenx_fasting_cpeptide_assay_for_residual_beta_cell_function",,"radio","Have you had any of the following since [pxt141201_ninehours_prior]?  Antacids, laxatives, or anti-diarrheals?","UNDEFINED_CODE, Yes | UNDEFINED_CODE_1, No","PX141201",,,,,"[pxt141201_eat_or_drink] = 'UNDEFINED_CODE'",,,,,"",""
"pxt141201_antacids_time","px141201_phenx_fasting_cpeptide_assay_for_residual_beta_cell_function",,"text","If Yes, record time",,"PX141201",,,,,"[pxt141201_antacids] = 'UNDEFINED_CODE'",,,,,"",""
"pxt141201_antacids_date","px141201_phenx_fasting_cpeptide_assay_for_residual_beta_cell_function",,"text","If Yes, record date",,"PX141201","date_mdy",,,,"[pxt141201_antacids] = 'UNDEFINED_CODE'",,,,,"",""
"pxt141201_dietary_supplements","px141201_phenx_fasting_cpeptide_assay_for_residual_beta_cell_function",,"radio","Have you had any of the following since [pxt141201_ninehours_prior]?  Dietary Supplements such as vitamins and minerals? [Include multivitamins and single nutrient supplements.]","UNDEFINED_CODE, Yes | UNDEFINED_CODE_1, No","PX141201",,,,,"[pxt141201_eat_or_drink] = 'UNDEFINED_CODE'",,,,,"",""
"pxt141201_dietary_supplements_time","px141201_phenx_fasting_cpeptide_assay_for_residual_beta_cell_function",,"text","If Yes, record time",,"PX141201",,,,,"[pxt141201_dietary_supplements] = 'UNDEFINED_CODE'",,,,,"",""
"pxt141201_dietary_supplements_date","px141201_phenx_fasting_cpeptide_assay_for_residual_beta_cell_function",,"text","If Yes, record date",,"PX141201","date_mdy",,,,"[pxt141201_dietary_supplements] = 'UNDEFINED_CODE'",,,,,"",""
"pxt141201_hemophilia","px141201_phenx_fasting_cpeptide_assay_for_residual_beta_cell_function",,"radio","Do you have hemophilia? (exclusion from Phlebotomy)","1 , Yes|2 , No|7 , Refused|9 , Don't Know","PX141201",,,,,,,,,,"",""
"pxt141201_chemotherapy","px141201_phenx_fasting_cpeptide_assay_for_residual_beta_cell_function",,"radio","Have you received cancer chemotherapy in the past four weeks or do you anticipate such therapy in the next four weeks? (exclusion from Phlebotomy)","1 , Yes|2 , No|7 , Refused|9 , Don't Know","PX141201",,,,,,,,,,"",""
"pxt141201_blood_draw_done","px141201_phenx_fasting_cpeptide_assay_for_residual_beta_cell_function",,"radio","Was blood drawn?","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX141201",,,,,,,,,,"",""
"pxt141201_blood_draw_sample","px141201_phenx_fasting_cpeptide_assay_for_residual_beta_cell_function",,"radio","Was full sample obtained?","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX141201",,,,,"[pxt141201_blood_draw_done] = 'UNDEFINED_CODE'",,,,,"",""
"pxt141201_blood_draw_comments","px141201_phenx_fasting_cpeptide_assay_for_residual_beta_cell_function",,"text","Record any comments about the blood draw, including any reasons for the tube not being drawn according to the protocol.",,"PX141201",,,,,"[pxt141201_blood_draw_done] = 'UNDEFINED_CODE' and [pxt141201_blood_draw_sample] = 'UNDEFINED_CODE'",,,,,"",""
"pxt141201_sample_comments","px141201_phenx_fasting_cpeptide_assay_for_residual_beta_cell_function",,"text","Comments to describe the sample during processing.",,"PX141201",,,,,"[pxt141201_blood_draw_done] = 'UNDEFINED_CODE' and [pxt141201_blood_draw_sample] = 'UNDEFINED_CODE'",,,,,"",""
"pxt141201_assay_type","px141201_phenx_fasting_cpeptide_assay_for_residual_beta_cell_function",,"text","Type of assay performed to determine the concentration of C-peptide.",,"PX141201",,,,,"[pxt141201_blood_draw_done] = 'UNDEFINED_CODE' and [pxt141201_blood_draw_sample] = 'UNDEFINED_CODE'",,,,,"",""
"pxt141201_equipment_make_manufacturer","px141201_phenx_fasting_cpeptide_assay_for_residual_beta_cell_function",,"text","Make and manufacturer of the equipment used.",,"PX141201",,,,,"[pxt141201_blood_draw_done] = 'UNDEFINED_CODE'",,,,,"",""
"pxt141201_assay_repeatability","px141201_phenx_fasting_cpeptide_assay_for_residual_beta_cell_function",,"text","Repeatability of the assay",,"PX141201","number",0,100,,"[pxt141201_blood_draw_done] = 'UNDEFINED_CODE'",,,,,"",""
"pxt141201_coefficient_of_variation","px141201_phenx_fasting_cpeptide_assay_for_residual_beta_cell_function",,"text","Coefficient of variation for the assay",,"PX141201","number",,,,"[pxt141201_blood_draw_done] = 'UNDEFINED_CODE'",,,,,"",""
"c_peptide_concentration","px141201_phenx_fasting_cpeptide_assay_for_residual_beta_cell_function",,"text","C-peptide concentration",,"PX141201","number",0,,,"[pxt141201_blood_draw_done] = 'UNDEFINED_CODE'",,,,,"",""
