"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
"phenx_passive_exposures_to_tobacco_products_record_id","px730401_phenx_passive_exposures_to_tobacco_products",,"text","Record ID",,"PX730401",,,,,,,,,,"",
"days_someone_smoke_inside_homedays","px730401_phenx_passive_exposures_to_tobacco_products",,"text","Not counting decks, porches, or garages, during the past 7 days, that is,  since last [TODAY'S DAY OF WEEK], on how many days did someone other than you smoke tobacco inside your home while you were at home?",,"PX730401","number",,,,,,,,,"",""
"days_someone_smoke_inside_home","px730401_phenx_passive_exposures_to_tobacco_products",,"radio","Not counting decks, porches, or garages, during the past 7 days, that is,  since last [TODAY'S DAY OF WEEK], on how many days did someone other than you smoke tobacco inside your home while you were at home?","88, None | 77, Don't know/Not Sure | 99, Refused","PX730401",,,,,,,,,,"",""
"inside_home_smoking_is","px730401_phenx_passive_exposures_to_tobacco_products",,"radio","Not counting decks, porches, or garages, inside your home, is smoking ____________?","1, Always allowed | 2, Allowed only at some times or in some places | 3, Never allowed | 7, Don't know/Not sure | 9, Refused","PX730401",,,,,,,,,,"",""
"past7days_anyone_smoked_tobacco_insidenotsupposeto","px730401_phenx_passive_exposures_to_tobacco_products",,"radio","Not counting decks, porches, or garages, to your knowledge, during the past 7 days, that is, since last [TODAY'S DAY OF WEEK], has anyone, including yourself, smoked tobacco inside your home when he or she was not supposed to?","1, Yes | 2, No | 7, Don't know/Not sure | 9, Refused","PX730401",,,,,,,,,,"",""
"currently_have_oneormore_job","px730401_phenx_passive_exposures_to_tobacco_products",,"radio","Do you currently have one job or more than one job?","1 , One Job|2 , More than one job|7 , Don't know|9 , Refused","PX730401",,,,,,,,,,"",""
"most_of_time_doyou_work","px730401_phenx_passive_exposures_to_tobacco_products",,"radio","Most of the time, do you work __________?","1, Outdoors | 2, In a vehicle | 3, Indoors at home | 4, Indoors in a place like an office building, retail store, restaurant or factory | 96, Somewhere else (specify) | 77, Don't know/Not sure | 99, Refused","PX730401",,,,,,,,,,"",""
"workplace_smoking_indoor_areas","px730401_phenx_passive_exposures_to_tobacco_products",,"radio","At your workplace, is smoking in indoor areas __________?","1, Always allowed | 2, Allowed only at some times or in some places | 3, Never allowed | 7, Don't know/Not sure | 9, Refused","PX730401",,,,,,,,,,"",""
"workplace_smoking_outdorr_areas","px730401_phenx_passive_exposures_to_tobacco_products",,"radio","At your workplace, is smoking in outdoor areas ________?","1, Always allowed | 2, Allowed only at some times or in some places | 3, Never allowed | 7, Don't know/Not sure | 9, Refused","PX730401",,,,,,,,,,"",""
"workplace_use_chewingtobacco_dip_smokeless","px730401_phenx_passive_exposures_to_tobacco_products",,"radio","At your workplace, is the use of chewing tobacco, snuff, dip, or snus _______?","1, Always allowed | 2, Allowed only at some times or in some places | 3, Never allowed | 7, Don't know/Not sure | 9, Refused","PX730401",,,,,,,,,,"",""
"pas30days_hasanyone_usedtobacco_work_notsupposeto","px730401_phenx_passive_exposures_to_tobacco_products",,"radio","To your knowledge, during the past 30 = days, that is, since [DATE FILL], has anyone, including yourself, used tobacco products of any kind, including electronic cigarettes, at your work when he or she was not supposed to?","1 , Yes|2 , No|7 , Don't know/Not sure|9 , Refused","PX730401",,,,,,,,,,"",""
"pas7days_ride_vehicle_someonesmoking","px730401_phenx_passive_exposures_to_tobacco_products",,"radio","During the past 7 days, that is, since last [TODAY'S DAY OF WEEK], on how many days did you ride in a vehicle where someone other than you was smoking tobacco?","88, None | 77, Don't know/Not Sure | 9, Refused","PX730401",,,,,,,,,,"",""
"pas7days_ride_vehicle_someonesmoking_days","px730401_phenx_passive_exposures_to_tobacco_products",,"text","During the past 7 days, that is, since last [TODAY'S DAY OF WEEK], on how many days did you ride in a vehicle where someone other than you was smoking tobacco?",,"PX730401","number",,,,,,,,,"",""
"notmotorcycles_vehicles_family_smoking_allowed","px730401_phenx_passive_exposures_to_tobacco_products",,"radio","Not counting motorcycles, in the vehicles that you or family members who live with you own or lease, is smoking ___________","1, Always allowed in all vehicles | 2, Sometimes allowed in at least one vehicle | 3, Never allowed in any vehicle | 8, Respondents family does not own or lease a vehicle | 7, Don't know/Not sure | 9, Refused","PX730401",,,,,,,,,,"",""
"notwork_7days_breathesmoke_someelse_smoking","px730401_phenx_passive_exposures_to_tobacco_products",,"radio","Not counting times while you were at work, during the past 7 days, that is, since last TODAY'S DAY OF WEEK], on how many days did you breathe the smoke from someone else who was smoking in an indoor or outdoor public place?","88, None | 77, Don't know/Not Sure | 9, Refused","PX730401",,,,,,,,,,"",""
"notwork_7days_breathesmoke_someelse_smokingdays","px730401_phenx_passive_exposures_to_tobacco_products",,"text","Not counting times while you were at work, during the past 7 days, that is, since last [TODAY'S DAY OF WEEK], on how many days did you breathe the smoke from someone else who was smoking in an indoor or outdoor public place?",,"PX730401","number",0,7,,,,,,,"",""
"notwork_7days_anyonetobacco_notsupposedto","px730401_phenx_passive_exposures_to_tobacco_products",,"radio","Not counting times while you were at work, to your knowledge, during the past 7 days, that is, since last [TODAY'S DAY OF WEEK], has anyone, including yourself, used tobacco of any kind in an indoor or outdoor public place when he or she was not supposed to?","1, Yes | 2, No | 7, Don't know/Not sure | 9, Refused","PX730401",,,,,,,,,,"",""
"secondhand_730401","px730401_phenx_passive_exposures_to_tobacco_products",,"descriptive","Secondhand Smoke Exposure Section:

The next questions ask about tobacco use at your workplace and your home.",,"PX730401",,,,,,,,,,"",""
"best_describes_currentjob_status","px730401_phenx_passive_exposures_to_tobacco_products",,"radio","Which best describes your current job or paid employment status?","1 , Work full-time at least 35 hours per week|2 , Work part-time 15 to 34hours per week|3 , Work part-time less than 15 hours per week|4 , I don't currently work for pay|_8 , Don't know|_7 , Refused","PX730401",,,,,,,,,,"",""
"how_recently_someone_smoke_aroundyouwork","px730401_phenx_passive_exposures_to_tobacco_products",,"radio","How recently did someone smoke around you while you were at work?","1 , Never|2 , Today|3 , In the past week|4 , In the past two weeks|5 , In the past month|6 , Longer than a month ago but within the past year|7 , More than a year ago|_8 , Don't know|_7 , Refused","PX730401",,,,,,,,,,"",""
"your_childhood_livewith_smoker_inside","px730401_phenx_passive_exposures_to_tobacco_products",,"radio","In your childhood, did you live with a regular smoker who smoked inside your home?

Please think about anyone who smoked cigarettes, cigars, a pipe, or hookah.","1, Yes | 2, No | _8, Don't know | _7, Refused","PX730401",,,,,,,,,,"",""
"rules_730401","px730401_phenx_passive_exposures_to_tobacco_products",,"descriptive","The next question asks about the rules of using tobacco inside your home.",,"PX730401",,,,,,,,,,"",""
"anyone_liveswith_younow_dofollowing_chooseallapply","px730401_phenx_passive_exposures_to_tobacco_products",,"checkbox","Does anyone who lives with you now do any of the following? Choose all that  apply.","1, Smoke cigarettes | 2, Use smokeless tobacoo, such as chewing tobacco, snuff, dip, or snus | 3, Smoke cigars, cigarillos, or filtered cigars | 4, Use any other form of tobacco, including electronic cigarettes | 5, No one who lives with me now uses any form of tobacco | _8, Don't know | _7, Refused","PX730401",,,,,,,,,,"",""
"past7days_hours_around_smoking_car","px730401_phenx_passive_exposures_to_tobacco_products",,"text","During the past seven days, about how many hours were you around others who were smoking in a car, whether or not you were smoking yourself ?",,"PX730401","number",0,,,,,,,,"",""
"past7days_hours_around_smoking_school","px730401_phenx_passive_exposures_to_tobacco_products",,"text","During the past seven days, about how many hours were you around others who were smoking at school, whether or not you were smoking yourself ?",,"PX730401","number",0,,,,,,,,"",""
"past7days_hours_around_smoking_outdoors","px730401_phenx_passive_exposures_to_tobacco_products",,"text","During the past seven days, about how many hours were you around others who were smoking outdoors, whether or not you were smoking yourself?",,"PX730401","number",0,,,,,,,,"",""
"past7days_hours_around_smoking_encoded","px730401_phenx_passive_exposures_to_tobacco_products",,"radio","During the past seven days, about how many hours were you around others who were smoking, whether or not you were smoking yourself?","_8 , Don't know|_7 , Refused","PX730401",,,,,,,,,,"",""
