"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
"record_id","px320101_burden_of_cancer_on_employment",,"text","Record ID",,"PX320101",,,,,,,,,,"",""
"cancer_diagnosis_working_pay_business_job","px320101_burden_of_cancer_on_employment",,"radio","1. At any time from when you were first diagnosed with cancer until now, were you working for pay at a job or business?","UNDEFINED_CODE, Yes | UNDEFINED_CODE_1, No","PX320101",,,,,,,,,,"",""
"desc1","px320101_burden_of_cancer_on_employment",,"descriptive","<div class=""rich-text-field-label""><p>These next questions ask about different ways cancer, its treatment, or the lasting effects of that treatment may have affected your work - that is, your hours, duties, or employment status.<br /><br />As you answer these questions, please think about the entire time from when you were first diagnosed with cancer to now. <br /><br />If you have had more than one type of cancer please think about your experiences across all of them. If that is not possible, please focus on the most severe, and if they were equally severe, please focus on the most recent.</p></div>",,"PX320101",,,,,,,,,,"",""
"cancer_diagnosis_working_time_off","px320101_burden_of_cancer_on_employment",,"radio","2. At any time since your first cancer diagnosis, did you take extended paid time off from work, unpaid time off, or make a change in your hours, duties or employment status?","UNDEFINED_CODE, Yes | UNDEFINED_CODE_1, No","PX320101",,,,,"[cancer_diagnosis_working_pay_business_job]='UNDEFINED_CODE'",,,,,"",""
"cancer_diagnosis_extended_time_off","px320101_burden_of_cancer_on_employment",,"radio","3. At any time since your first cancer diagnosis, did you ask for extended paid time off from work, unpaid time off, or a change in your hours, duties or employment status?","UNDEFINED_CODE, Yes | UNDEFINED_CODE_1, No","PX320101",,,,,"[cancer_diagnosis_working_time_off]='UNDEFINED_CODE_1'",,,,,"",""
"ask_work_changes","px320101_burden_of_cancer_on_employment",,"radio","4. Did you ask for these work changes","UNDEFINED_CODE, Because of your cancer, its treatment or its lasting effect | UNDEFINED_CODE_1, Some other reason?","PX320101",,,,,"[cancer_diagnosis_extended_time_off]='UNDEFINED_CODE'",,,,,"",""
"make_work_changes","px320101_burden_of_cancer_on_employment",,"radio","5. Did you make these work changes","UNDEFINED_CODE, Because of your cancer, its treatment or its lasting effect | UNDEFINED_CODE_1, Some other reason?","PX320101",,,,,"[cancer_diagnosis_working_time_off]='UNDEFINED_CODE'",,,,,"",""
"extended_time_off_ever","px320101_burden_of_cancer_on_employment",,"radio","6. Did you ever take extended time off from work (vacation, sick time and/or disability leave)? By extended time off, we mean more than an occasional day off here and there.","UNDEFINED_CODE, Yes | UNDEFINED_CODE_1, No","PX320101",,,,,"[make_work_changes]='UNDEFINED_CODE'",,,,,"",""
"extended_time_off_when","px320101_burden_of_cancer_on_employment",,"checkbox","7. When did you take extended paid time off from work?","UNDEFINED_CODE,At the time of diagnosis| UNDEFINED_CODE_1,During treatment| UNDEFINED_CODE_2,Less than on year after treatment was finished| UNDEFINED_CODE_3,One year or more after treatment was finished","PX320101",,,,,"[extended_time_off_ever]='UNDEFINED_CODE'",,,,,"",""
"extended_time_off_length","px320101_burden_of_cancer_on_employment",,"radio","8. What do you estimate was the total amount of extended paid time off from work that you took?","UNDEFINED_CODE,Less than 2 months| UNDEFINED_CODE_1,2 months to less than 6 months| UNDEFINED_CODE_2,6 months to less than 1 year| UNDEFINED_CODE_3,1 year to 3 years| UNDEFINED_CODE_4,More than 3 years","PX320101",,,,,"[extended_time_off_ever]='UNDEFINED_CODE'",,,,,"",""
