"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
"phenx_child_care_quality_formal_child_care_educational_set_record_id","px300301_phenx_child_care_quality_formal_child_care_educational_set",,"text","Record ID",,"PX300301",,,,,,,,,,"",
"child_care_quality_educational_settings_other_program_center","px300301_phenx_child_care_quality_formal_child_care_educational_set",,"radio","Does CHILD spend any time in any (other) child care center, preschool, Head Start, or pre-kindergarten program for 4 or more hours each week?","0 , No (Go to Section B)|1 , Yes (if Yes, complete grid using prompts below)","PX300301",,,,,"[child_care_quality_educational_settings_other_program_center]='1'",,,,,"",""
"child_care_quality_educational_settings_other_program_center_name_type","px300301_phenx_child_care_quality_formal_child_care_educational_set",,"radio","What program is this? (name and type of program)","1 , child's home|2 , Someone else's home|3 , center care or educational setting|4 , other","PX300301",,,,,"[child_care_quality_educational_settings_other_program_center]='1'",,,,,"",""
"child_care_quality_educational_settings_other_program_center_hours","px300301_phenx_child_care_quality_formal_child_care_educational_set",,"text","How many hours per week (is child cared for in this arrangement/does CHILD go to school?",,"PX300301","number",,,,"[child_care_quality_educational_settings_other_program_center]='1'",,,,,"",""
"child_care_quality_educational_settings_other_program_center_parent_presence","px300301_phenx_child_care_quality_formal_child_care_educational_set",,"radio","Are you regularly present during any of this time?","00 , No|01 , Yes","PX300301",,,,,"[child_care_quality_educational_settings_other_program_center]='1'",,,,,"",""
"child_care_quality_educational_settings_other_program_center_parent_presence_hours","px300301_phenx_child_care_quality_formal_child_care_educational_set",,"text","If yes, how many hours a week are you present?",,"PX300301","number",,,,"[child_care_quality_educational_settings_other_program_center_parent_presence]='01'",,,,,"",""
"child_care_quality_educational_settings_other_program_center_primary_caregiver","px300301_phenx_child_care_quality_formal_child_care_educational_set",,"radio","Is the primary (caregiver/teacher) related to CHILD?","00 , No|01 , Yes","PX300301",,,,,"[child_care_quality_educational_settings_other_program_center]='1'",,,,,"",""
"child_care_quality_educational_settings_other_program_center_primary_caregiver_related","px300301_phenx_child_care_quality_formal_child_care_educational_set",,"radio","If yes, how are they related?","0 , mother|1 , Mother's husband/partner|2 , Child's sib under 18|3 , Other child under 18|4 , Child's grandparent|5 , Other adult relative|7 , Unrelated adult|8 , Other|9 , Biological father (not mother's husb/part)","PX300301",,,,,"[child_care_quality_educational_settings_other_program_center_primary_caregiver]='01'",,,,,"",""
"child_care_quality_educational_settings_other_program_center_primary_caregiver_related_other","px300301_phenx_child_care_quality_formal_child_care_educational_set",,"text","If yes, how are they related? Other (specify):",,"PX300301",,,,,"[child_care_quality_educational_settings_other_program_center_primary_caregiver_related]='8'",,,,,"",""
"child_care_quality_educational_settings_other_program_center_child_age","px300301_phenx_child_care_quality_formal_child_care_educational_set",,"text","How old in months was CHILD when (CHILD started this arrangement/CHILD started going to NAME OF PROGRAM) for 4 or more hours per week?",,"PX300301","number",,,,"[child_care_quality_educational_settings_other_program_center]='1'",,,,,"",""
"child_care_quality_educational_settings_other_program_center_children","px300301_phenx_child_care_quality_formal_child_care_educational_set",,"text","How many children, including your own are usually present at any one time in CHILD's (classroom/group) while CHILD is there?",,"PX300301","number",,,,"[child_care_quality_educational_settings_other_program_center]='1'",,,,,"",""
"child_care_quality_educational_settings_other_program_center_adults","px300301_phenx_child_care_quality_formal_child_care_educational_set",,"text","How many teachers and aids usually supervise the children at any one time while CHILD is in the (Classroom/group)?",,"PX300301","number",,,,"[child_care_quality_educational_settings_other_program_center]='1'",,,,,"",""
"child_care_quality_educational_settings_other_program_center_time","px300301_phenx_child_care_quality_formal_child_care_educational_set",,"radio","What times of day (is CHILD cared for in this arrangement/does CHILD go to school): days, evenings, or nights? Mark all that apply.","1 , Days (7am-7pm)|2 , Evenings (7pm-12midnight)|3 , Nights (12 midnight -7am)","PX300301",,,,,"[child_care_quality_educational_settings_other_program_center]='1'",,,,,"",""
"child_care_quality_educational_settings_husband_partner","px300301_phenx_child_care_quality_formal_child_care_educational_set",,"radio","Does _________________ (Husband/Partner) regularly take care of CHILD for 4 or more hours per week while you are (at work/school or) out of the home?","0 , No|1 , Yes","PX300301",,,,,,,,,,"",""
"child_care_quality_educational_settings_husband_partner_name","px300301_phenx_child_care_quality_formal_child_care_educational_set",,"text","Record Husband/Partner's first name and last initial",,"PX300301",,,,,"[child_care_quality_educational_settings_husband_partner]='1'",,,,,"",""
"child_care_quality_educational_settings_husband_partner_time_commitment","px300301_phenx_child_care_quality_formal_child_care_educational_set",,"text","How many hours per week does (husband/partner) regularly care for CHILD while you are not available?",,"PX300301","number",,,,"[child_care_quality_educational_settings_husband_partner]='1'",,,,,"",""
"child_care_quality_educational_settings_husband_partner_location","px300301_phenx_child_care_quality_formal_child_care_educational_set",,"text","Where does (husband/partner) care for CHILD?",,"PX300301",,,,,"[child_care_quality_educational_settings_husband_partner]='1'",,,,,"",""
"child_care_quality_educational_settings_husband_partner_location_other","px300301_phenx_child_care_quality_formal_child_care_educational_set",,"text","Where does (husband/partner) care for CHILD? Other (specify):",,"PX300301",,,,,"[child_care_quality_educational_settings_husband_partner_location]='4'",,,,,"",""
"child_care_quality_educational_settings_husband_partner_child_age","px300301_phenx_child_care_quality_formal_child_care_educational_set",,"text","How old in months was CHILD when (husband/partner) started regularly caring for (him/her) for 4 or more hours per week?",,"PX300301","number",,,,"[child_care_quality_educational_settings_husband_partner]='1'",,,,,"",""
"child_care_quality_educational_settings_husband_partner_children","px300301_phenx_child_care_quality_formal_child_care_educational_set",,"text","How many children, including your own, are usually present at any one time when (husband/partner) is caring for CHILD?",,"PX300301","number",,,,"[child_care_quality_educational_settings_husband_partner]='1'",,,,,"",""
"child_care_quality_educational_settings_husband_partner_adults","px300301_phenx_child_care_quality_formal_child_care_educational_set",,"text","How many adults usually care for CHILD at any one time while (he/she) is with (husband/partner)? Include husband/partner in total",,"PX300301","number",,,,"[child_care_quality_educational_settings_husband_partner]='1'",,,,,"",""
