"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
general_self_efficacy_adult_record_id,px180606_general_self_efficacy_adult,,text,"Record ID",,PX180606,,,,,,,,,,,
general_self_efficacy_adult_intro_text,px180606_general_self_efficacy_adult,,descriptive,"Self-Efficacy (Ages 18+) - Item Bank/Fixed Form

Please respond to each question or statement by marking one box per row.

Please read the sentence and decide how true it is of you in general.",,,,,,,,,,,,,
general_self_efficacy_adult_manage_solve_difficult_problem_try,px180606_general_self_efficacy_adult,,radio,"I can manage to solve difficult problems if I try hard enough","1, Never|2, Almost Never|3, Sometimes|4, Fairly Often|5, Very Often",PX180606,,,,,,,,,mat4,,
general_self_efficacy_adult_can_find_way_get_what_want,px180606_general_self_efficacy_adult,,radio,"If someone opposes me, I can find the means and ways to get what I want","1, Never|2, Almost Never|3, Sometimes|4, Fairly Often|5, Very Often",PX180606,,,,,,,,,mat4,,
general_self_efficacy_adult_easy_stick_reach_aim_goal,px180606_general_self_efficacy_adult,,radio,"It is easy for me to stick to my aims and accomplish my goals","1, Never|2, Almost Never|3, Sometimes|4, Fairly Often|5, Very Often",PX180606,,,,,,,,,mat4,,
general_self_efficacy_adult_confident_deal_efficiently_unexpected_event,px180606_general_self_efficacy_adult,,radio,"I am confident that I could deal efficiently with unexpected events","1, Never|2, Almost Never|3, Sometimes|4, Fairly Often|5, Very Often",PX180606,,,,,,,,,mat4,,
general_self_efficacy_adult_talent_skill_handle_unexpected_situation,px180606_general_self_efficacy_adult,,radio,"Thanks to my talents and skills, I know how to handle unexpected situations","1, Never|2, Almost Never|3, Sometimes|4, Fairly Often|5, Very Often",PX180606,,,,,,,,,mat4,,
general_self_efficacy_adult_solve_problem_try_hard,px180606_general_self_efficacy_adult,,radio,"I can solve most problems if I try hard enough","1, Never|2, Almost Never|3, Sometimes|4, Fairly Often|5, Very Often",PX180606,,,,,,,,,mat4,,
general_self_efficacy_adult_stay_calm_face_difficulty,px180606_general_self_efficacy_adult,,radio,"I stay calm when facing difficulties because I can handle them","1, Never|2, Almost Never|3, Sometimes|4, Fairly Often|5, Very Often",PX180606,,,,,,,,,mat4,,
general_self_efficacy_adult_problem_several_way_solve,px180606_general_self_efficacy_adult,,radio,"When I have a problem, I can find several ways to solve it","1, Never|2, Almost Never|3, Sometimes|4, Fairly Often|5, Very Often",PX180606,,,,,,,,,mat4,,
general_self_efficacy_adult_trouble_think_solution,px180606_general_self_efficacy_adult,,radio,"If I am in trouble, I can think of a solution","1, Never|2, Almost Never|3, Sometimes|4, Fairly Often|5, Very Often",PX180606,,,,,,,,,mat4,,
general_self_efficacy_adult_handle_whatever_comes,px180606_general_self_efficacy_adult,,radio,"I can handle whatever comes my way","1, Never|2, Almost Never|3, Sometimes|4, Fairly Often|5, Very Often",PX180606,,,,,,,,,mat4,,
