"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
trust_medical_care_dr_record_id,px871001_trust_medical_care,,text,"Record ID",,PX871001,,,,,,,,,,,
trust_medical_care_intro,px871001_trust_medical_care,,descriptive,"Wake Forest Trust in the Medical Professional

1 - Strongly Disagree
2 - Disagree
3 - Neutral
4 - Agree
5 - Strongly Agree",,,,,,,,,,,,,
trust_medical_care_dr_cares_convenient_medical_needs,px871001_trust_medical_care,"Patient Trust in a Physician",radio,"Sometimes Dr. [INSERT NAME OF DR.] cares more about what is convenient for (him/her) than about your medical needs.","1, Strongly Disagree | 2, Disagree | 3, Neutral | 4, Agree | 5, Strongly Agree",PX871001,,,,,,,,,,,
trust_medical_care_dr_extremely_thorough_careful,px871001_trust_medical_care,,radio,"Dr. [INSERT NAME OF DR.] is extremely thorough and careful","1, Strongly Disagree | 2, Disagree | 3, Neutral | 4, Agree | 5, Strongly Agree",PX871001,,,,,,,,,,,
trust_medical_care_dr_completely_decisions_which_treatments_best,px871001_trust_medical_care,,radio,"You completely trust Dr. [INSERT NAME OF DR.]'s decisions about which medical treatments are best for you.","1, Strongly Disagree | 2, Disagree | 3, Neutral | 4, Agree | 5, Strongly Agree",PX871001,,,,,,,,,,,
trust_medical_care_dr_honest_telling_about_different_treatment_options_available_condition,px871001_trust_medical_care,,radio,"Dr. [INSERT NAME OF DR.] is totally honest in telling you about all of the different treatment options available for your condition.","1, Strongly Disagree | 2, Disagree | 3, Neutral | 4, Agree | 5, Strongly Agree",PX871001,,,,,,,,,,,
trust_medical_care_have_complete_trust_dr,px871001_trust_medical_care,,radio,"All in all, you have complete trust in Dr. [INSERT NAME OF DR.].","1, Strongly Disagree | 2, Disagree | 3, Neutral | 4, Agree | 5, Strongly Agree",PX871001,,,,,,,,,,,
trust_medical_care_sometimes_doctors_care_more_about_convenient_them_patients_medical_needs,px871001_trust_medical_care,"Patient Trust in the Medical Profession",radio,"Sometimes doctors care more about what is convenient for them than about their patients' medical needs.","1, Strongly Disagree | 2, Disagree | 3, Neutral | 4, Agree | 5, Strongly Agree",PX871001,,,,,,,,,,,
trust_medical_care_doctors_extremely_thorough_careful,px871001_trust_medical_care,,radio,"Doctors are extremely thorough and careful.","1, Strongly Disagree | 2, Disagree | 3, Neutral | 4, Agree | 5, Strongly Agree",PX871001,,,,,,,,,,,
trust_medical_care_completely_doctors_decision_about_which_treatment_best,px871001_trust_medical_care,,radio,"You completely trust doctors' decisions about which medical treatments are best.","1, Strongly Disagree | 2, Disagree | 3, Neutral | 4, Agree | 5, Strongly Agree",PX871001,,,,,,,,,,,
trust_medical_care_doctor_never_misled_about_anything,px871001_trust_medical_care,,radio,"A doctor would never mislead you about anything.","1, Strongly Disagree | 2, Disagree | 3, Neutral | 4, Agree | 5, Strongly Agree",PX871001,,,,,,,,,,,
trust_medical_care_trust_doctors_completely,px871001_trust_medical_care,,radio,"All in all, you trust doctors completely.","1, Strongly Disagree | 2, Disagree | 3, Neutral | 4, Agree | 5, Strongly Agree",PX871001,,,,,,,,,,,
trust_medical_care_insurer_care_more_saving_money_getting_treatment,px871001_trust_medical_care,"Patient Trust in a Health Insurer",radio,"[INSERT NAME OF HEALTH INSURER] Cares more about saving money than about getting you the treatment you need.","1, Strongly Disagree | 2, Disagree | 3, Neutral | 4, Agree | 5, Strongly Agree",PX871001,,,,,,,,,,,
trust_medical_care_double_check_everything_insurer_does,px871001_trust_medical_care,,radio,"You feel like you need to double check everything [INSERT NAME OF HEALTH INSURER] does.","1, Strongly Disagree | 2, Disagree | 3, Neutral | 4, Agree | 5, Strongly Agree",PX871001,,,,,,,,,,,
trust_medical_care_believe_insurer_pay_everything_supposed_expensive_treatments,px871001_trust_medical_care,,radio,"You believe [INSERT NAME OF HEALTH INSURER] will pay for everything it is supposed to, even really expensive treatments.","1, Strongly Disagree | 2, Disagree | 3, Neutral | 4, Agree | 5, Strongly Agree",PX871001,,,,,,,,,,,
trust_medical_care_questions_think_insurer_give_straight_answer,px871001_trust_medical_care,,radio,"If you have a question, you think [INSERT NAME OF HEALTH INSURER] will give you a straight answer.","1, Strongly Disagree | 2, Disagree | 3, Neutral | 4, Agree | 5, Strongly Agree",PX871001,,,,,,,,,,,
trust_medical_care_have_complete_trust_insurer,px871001_trust_medical_care,,radio,"All in all, you have complete trust in [INSERT INSURER'S NAME].","1, Strongly Disagree | 2, Disagree | 3, Neutral | 4, Agree | 5, Strongly Agree",PX871001,,,,,,,,,,,
