"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
"phenx_consumption_of_sweet_beverages_record_id","px080201_phenx_consumption_of_sweet_beverages",,"text","Record ID",,"PX080201",,,,,,,,,,"",
"consumption_sweet_intro","px080201_phenx_consumption_of_sweet_beverages",,"descriptive","Please complete the following table by clicking YES or NO for each of the beverages that your child may have consumed during the past week. For beverages that your child drank, write the number of servings (per day or week) that your child drank, and the amount drank per serving during the past week.",,"PX080201",,,,,,,,,,"",""
"cow_milk_past_week","px080201_phenx_consumption_of_sweet_beverages",,"radio","Did your child consume Cows' Milk during the past week?","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX080201",,,,,,,,,,"",""
"cow_milk_servings_day","px080201_phenx_consumption_of_sweet_beverages",,"text","How many servings of Cows' Milk per day did your child drink?",,"PX080201","number",,,,"[cow_milk_past_week] = 'UNDEFINED_CODE'",,,,,"",""
"cow_milk_servings_week","px080201_phenx_consumption_of_sweet_beverages",,"text","How many servings of Cows' Milk per week did your child drink?",,"PX080201","number",,,,"[cow_milk_past_week] = 'UNDEFINED_CODE'",,,,,"",""
"cow_milk_serving_amount","px080201_phenx_consumption_of_sweet_beverages",,"text","The amount (in ounces) of Cows' Milk per serving during the past week?",,"PX080201","number",0,48,,"[cow_milk_past_week] = 'UNDEFINED_CODE'",,,,,"",""
"pure_juice_past_week","px080201_phenx_consumption_of_sweet_beverages",,"radio","Did your child consume 100% Juice during the past week?","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX080201",,,,,,,,,,"",""
"pure_juice_servings_day","px080201_phenx_consumption_of_sweet_beverages",,"text","How many servings of 100% Juice per day did your child drink?",,"PX080201","number",,,,"[pure_juice_past_week] = 'UNDEFINED_CODE'",,,,,"",""
"pure_juice_servings_week","px080201_phenx_consumption_of_sweet_beverages",,"text","How many servings of 100% Juice per week did your child drink?",,"PX080201","number",,,,"[pure_juice_past_week] = 'UNDEFINED_CODE'",,,,,"",""
"pure_juice_serving_amount","px080201_phenx_consumption_of_sweet_beverages",,"text","The amount (in ounces) of 100% Juice per serving during the past week?",,"PX080201","number",0,48,,"[pure_juice_past_week] = 'UNDEFINED_CODE'",,,,,"",""
"juice_drinks_past_week","px080201_phenx_consumption_of_sweet_beverages",,"radio","Did your child consume Juice Drinks during the past week?","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX080201",,,,,,,,,,"",""
"juice_drinks_servings_day","px080201_phenx_consumption_of_sweet_beverages",,"text","How many servings of Juice Drinks per day did your child drink?",,"PX080201","number",,,,"[juice_drinks_past_week] = 'UNDEFINED_CODE'",,,,,"",""
"juice_drinks_servings_week","px080201_phenx_consumption_of_sweet_beverages",,"text","How many servings of Juice Drinks per week did your child drink?",,"PX080201","number",,,,"[juice_drinks_past_week] = 'UNDEFINED_CODE'",,,,,"",""
"juice_drinks_serving_amount","px080201_phenx_consumption_of_sweet_beverages",,"text","The amount (in ounces) of Juice Drinks per serving during the past week?",,"PX080201","number",0,48,,"[juice_drinks_past_week] = 'UNDEFINED_CODE'",,,,,"",""
"water_past_week","px080201_phenx_consumption_of_sweet_beverages",,"radio","Did your child consume Water during the past week?","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX080201",,,,,,,,,,"",""
"water_servings_day","px080201_phenx_consumption_of_sweet_beverages",,"text","How many servings of Water per day did your child drink?",,"PX080201","number",,,,"[water_past_week] = 'UNDEFINED_CODE'",,,,,"",""
"water_servings_week","px080201_phenx_consumption_of_sweet_beverages",,"text","How many servings of Water per week did your child drink?",,"PX080201","number",,,,"[water_past_week] = 'UNDEFINED_CODE'",,,,,"",""
"water_serving_amount","px080201_phenx_consumption_of_sweet_beverages",,"text","The amount (in ounces) of Water per serving during the past week?",,"PX080201","number",0,48,,"[water_past_week] = 'UNDEFINED_CODE'",,,,,"",""
