"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
"phenx_perceived_stress_record_id","px180801_phenx_perceived_stress",,"text","Record ID",,"PX180801",,,,,,,,,,"",
"upset_because_of_unexpected","px180801_phenx_perceived_stress",,"radio","In the last month, how often have you been upset because of something that happened unexpectedly?","0 , Never|1 , Almost Never|2 , Sometimes|3 , Fairly Often|4 , Very Often","PX180801",,,,,,,,,,"",""
"unable_to_control_important_things","px180801_phenx_perceived_stress",,"radio","In the last month, how often have you felt that you were unable to control the important things in your life?","0 , Never|1 , Almost Never|2 , Sometimes|3 , Fairly Often|4 , Very Often","PX180801",,,,,,,,,,"",""
"felt_nervous_and_stressed","px180801_phenx_perceived_stress",,"radio","In the last month, how often have you felt nervous and ""stressed""?","0, Never | 1, Almost Never | 2, Sometimes | 3, Fairly Often | 4, Very Often","PX180801",,,,,,,,,,"",""
"felt_confident_to_handle_problems","px180801_phenx_perceived_stress",,"radio","In the last month, how often have you felt confident about your ability to handle your personal problems?","0 , Never|1 , Almost Never|2 , Sometimes|3 , Fairly Often|4 , Very Often","PX180801",,,,,,,,,,"",""
"felt_things_going_your_way","px180801_phenx_perceived_stress",,"radio","In the last month, how often have you felt that things were going your way?","0 , Never|1 , Almost Never|2 , Sometimes|3 , Fairly Often|4 , Very Often","PX180801",,,,,,,,,,"",""
"could_not_cope_with_allthings","px180801_phenx_perceived_stress",,"radio","In the last month, how often have you found that you could not cope with all the things that you had to do?","0 , Never|1 , Almost Never|2 , Sometimes|3 , Fairly Often|4 , Very Often","PX180801",,,,,,,,,,"",""
"able_to_control_irritations","px180801_phenx_perceived_stress",,"radio","In the last month, how often have you been able to control irritations in your life?","0 , Never|1 , Almost Never|2 , Sometimes|3 , Fairly Often|4 , Very Often","PX180801",,,,,,,,,,"",""
"felt_on_top_of_things","px180801_phenx_perceived_stress",,"radio","In the last month, how often have you felt that you were on top of things?","0 , Never|1 , Almost Never|2 , Sometimes|3 , Fairly Often|4 , Very Often","PX180801",,,,,,,,,,"",""
"angered_by_things_outside_control","px180801_phenx_perceived_stress",,"radio","In the last month, how often have you been angered because of things that were outside of your control?","0 , Never|1 , Almost Never|2 , Sometimes|3 , Fairly Often|4 , Very Often","PX180801",,,,,,,,,,"",""
"difficulties_piling_up","px180801_phenx_perceived_stress",,"radio","In the last month, how often have you felt difficulties were piling up so high that you could not overcome them?","0 , Never|1 , Almost Never|2 , Sometimes|3 , Fairly Often|4 , Very Often","PX180801",,,,,,,,,,"",""
"scale_scoring_180801","px180801_phenx_perceived_stress",,"descriptive","The Perceived Stress Scale includes 10 questions about the person's feelings and thoughts during the past month. The response options for each feeling or thought indicate the frequency with which it occurred: 0 = Never; 1 = Almost Never; 2 = Sometimes; 3 = Fairly Often; 4 = Very Often. Scoring instructions are available on the Carnegie Mellon website.

http://www.cmu.edu/common-cold-project/measures-by-study/psychological-and-social-constructs/stress-measures/perceived-stress.html
",,"PX180801",,,,,,,,,,"",""
