"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
"phenx_perceived_social_support_conflict_record_id","px180701_phenx_perceived_social_support_conflict",,"text","Record ID",,"PX180701",,,,,,,,,,"",
"spouse_partner_180701","px180701_phenx_perceived_social_support_conflict",,"descriptive","The next several questions are about your spouse/partner.  Please choose the appropriate answer for each item.  Answer how much for each of these items. A lot, Some, A little, Not at all.",,"PX180701",,,,,,,,,,"",""
"spouse_really_care_about_you","px180701_phenx_perceived_social_support_conflict",,"radio","1a. How much does your spouse or partner really care about you?","1, A lot | 2, Some | 3, A little | 4, Not at all","PX180701",,,,,,,,,,"",""
"spouse_understand_way_you_feel","px180701_phenx_perceived_social_support_conflict",,"radio","1b.  How much does he or she understand the way you feel about things?","1, A lot | 2, Some | 3, A little | 4, Not at all","PX180701",,,,,,,,,,"",""
"spouse_appreciate_you","px180701_phenx_perceived_social_support_conflict",,"radio","1c. How much does he or she appreciate you?","1, A lot | 2, Some | 3, A little | 4, Not at all","PX180701",,,,,,,,,,"",""
"rely_on_spouse","px180701_phenx_perceived_social_support_conflict",,"radio","1d. How much can you rely on him or her for help if you have a serious problem?","1, A lot | 2, Some | 3, A little | 4, Not at all","PX180701",,,,,,,,,,"",""
"open_up_to_spouse","px180701_phenx_perceived_social_support_conflict",,"radio","1e. How much can you open up to him or her if you need to talk about your worries?","1, A lot | 2, Some | 3, A little | 4, Not at all","PX180701",,,,,,,,,,"",""
"relax_around_spouse","px180701_phenx_perceived_social_support_conflict",,"radio","1f. How much can you relax and be yourself around him or her?","1, A lot | 2, Some | 3, A little | 4, Not at all","PX180701",,,,,,,,,,"",""
"answer_spouse","px180701_phenx_perceived_social_support_conflict",,"descriptive","Answer how often for each of these items. Often, Sometimes, Rarely, Never",,"PX180701",,,,,,,,,,"",""
"spouse_make_too_many_demands","px180701_phenx_perceived_social_support_conflict",,"radio","1g.  How often does your spouse or partner make too many demands on you?","1, Often | 2, Sometimes | 3, Rarely | 4, Never","PX180701",,,,,,,,,,"",""
"spouse_make_you_feel_tense","px180701_phenx_perceived_social_support_conflict",,"radio","1h.  How often does he or she make you feel tense?","1, Often | 2, Sometimes | 3, Rarely | 4, Never","PX180701",,,,,,,,,,"",""
"spouse_argue_with_you","px180701_phenx_perceived_social_support_conflict",,"radio","1i. How often does he or she argue with you?","1, Often | 2, Sometimes | 3, Rarely | 4, Never","PX180701",,,,,,,,,,"",""
"spouse_criticize_you","px180701_phenx_perceived_social_support_conflict",,"radio","1j. How often does he or she criticize you?","1, Often | 2, Sometimes | 3, Rarely | 4, Never","PX180701",,,,,,,,,,"",""
"spouse_let_you_down","px180701_phenx_perceived_social_support_conflict",,"radio","1k. How often does he or she let you down when you are counting on him or her?","1, Often | 2, Sometimes | 3, Rarely | 4, Never","PX180701",,,,,,,,,,"",""
"spouse_get_on_your_nerves","px180701_phenx_perceived_social_support_conflict",,"radio","1l.  How often does he or she get on your nerves?","1, Often | 2, Sometimes | 3, Rarely | 4, Never","PX180701",,,,,,,,,,"",""
"instructions_family","px180701_phenx_perceived_social_support_conflict",,"descriptive","The next several questions are about your family. Please circle the appropriate number for each item.
Answer how much for each of these items. A lot, Some, A little, Not at all.",,"PX180701",,,,,,,,,,"",""
"family_really_care_about_you","px180701_phenx_perceived_social_support_conflict",,"radio","2a. Not including your spouse or partner, how much do members of your family really care about you?","1, A lot | 2, Some | 3, A little | 4, Not at all","PX180701",,,,,,,,,,"",""
"family_understand_way_you_feel","px180701_phenx_perceived_social_support_conflict",,"radio","2b. How much do they understand the way you feel about things?","1, A lot | 2, Some | 3, A little | 4, Not at all","PX180701",,,,,,,,,,"",""
"rely_on_family_for_help","px180701_phenx_perceived_social_support_conflict",,"radio","2c.   How much can you rely on them for help if you have a serious problem?","1, A lot | 2, Some | 3, A little | 4, Not at all","PX180701",,,,,,,,,,"",""
"open_up_to_family","px180701_phenx_perceived_social_support_conflict",,"radio","2d.  How much can you open up to them if you need to talk about your worries?","1, A lot | 2, Some | 3, A little | 4, Not at all","PX180701",,,,,,,,,,"",""
"really_care_about_family","px180701_phenx_perceived_social_support_conflict",,"radio","2e.  How much do you really care about the members of your family, not including your partner or spouse?","1, A lot | 2, Some | 3, A little | 4, Not at all","PX180701",,,,,,,,,,"",""
"you_understand_family","px180701_phenx_perceived_social_support_conflict",,"radio","2f.  How much do you understand the way they feel about things?","1, A lot | 2, Some | 3, A little | 4, Not at all","PX180701",,,,,,,,,,"",""
"instructions_how_often_fam","px180701_phenx_perceived_social_support_conflict",,"descriptive","Answer how often for each of these items. Often, Sometimes, Rarely, Never.",,"PX180701",,,,,,,,,,"",""
"family_make_demands","px180701_phenx_perceived_social_support_conflict",,"radio","2g. Not including your spouse or partner, how often do members of your family make too many demands on you?","1, Often | 2, Sometimes | 3, Rarely | 4, Never","PX180701",,,,,,,,,,"",""
"family_criticize_you","px180701_phenx_perceived_social_support_conflict",,"radio","2h. How often do they criticize you?","1, Often | 2, Sometimes | 3, Rarely | 4, Never","PX180701",,,,,,,,,,"",""
"family_let_you_down","px180701_phenx_perceived_social_support_conflict",,"radio","2i.  How often do they let you down when you are counting on them?","1, Often | 2, Sometimes | 3, Rarely | 4, Never","PX180701",,,,,,,,,,"",""
"family_get_on_your_nerves","px180701_phenx_perceived_social_support_conflict",,"radio","2j.  How often do they get on your nerves?","1, Often | 2, Sometimes | 3, Rarely | 4, Never","PX180701",,,,,,,,,,"",""
