"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
"phenx_deterrents_to_suicide_clinical_adult_record_id","px640902_phenx_deterrents_to_suicide_clinical_adult",,"text","Record ID",,"PX640902",,,,,,,,,,"",
"info_640902","px640902_phenx_deterrents_to_suicide_clinical_adult",,"descriptive","Reasons for Living

INSTRUCTIONS:

Many people have thought of suicide at least once. Others have never considered it. Whether you have considered it or not, we are interested in the reasons you would have for not committing suicide if the thought were to occur to you or if someone were to suggest it to you.

The following question are reasons people sometimes give for not committing suicide. We would like to know how important each of these possible reasons would be to you at this time in your life as a reason to not kill yourself. 

Each reason can be rated from 1 (Not At All Important) to 6 (Extremely Important). If a reason does not apply to you or if you do not believe the statement is true, then it is not likely important and you should put a 1. Please use the whole range of choices so as not to rate only at the middle (2, 3, 4, and 5) or only at the extremes (1, 6).

Even if you never have or firmly believe you never would seriously consider killing yourself, it is still important that you rate each reason. In this case, rate on the basis of why killing yourself is not or would never be an alternative for you.",,"PX640902",,,,,,,,,,"",""
"suicide_responsibility_to_family","px640902_phenx_deterrents_to_suicide_clinical_adult",,"radio","1. I have a responsibility and commitment to my family","1, Not At All Important =1 | 2, Quite Unimportant =2 | 3, Somewhat Unimportant =3 | 4, Somewhat Important =4 | 5, Quite Important =5 | 6, Extremely Important =6","PX640902",,,,,,,,,,"",""
"suicide_cope_with_problems","px640902_phenx_deterrents_to_suicide_clinical_adult",,"radio","2. I believe I can learn to adjust or cope with my problems","1, Not At All Important =1 | 2, Quite Unimportant =2 | 3, Somewhat Unimportant =3 | 4, Somewhat Important =4 | 5, Quite Important =5 | 6, Extremely Important =6","PX640902",,,,,,,,,,"",""
"suicide_control_over_life","px640902_phenx_deterrents_to_suicide_clinical_adult",,"radio","3. I would not want people to think I did not have control over my life","1, Not At All Important =1 | 2, Quite Unimportant =2 | 3, Somewhat Unimportant =3 | 4, Somewhat Important =4 | 5, Quite Important =5 | 6, Extremely Important =6","PX640902",,,,,,,,,,"",""
"suicide_desire_to_live","px640902_phenx_deterrents_to_suicide_clinical_adult",,"radio","4. I have a desire to live","1, Not At All Important =1 | 2, Quite Unimportant =2 | 3, Somewhat Unimportant =3 | 4, Somewhat Important =4 | 5, Quite Important =5 | 6, Extremely Important =6","PX640902",,,,,,,,,,"",""
"suicide_right_to_end_life","px640902_phenx_deterrents_to_suicide_clinical_adult",,"radio","5. I believe only God has the right to end a life","1, Not At All Important =1 | 2, Quite Unimportant =2 | 3, Somewhat Unimportant =3 | 4, Somewhat Important =4 | 5, Quite Important =5 | 6, Extremely Important =6","PX640902",,,,,,,,,,"",""
"suicide_afraid_of_death","px640902_phenx_deterrents_to_suicide_clinical_adult",,"radio","6. I am afraid of death","1, Not At All Important =1 | 2, Quite Unimportant =2 | 3, Somewhat Unimportant =3 | 4, Somewhat Important =4 | 5, Quite Important =5 | 6, Extremely Important =6","PX640902",,,,,,,,,,"",""
"suicide_family_love","px640902_phenx_deterrents_to_suicide_clinical_adult",,"radio","7. My family might believe I did not love them","1, Not At All Important =1 | 2, Quite Unimportant =2 | 3, Somewhat Unimportant =3 | 4, Somewhat Important =4 | 5, Quite Important =5 | 6, Extremely Important =6","PX640902",,,,,,,,,,"",""
"suicide_not_miserable_enough","px640902_phenx_deterrents_to_suicide_clinical_adult",,"radio","8. I do not believe that things get miserable or hopeless enough that I would rather be dead","1, Not At All Important =1 | 2, Quite Unimportant =2 | 3, Somewhat Unimportant =3 | 4, Somewhat Important =4 | 5, Quite Important =5 | 6, Extremely Important =6","PX640902",,,,,,,,,,"",""
