"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
"phenx_social_capital_record_id","px181501_phenx_social_capital",,"text","Record ID",,"PX181501",,,,,,,,,,"",
"instr181501","px181501_phenx_social_capital",,"descriptive","The Position Generator from the 2004 and 2006 U.S. Social Capital Surveys may be accessed via this link. <a href=""https://www.phenxtoolkit.org/toolkit_content/supplemental_info/psychosocial/additional_info/USA_Social_Capital_Surveys.doc"" target=""_blank"">USA_Social_Capital_Surveys.doc</a>",,"PX181501",,,,,,,,,,"",""
"nurse","px181501_phenx_social_capital","NURSE","radio","Is there anyone you know who is a NURSE?","UNDEFINED_CODE, Yes | UNDEFINED_CODE_0, No","PX181501",,,,,,,,,,"",""
"nurse_relationship","px181501_phenx_social_capital",,"radio","What is his/her relationship to you? [Choose only one relationship the respondent considers as the most important.]","1, Spouse (current or previous) | 2, Parents | 3, Father-in-law/mother-in-law | 4, Children | 5, Sibling | 6, Daughter-in-law | 7, Son-in-law | 8, Other relatives | 9, Old neighbor | 10, Current neighbor | 11, School/class mate | 12, Compatriot | 13, Teacher","PX181501",,,,,"[nurse] = 'UNDEFINED_CODE'",,,,,"",""
"nurse_relationship_other_specify","px181501_phenx_social_capital",,"text","What is his/her relationship to you? [Choose only one relationship the respondent considers as the most important.]  Other, Specify",,"PX181501",,,,,"[nurse] = 'UNDEFINED_CODE'",,,,,"",""
"nurse_know_through_spouse_partner","px181501_phenx_social_capital",,"radio","Did you get to know him/her through your spouse or partner?","1 , Yes|0 , No","PX181501",,,,,"[nurse] = 'UNDEFINED_CODE'",,,,,"",""
"nurse_gender","px181501_phenx_social_capital",,"radio","Is the NURSE male or female?","1, Male | 0, Female","PX181501",,,,,"[nurse] = 'UNDEFINED_CODE'",,,,,"",""
"how_long_known_nurse","px181501_phenx_social_capital",,"text","How long have you known each other? (Years)",,"PX181501","number",,,,"[nurse] = 'UNDEFINED_CODE'",,,,,"",""
"how_close_to_nurse","px181501_phenx_social_capital",,"radio","How close are you to him/her?","1 , Very close|2 , Close|3 , So, so|4 , Not close|5 , Not close at all","PX181501",,,,,"[nurse] = 'UNDEFINED_CODE'",,,,,"",""
"nurse_race_ethnicity","px181501_phenx_social_capital",,"radio","What is the racial/ethnic background of this person?","1 , White (non-Latino)|2 , African American|3 , Latino|4 , Asian|5 , Native American|6 , Other","PX181501",,,,,"[nurse] = 'UNDEFINED_CODE'",,,,,"",""
"nurse_race_ethnicity_other_specify","px181501_phenx_social_capital",,"text","What is the racial/ethnic background of this person?  Other, Specify",,"PX181501",,,,,"[nurse] = 'UNDEFINED_CODE'",,,,,"",""
"writer","px181501_phenx_social_capital","WRITER","radio","Is there anyone you know who is a WRITER?","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX181501",,,,,,,,,,"",""
"writer_relationship","px181501_phenx_social_capital",,"radio","If yes, what is his/her relationship to you? [Choose only one relationship the respondent considers as the most important.]","1 , Spouse (current or previous)|2 , Parents|3 , Father-in-law/mother-in-law|4 , Children|5 , Sibling|6 , Daughter-in-law|7 , Son-in-law|8 , Other relatives|9 , Old neighbor|10 , Current neighbor|11 , School/class mate|12 , Compatriot|13 , Teacher","PX181501",,,,,"[writer] = 'UNDEFINED_CODE'",,,,,"",""
"writer_relationship_other_specify","px181501_phenx_social_capital",,"text","If yes, what is his/her relationship to you? [Choose only one relationship the respondent considers as the most important.]  Other, Specify",,"PX181501",,,,,"[writer] = 'UNDEFINED_CODE'",,,,,"",""
"writer_know_through_spouse_partner","px181501_phenx_social_capital",,"radio","Did you get to know him/her through your spouse or partner?","1 , Yes|0 , No","PX181501",,,,,"[writer] = 'UNDEFINED_CODE'",,,,,"",""
"writer_gender","px181501_phenx_social_capital",,"radio","Is the WRITER male or female?","1, Male | 0, Female","PX181501",,,,,"[writer] = 'UNDEFINED_CODE'",,,,,"",""
"how_long_known_writer","px181501_phenx_social_capital",,"text","How long have you known each other? (Years)",,"PX181501","number",,,,"[writer] = 'UNDEFINED_CODE'",,,,,"",""
"how_close_to_writer","px181501_phenx_social_capital",,"radio","How close are you to him/her?","1 , Very close|2 , Close|3 , So, so|4 , Not close|5 , Not close at all","PX181501",,,,,"[writer] = 'UNDEFINED_CODE'",,,,,"",""
"writer_race_ethnicity","px181501_phenx_social_capital",,"radio","What is the racial/ethnic background of this person?","1 , White (non-Latino)|2 , African American|3 , Latino|4 , Asian|5 , Native American|6 , Other","PX181501",,,,,"[writer] = 'UNDEFINED_CODE'",,,,,"",""
"writer_race_ethnicity_other_specify","px181501_phenx_social_capital",,"text","What is the racial/ethnic background of this person?  Other, Specify",,"PX181501",,,,,"[writer] = 'UNDEFINED_CODE'",,,,,"",""
"farmer","px181501_phenx_social_capital","FARMER","radio","Is there anyone you know who is a FARMER?","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX181501",,,,,,,,,,"",""
"farmer_relationship","px181501_phenx_social_capital",,"radio","If yes, what is his/her relationship to you? [Choose only one relationship the respondent considers as the most important.]","1 , Spouse (current or previous)|2 , Parents|3 , Father-in-law/mother-in-law|4 , Children|5 , Sibling|6 , Daughter-in-law|7 , Son-in-law|8 , Other relatives|9 , Old neighbor|10 , Current neighbor|11 , School/class mate|12 , Compatriot|13 , Teacher","PX181501",,,,,"[farmer] = 'UNDEFINED_CODE'",,,,,"",""
"farmer_relationship_other_specify","px181501_phenx_social_capital",,"text","If yes, what is his/her relationship to you? [Choose only one relationship the respondent considers as the most important.]  Other, Specify",,"PX181501",,,,,"[farmer] = 'UNDEFINED_CODE'",,,,,"",""
"farmer_know_through_spouse_partner","px181501_phenx_social_capital",,"radio","Did you get to know him/her through your spouse or partner?","1 , Yes|0 , No","PX181501",,,,,"[farmer] = 'UNDEFINED_CODE'",,,,,"",""
"farmer_gender","px181501_phenx_social_capital",,"radio","Is the FARMER male or female?","1, Male | 0, Female","PX181501",,,,,"[farmer] = 'UNDEFINED_CODE'",,,,,"",""
"how_long_known_farmer","px181501_phenx_social_capital",,"text","How long have you known each other?",,"PX181501","number",,,,"[farmer] = 'UNDEFINED_CODE'",,,,,"",""
"how_close_to_farmer","px181501_phenx_social_capital",,"radio","How close are you to him/her?","1 , Very close|2 , Close|3 , So, so|4 , Not close|5 , Not close at all","PX181501",,,,,"[farmer] = 'UNDEFINED_CODE'",,,,,"",""
"farmer_race_ethnicity","px181501_phenx_social_capital",,"radio","What is the racial/ethnic background of this person?","1 , White (non-Latino)|2 , African American|3 , Latino|4 , Asian|5 , Native American|6 , Other","PX181501",,,,,"[farmer] = 'UNDEFINED_CODE'",,,,,"",""
