"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
"phenx_assessment_of_pubertal_development_female_record_id","px100101_phenx_assessment_of_pubertal_development_female",,"text","Record ID",,"PX100101",,,,,,,,,,"",
"female_breast_development_stage","px100101_phenx_assessment_of_pubertal_development_female",,"radio","Select the option that is closest to your current breast stage.","1, The nipple is raised a little in this stage. The rest of the breast is still flat. | 2, This is the breast bud stage. In this stage the nipple is raised more than in stage 1. The breast is a small mound. The dark area around the nipple (areola) is larger than in stage 1. | 3, The areola and the breast are both larger than in stage 2. The areola does not stick out away from the breast. | 4, The areola and the nipple make up a mound that sticks up above the shape of the breast. (Note: This stage may not happen at all for some teenagers. Some teenagers develop from stage 3 to stage 5 with no stage 4.). | 5, This is the mature adult stage. The breasts are fully developed. Only the nipple sticks out in this stage. The areola has moved back in the general shape of the breast.","PX100101",,,,,,,,,,"",""
"breast_stage1","px100101_phenx_assessment_of_pubertal_development_female",,"descriptive","breast stage 1 - image",,"PX100101",,,,,,,,,,"",""
"breast_stage2","px100101_phenx_assessment_of_pubertal_development_female",,"descriptive","breast stage 2 - image",,"PX100101",,,,,,,,,,"",""
"breast_stage3","px100101_phenx_assessment_of_pubertal_development_female",,"descriptive","breast stage 3 - image",,"PX100101",,,,,,,,,,"",""
"breast_stage4","px100101_phenx_assessment_of_pubertal_development_female",,"descriptive","breast stage 4 - image",,"PX100101",,,,,,,,,,"",""
"breast_stage5","px100101_phenx_assessment_of_pubertal_development_female",,"descriptive","breast stage 5 - image",,"PX100101",,,,,,,,,,"",""
"female_pubic_hair_development_stage","px100101_phenx_assessment_of_pubertal_development_female",,"radio","Select the option that is closest to your current pubic hair stage.","1, There is no pubic hair. | 2, There is a little long, lightly coloured hair. This hair may be straight or a little curly. | 3, The hair is darker in this stage. It is coarser and more curled. It has spread out and thinly covers a bigger area. | 4, The hair is now as dark, curly, and coarse as that of an adult woman. However, the area that the hair covers is not as large as that of an adult woman. The hair has not spread out to the legs. | 5, The hair is like that of an adult woman. It also covers the same area as that of an adult woman. The hair usually forms a triangular pattern as it spreads out to the legs.","PX100101",,,,,,,,,,"",""
"pubic_fem_stage1","px100101_phenx_assessment_of_pubertal_development_female",,"descriptive","pubic_fem_stage1 - image",,"PX100101",,,,,,,,,,"",""
"pubic_fem_stage2","px100101_phenx_assessment_of_pubertal_development_female",,"descriptive","pubic_fem_stage2 - image",,"PX100101",,,,,,,,,,"",""
"pubic_fem_stage3","px100101_phenx_assessment_of_pubertal_development_female",,"descriptive","pubic_fem_stage3 - image",,"PX100101",,,,,,,,,,"",""
"pubic_fem_stage4","px100101_phenx_assessment_of_pubertal_development_female",,"descriptive","pubic_fem_stage4 - image",,"PX100101",,,,,,,,,,"",""
"pubic_fem_stage5","px100101_phenx_assessment_of_pubertal_development_female",,"descriptive","pubic_fem_stage5 - image",,"PX100101",,,,,,,,,,"",""
