"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
covid_vaccination_adult_record_id,px940401_covid_vaccination_adult,,text,"Record ID",,PX940401,,,,,,,,,,,
covid_vaccination_adult_ever_given,px940401_covid_vaccination_adult,,radio,"Have you ever been given a vaccine for COVID-19 or enrolled in the COVID-19 clinical vaccine trials?","1, Yes|2, No|3, Don't know|4, Refuse to answer",PX940401,,,,,,,,,,,
covid_vaccination_adult_number_doses,px940401_covid_vaccination_adult,,radio,"How many doses of the COVID-19 vaccine have you received to date?","1, 1|2, 2|3, 3|4, Other (specify)|5, Refuse to answer",PX940401,,,,,,,,,,,
covid_vaccination_adult_number_doses_other,px940401_covid_vaccination_adult,,text,"Please specify the other number of doses of the COVID-19 vaccine you have received to date:",,PX940401,integer,,,,"[covid_vaccination_adult_number_doses] = '4'",,,,,,
covid_vaccination_adult_dose_first,px940401_covid_vaccination_adult,,radio,"Which COVID-19 vaccine trial or vaccine were you given as your first dose?","1, Moderna mRNA vaccine|2, Pfizer mRNA vaccine|3, AstraZeneca attenuated viral vaccine|4, Johnson & Johnson|5, Novavax|6, Other (specify)|7, Don't know|8, Refuse to answer",PX940401,,,,,,,,,,,
covid_vaccination_adult_dose_first_other,px940401_covid_vaccination_adult,,text,"Please specify other COVID-19 vaccine you were given as your first dose:",,PX940401,,,,,"[covid_vaccination_adult_dose_first] = '6'",,,,,,
covid_vaccination_adult_dose_placebo,px940401_covid_vaccination_adult,,radio,"If you participated in the COVID-19 clinical vaccine trials, do you know if you received a placebo or the vaccine? A placebo is a harmless substance that looks like the vaccine being tested, but does not contain active ingredients.","1, I received a placebo|2, I received the vaccine|3, I was not part of the COVID-19 clinical vaccine trials|4, Don't know|5, Refuse to answer",PX940401,,,,,,,,,,,
covid_vaccination_adult_dose_first_month,px940401_covid_vaccination_adult,,text,"In which month did you receive the first dose of the COVID-19 vaccine? *must provide value",,PX940401,integer,,,,,,,,,,
covid_vaccination_adult_dose_first_day,px940401_covid_vaccination_adult,,text,"On which day did you receive the first dose of the COVID-19 vaccine? *must provide value",,PX940401,integer,,,,,,,,,,
covid_vaccination_adult_dose_first_year,px940401_covid_vaccination_adult,,text,"In which year did you receive the first dose of the COVID-19 vaccine? *must provide value",,PX940401,integer,,,,,,,,,,
covid_vaccination_adult_dose_second,px940401_covid_vaccination_adult,,radio,"Which COVID-19 vaccine trial or vaccine were you given as your second dose?","1, Moderna mRNA vaccine|2, Pfizer mRNA vaccine|3, AstraZeneca attenuated viral vaccine|4, Johnson & Johnson|5, Novavax|6, Other (specify)|7, Don't know|8, Refuse to answer",PX940401,,,,,,,,,,,
covid_vaccination_adult_dose_second_other,px940401_covid_vaccination_adult,,text,"Please specify other COVID-19 vaccine you were given as your second dose",,PX940401,,,,,"[covid_vaccination_adult_dose_second] = '6'",,,,,,
covid_vaccination_adult_dose_second_month,px940401_covid_vaccination_adult,,text,"In which month did you receive or will you receive the second dose of the COVID-19 vaccine? *must provide value",,PX940401,integer,,,,,,,,,,
covid_vaccination_adult_dose_second_day,px940401_covid_vaccination_adult,,text,"On which day did you receive or will you receive the second dose of the COVID-19 vaccine? *must provide value",,PX940401,integer,,,,,,,,,,
covid_vaccination_adult_dose_second_year,px940401_covid_vaccination_adult,,text,"In which year did you receive or will you receive the second dose of the COVID-19 vaccine? *must provide value",,PX940401,integer,,,,,,,,,,
covid_vaccination_adult_dose_third,px940401_covid_vaccination_adult,,radio,"Which COVID-19 vaccine trial or vaccine were you given as your third dose?","1, Moderna mRNA vaccine|2, Pfizer mRNA vaccine|3, AstraZeneca attenuated viral vaccine|4, Johnson & Johnson|5, Novavax|6, Other (specify)|7, Don't know|8, Refuse to answer",PX940401,,,,,,,,,,,
covid_vaccination_adult_dose_third_other,px940401_covid_vaccination_adult,,text,"Please specify other COVID-19 vaccine you were given as your third dose",,PX940401,,,,,"[covid_vaccination_adult_dose_third] = '6'",,,,,,
covid_vaccination_adult_dose_third_month,px940401_covid_vaccination_adult,,text,"In which month did you receive or will you receive the third dose of the COVID-19 vaccine? *must provide value",,PX940401,integer,,,,,,,,,,
covid_vaccination_adult_dose_third_day,px940401_covid_vaccination_adult,,text,"On which day did you receive or will you receive the third dose of the COVID-19 vaccine? *must provide value",,PX940401,integer,,,,,,,,,,
covid_vaccination_adult_dose_third_year,px940401_covid_vaccination_adult,,text,"In which year did you receive or will you receive the third dose of the COVID-19 vaccine? *must provide value",,PX940401,integer,,,,,,,,,,
