"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
"phenx_screening_and_severity_of_substance_use_problems_adole_record_id","px510202_phenx_screening_and_severity_of_substance_use_problems_adole",,"text","Record ID",,"PX510202",,,,,,,,,,"",
"info_510202","px510202_phenx_screening_and_severity_of_substance_use_problems_adole",,"descriptive","During the last 6 months.........",,"PX510202",,,,,,,,,,"",""
"used_alcohol_other_drugs","px510202_phenx_screening_and_severity_of_substance_use_problems_adole",,"radio","1. Have you used alcohol or other drugs? (Such as wine, beer, hard liquor, pot, coke, heroin or other opiates, uppers, downers, hallucinogens, or inhalants.)","1, Yes | 0, No","PX510202",,,,,,,,,,"",""
"felt_you_use_too_much","px510202_phenx_screening_and_severity_of_substance_use_problems_adole",,"radio","2. Have you felt that you use too much alcohol or drugs?","1, Yes | 0, No","PX510202",,,,,,,,,,"",""
"tried_to_cut_down_quit","px510202_phenx_screening_and_severity_of_substance_use_problems_adole",,"radio","3. Have you tried to cut down or quit drinking or using alcohol or other drugs?","1, Yes | 0, No","PX510202",,,,,,,,,,"",""
"gone_to_anyone_to_help","px510202_phenx_screening_and_severity_of_substance_use_problems_adole",,"radio","4. Have you gone to anyone to help because of your drinking or drug use? (Such as Alcoholics Anonymous, Narcotics Anonymous, Cocaine Anonymous, counselors, or a treatment program.)","1, Yes | 0, No","PX510202",,,,,,,,,,"",""
"question_5","px510202_phenx_screening_and_severity_of_substance_use_problems_adole",,"descriptive","5. Have you had any health problems?  For example, have you:","1, Yes | 0, No","PX510202",,,,,,,,,,"",""
"blackouts","px510202_phenx_screening_and_severity_of_substance_use_problems_adole",,"radio","5a. Have you had blackouts or other periods of memory loss?","1, Yes | 0, No","PX510202",,,,,,,,,,"",""
"head_injury","px510202_phenx_screening_and_severity_of_substance_use_problems_adole",,"radio","5b. Have you injured your head after drinking or using drugs?","1, Yes | 0, No","PX510202",,,,,,,,,,"",""
"convulsions","px510202_phenx_screening_and_severity_of_substance_use_problems_adole",,"radio","5c. Have you had convulsions, delirium tremens (DTs)?","1, Yes | 0, No","PX510202",,,,,,,,,,"",""
"hepatitis","px510202_phenx_screening_and_severity_of_substance_use_problems_adole",,"radio","5d. Have you had hepatitis or other liver problems?","1, Yes | 0, No","PX510202",,,,,,,,,,"",""
"depressed_when_stopped","px510202_phenx_screening_and_severity_of_substance_use_problems_adole",,"radio","5e. Have you felt sick, shaky, or depressed when you stopped?","1, Yes | 0, No","PX510202",,,,,,,,,,"",""
"cokebugs","px510202_phenx_screening_and_severity_of_substance_use_problems_adole",,"radio","5f. Have you felt ""coke bugs"" or a crawling feeling under your skin after you stopped using drugs?","1, Yes | 0, No","PX510202",,,,,,,,,,"",""
"been_injured","px510202_phenx_screening_and_severity_of_substance_use_problems_adole",,"radio","5g. Have you been injured after drinking or using?","1, Yes | 0, No","PX510202",,,,,,,,,,"",""
"used_needles","px510202_phenx_screening_and_severity_of_substance_use_problems_adole",,"radio","5h. Have you used needles to shoot drugs?","1, Yes | 0, No","PX510202",,,,,,,,,,"",""
"drinking_druguse_caused_family_problems","px510202_phenx_screening_and_severity_of_substance_use_problems_adole",,"radio","6. Has drinking or other drug use caused problems between you and your family or friends?","1, Yes | 0, No","PX510202",,,,,,,,,,"",""
"caused_school_problems","px510202_phenx_screening_and_severity_of_substance_use_problems_adole",,"radio","7. Has your drinking or other drug use caused problems at school or at work?","1, Yes | 0, No","PX510202",,,,,,,,,,"",""
"other_legal_problems","px510202_phenx_screening_and_severity_of_substance_use_problems_adole",,"radio","8. Have you been arrested or had other legal problems? (Such as bouncing bad checks, driving while intoxicated, theft, or drug possession.)","1, Yes | 0, No","PX510202",,,,,,,,,,"",""
"lost_temper_while_drinking","px510202_phenx_screening_and_severity_of_substance_use_problems_adole",,"radio","9. Have you lost your temper or gotten into arguments or fights while drinking or using drugs?","1, Yes | 0, No","PX510202",,,,,,,,,,"",""
"drink_usedrugs_more_get_effect","px510202_phenx_screening_and_severity_of_substance_use_problems_adole",,"radio","10. Are you needing to drink or use drugs more and more to get the effect you want?","1, Yes | 0, No","PX510202",,,,,,,,,,"",""
"lot_of_time_getting_alcohol","px510202_phenx_screening_and_severity_of_substance_use_problems_adole",,"radio","11. Do you spend a lot of time thinking about or trying to get alcohol or other drugs?","1, Yes | 0, No","PX510202",,,,,,,,,,"",""
"drinking_usingdrugs_likely_breakrules","px510202_phenx_screening_and_severity_of_substance_use_problems_adole",,"radio","12. When drinking or using drugs, are you more likely to do something you wouldn't normally do, such as break rules, break the law, sell things that are important to you, or have unprotected sex with someone?","1, Yes | 0, No","PX510202",,,,,,,,,,"",""
"bad_guilty_about_use","px510202_phenx_screening_and_severity_of_substance_use_problems_adole",,"radio","13. Do you feel bad or guilty about your drinking or drug use?","1, Yes | 0, No","PX510202",,,,,,,,,,"",""
"drinking_drug_problem","px510202_phenx_screening_and_severity_of_substance_use_problems_adole",,"radio","14. Have you ever had a drinking or other drug problem?","1, Yes | 0, No","PX510202",,,,,,,,,,"",""
"family_members_drinking_problem","px510202_phenx_screening_and_severity_of_substance_use_problems_adole",,"radio","15. Have any of your family members ever had a drinking or drug problem?","1, Yes | 0, No","PX510202",,,,,,,,,,"",""
"drinking_or_drug_problem_now","px510202_phenx_screening_and_severity_of_substance_use_problems_adole",,"radio","16. Do you feel that you have a drinking or drug problem now?","1, Yes | 0, No","PX510202",,,,,,,,,,"",""
"scoring_510202","px510202_phenx_screening_and_severity_of_substance_use_problems_adole",,"descriptive","Scoring Procedure and Interpretation

Items 1 and 15 are not scored; score all other responses 1 for yes and 0 for no:

___2

___3

___4

___5 (1 point for each item with a positive response)

___6

___7

___8

___9

___10

___11

___12

___13

___14

___16

0?1 indicates a low risk for substance abuse

2?3 indicates need for brief intervention

4 or higher indicates a need for full intervention",,"PX510202",,,,,,,,,,"",""
