"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
"phenx_dietary_restraint_record_id","px230401_phenx_dietary_restraint",,"text","Record ID",,"PX230401",,,,,,,,,,"",
"dietaryrestraint_smellsteak_difficulty_noteating","px230401_phenx_dietary_restraint",,"radio","1. When I smell a sizzling steak or juicy piece of meat, I find it very difficult to keep from eating, even if I have just finished a meal.","4, Definitely true (4) | 3, Mostly true (3) | 2, Mostly false (2) | 1, Definitely false (1)","PX230401",,,,,,,,,,"",""
"dietaryrestraint_deliberately_smallhelpings_controlweight","px230401_phenx_dietary_restraint",,"radio","2. I deliberately take small helpings as a means of controlling my weight.","4, Definitely true (4) | 3, Mostly true (3) | 2, Mostly false (2) | 1, Definitely false (1)","PX230401",,,,,,,,,,"",""
"dietaryrestraint_feelanxious_findmyselfeating","px230401_phenx_dietary_restraint",,"radio","3. When I feel anxious, I find myself eating.","4, Definitely true (4) | 3, Mostly true (3) | 2, Mostly false (2) | 1, Definitely false (1)","PX230401",,,,,,,,,,"",""
"dietaryrestraint_starteating_cantstop","px230401_phenx_dietary_restraint",,"radio","4. Sometimes when I start eating, I just can't seem to stop","4, Definitely true (4) | 3, Mostly true (3) | 2, Mostly false (2) | 1, Definitely false (1)","PX230401",,,,,,,,,,"",""
"dietaryrestraint_beingwitheater_makesmehungry","px230401_phenx_dietary_restraint",,"radio","5. Being with someone who is eating often makes me hungry enough to eat also.","4, Definitely true (4) | 3, Mostly true (3) | 2, Mostly false (2) | 1, Definitely false (1)","PX230401",,,,,,,,,,"",""
"dietaryrestraint_feelblue_often_overeat","px230401_phenx_dietary_restraint",,"radio","6. When I feel blue, I often overeat.","4, Definitely true (4) | 3, Mostly true (3) | 2, Mostly false (2) | 1, Definitely false (1)","PX230401",,,,,,,,,,"",""
"dietaryrestraint_seedelicacy_sohungry_musteat","px230401_phenx_dietary_restraint",,"radio","7. When I see a real delicacy, I often get so hungry that I have to eat right away.","4, Definitely true (4) | 3, Mostly true (3) | 2, Mostly false (2) | 1, Definitely false (1)","PX230401",,,,,,,,,,"",""
"dietaryrestraint_often_sohungry_stomach_bottomlesspit","px230401_phenx_dietary_restraint",,"radio","8. I get so hungry that my stomach often seems like a bottomless pit.","4, Definitely true (4) | 3, Mostly true (3) | 2, Mostly false (2) | 1, Definitely false (1)","PX230401",,,,,,,,,,"",""
"dietaryrestraint_alwayshungry_hard_stopeating_beforefinishfood","px230401_phenx_dietary_restraint",,"radio","9. I am always hungry so it is hard for me to stop eating before I finish the food on my plate.","4, Definitely true (4) | 3, Mostly true (3) | 2, Mostly false (2) | 1, Definitely false (1)","PX230401",,,,,,,,,,"",""
"dietaryrestraint_feellonely_consolemyself_byeating","px230401_phenx_dietary_restraint",,"radio","10. When I feel lonely, I console myself by eating.","4, Definitely true (4) | 3, Mostly true (3) | 2, Mostly false (2) | 1, Definitely false (1)","PX230401",,,,,,,,,,"",""
"dietaryrestraint_holdback_atmeals_weightgain","px230401_phenx_dietary_restraint",,"radio","11. I consciously hold back at meals in order not to weight gain.","4, Definitely true (4) | 3, Mostly true (3) | 2, Mostly false (2) | 1, Definitely false (1)","PX230401",,,,,,,,,,"",""
"dietaryrestraint_donoteat_somefoods_makemefat","px230401_phenx_dietary_restraint",,"radio","12. I do not eat some foods because they make me fat.","4, Definitely true (4) | 3, Mostly true (3) | 2, Mostly false (2) | 1, Definitely false (1)","PX230401",,,,,,,,,,"",""
"dietaryrestraint_alwayshungry_enough_toeat","px230401_phenx_dietary_restraint",,"radio","13. I am always hungry enough to eat at any time.","4, Definitely true (4) | 3, Mostly true (3) | 2, Mostly false (2) | 1, Definitely false (1)","PX230401",,,,,,,,,,"",""
"dietaryrestraint_howoften_hungry","px230401_phenx_dietary_restraint",,"radio","14. How often do you feel hungry?","1, Only at meal times (1) | 2, Sometimes between meals (2) | 3, Often between meals (3) | 4, Almost always (4)","PX230401",,,,,,,,,,"",""
"dietaryrestraint_howfrequently_avoid_stocking_temptingfoods","px230401_phenx_dietary_restraint",,"radio","15. How frequently do you avoid 'stocking up' on tempting foods?","1, Almost never (1) | 2, Seldom (2) | 3, Usually (3) | 4, Almost always (4)","PX230401",,,,,,,,,,"",""
"dietaryrestraint_howlikely_consicous_eatless_thanwant","px230401_phenx_dietary_restraint",,"radio","16. How likely are you to consciously eat less than you want?","1, Unlikely (1) | 2, Slightly likely (2) | 3, Moderately likely (3) | 4, Very likely (4)","PX230401",,,,,,,,,,"",""
"dietaryrestraint_eatingbinges_nothungry","px230401_phenx_dietary_restraint",,"radio","17. Do you go on eating binges though you are not hungry?","1, Never (1) | 2, Rarely (2) | 3, Sometimes (3) | 4, At least once a week (4)","PX230401",,,,,,,,,,"",""
"dietaryrestraint_rating","px230401_phenx_dietary_restraint",,"radio","18. On a scale of 1 to 8, where 1 means no restraint in eating (eating whatever you want, whenever you want it) and 8 means total restraint (constantly limiting food intake and never ""giving in"") what number would you give yourself?","1, 1 no restraint in eating (eating whatever you want, whenever you want it) | UNDEFINED_CODE_1, 2 | UNDEFINED_CODE_2, 3 | UNDEFINED_CODE_3, 4 | UNDEFINED_CODE_4, 5 | UNDEFINED_CODE_5, 6 | UNDEFINED_CODE_6, 7 | 8, 8 total restraint (constantly limiting food intake and never giving in)","PX230401",,,,,,,,,,"",""
"scoring_230401","px230401_phenx_dietary_restraint",,"descriptive","Scoring:

The 1-2 scores were coded 1; 3-4 scores were coded 2; 5-6 scores were coded 3; 7-8 scores were coded 4. The cognitive restraint scale was composed of items 2, 11, 12, 15, 16, and 18. The uncontrolled eating scale was composed of items 1, 4, 5, 7, 8, 9, 13, 14, and 17. The emotional eating scale was composed of items 3, 6, and 10.",,"PX230401",,,,,,,,,,"",""
