"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
"phenx_eye_patching_record_id","px110601_phenx_eye_patching",,"text","Record ID",,"PX110601",,,,,,,,,,"",
"child_health_problem_born","px110601_phenx_eye_patching",,"radio","Was (name of child) born with any health problems (either physical or mental)?","1 , yes|2 , no|8 , refused|9 , don't know","PX110601",,,,,,,,,,"",""
"child_health_problem_born_specify","px110601_phenx_eye_patching",,"text","Specify the health problem:",,"PX110601",,,,,"[child_health_problem_born] = '1'",,,,,"",""
"pxt110601_difficulty_seeing","px110601_phenx_eye_patching",,"radio","During the past 12 months (if child less than 12 months, the child's age in months) has (name of child) appeared to have any difficulty seeing?","1 , yes|2 , no|8 , refused|9 , don't know","PX110601",,,,,,,,,,"",""
"eye_problem","px110601_phenx_eye_patching",,"radio","Has (name of child) ever been diagnosed with an eye problem?","1 , yes|2 , no|8 , refused|9 , don't know","PX110601",,,,,,,,,,"",""
"eye_problem_month","px110601_phenx_eye_patching",,"text","When was (name of child) first diagnosed as having an eye problem? Month:",,"PX110601","number",1,12,,"[eye_problem] = '1'",,,,,"",""
"eye_problem_year","px110601_phenx_eye_patching",,"text","When was (name of child) first diagnosed as having an eye problem? Year:",,"PX110601","number",,,,"[eye_problem] = '1'",,,,,"",""
"need_glasses_contact_lenses","px110601_phenx_eye_patching",,"radio","Has a doctor ever told you that (name of child) needs to wear glasses or contact lenses?","1 , yes|2 , no|8 , refused|9 , don't know","PX110601",,,,,,,,,,"",""
"need_glasses_contact_lenses_month","px110601_phenx_eye_patching",,"text","When did (name of child) first begin wearing glasses or contact lenses? Month:",,"PX110601","number",1,12,,"[need_glasses_contact_lenses] = '1'",,,,,"",""
"need_glasses_contact_lenses_year","px110601_phenx_eye_patching",,"text","When did (name of child) first begin wearing glasses or contact lenses? Year:",,"PX110601","number",,,,"[need_glasses_contact_lenses] = '1'",,,,,"",""
"amblyopia","px110601_phenx_eye_patching",,"radio","Has a doctor ever told you that (name of child) had amblyopia, that is, poor vision that cannot be corrected with glasses or contact lenses?","1 , yes|2 , no|8 , refused|9 , don't know","PX110601",,,,,,,,,,"",""
"amblyopia_month","px110601_phenx_eye_patching",,"text","When was (name of child) first diagnosed as having amblyopia? Month:",,"PX110601","number",1,12,,"[amblyopia] = '1'",,,,,"",""
"amblyopia_year","px110601_phenx_eye_patching",,"text","When was (name of child) first diagnosed as having amblyopia? Year:",,"PX110601","number",,,,"[amblyopia] = '1'",,,,,"",""
"strabismus","px110601_phenx_eye_patching",,"radio","Does (name of child) have strabismus that is crossed or wall eyes, where one or both eyes turn in or turn out or up or down?","1 , yes|2 , no|8 , refused|9 , don't know","PX110601",,,,,,,,,,"",""
"strabismus_month","px110601_phenx_eye_patching",,"text","When was (name of child) first diagnosed as having strabismus? Month:",,"PX110601","number",1,12,,"[strabismus] = '1'",,,,,"",""
"strabismus_year","px110601_phenx_eye_patching",,"text","When was (name of child) first diagnosed as having strabismus? Year:",,"PX110601","number",,,,"[strabismus] = '1'",,,,,"",""
"operation_straighten_eyes","px110601_phenx_eye_patching",,"radio","Did (he/she) ever have an operation to straighten (his/her) eyes?","1 , yes|2 , no|8 , refused|9 , don't know","PX110601",,,,,"[strabismus] = '1'",,,,,"",""
"operation_straighten_eyes_month","px110601_phenx_eye_patching",,"text","When did (name of child) first (?) have this type of operation? Month:",,"PX110601","number",1,12,,"[operation_straighten_eyes] = '1'",,,,,"",""
"operation_straighten_eyes_year","px110601_phenx_eye_patching",,"text","When did (name of child) first (?) have this type of operation? Year:",,"PX110601","number",,,,"[operation_straighten_eyes] = '1'",,,,,"",""
"eye_patch","px110601_phenx_eye_patching",,"radio","Did (he/she) ever have to wear an eye patch to improve his/her vision?","1 , yes|2 , no|8 , refused|9 , don't know","PX110601",,,,,,,,,,"",""
"eye_patch_month","px110601_phenx_eye_patching",,"text","When did (name of child) first start wearing an eye patch? Month:",,"PX110601","number",1,12,,"[eye_patch] = '1'",,,,,"",""
"eye_patch_year","px110601_phenx_eye_patching",,"text","When did (name of child) first start wearing an eye patch? Year:",,"PX110601","number",,,,"[eye_patch] = '1'",,,,,"",""
"child_overall_health","px110601_phenx_eye_patching",,"radio","In general, is your child's overall health:","1 , excellent|2 , very good|3 , good|4 , fair|5 , poor|8 , refused|9 , don't know","PX110601",,,,,,,,,,"",""
"child_eyesight_both_eyes","px110601_phenx_eye_patching",,"radio","At the present time, is your child's eyesight using both eyes:","1 , excellent|2 , very good|3 , good|4 , fair|5 , poor|8 , refused|9 , don't know","PX110601",,,,,,,,,,"",""
