"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
"phenx_immunizations_record_id","px161001_phenx_immunizations",,"text","Record ID",,"PX161001",,,,,,,,,,"",
"diphtheria_booster_1_age","px161001_phenx_immunizations",,"text","Diphtheria Booster 1 Age",,"PX161001","number",,,,,,,,,"",""
"diphtheria_booster_1_date_day","px161001_phenx_immunizations",,"text","Diphtheria Booster 1 Date - Day",,"PX161001","number",,,,,,,,,"",""
"diphtheria_booster_1_date_month","px161001_phenx_immunizations",,"text","Diphtheria Booster 1 Date - Month",,"PX161001","number",,,,,,,,,"",""
"diphtheria_booster_1_date_year","px161001_phenx_immunizations",,"text","Diphtheria Booster 1 Date - Year",,"PX161001","number",,,,,,,,,"",""
"diphtheria_booster_2_age","px161001_phenx_immunizations",,"text","Diphtheria Booster 2 Age",,"PX161001","number",,,,,,,,,"",""
"diphtheria_booster_2_date_day","px161001_phenx_immunizations",,"text","Diphtheria Booster 2 Date - Day",,"PX161001","number",,,,,,,,,"",""
"diphtheria_booster_2_date_month","px161001_phenx_immunizations",,"text","Diphtheria Booster 2 Date - Month",,"PX161001","number",,,,,,,,,"",""
"diphtheria_booster_2_date_year","px161001_phenx_immunizations",,"text","Diphtheria Booster 2 Date - Year",,"PX161001","number",,,,,,,,,"",""
"diphtheria_booster_3_age","px161001_phenx_immunizations",,"text","Diphtheria Booster 3 Age",,"PX161001","number",,,,,,,,,"",""
"diphtheria_booster_3_date_day","px161001_phenx_immunizations",,"text","Diphtheria Booster 3 Date - Day",,"PX161001","number",,,,,,,,,"",""
"diphtheria_booster_3_date_month","px161001_phenx_immunizations",,"text","Diphtheria Booster 3 Date - Month",,"PX161001","number",,,,,,,,,"",""
"diphtheria_booster_3_date_year","px161001_phenx_immunizations",,"text","Diphtheria Booster 3 Date - Year",,"PX161001","number",,,,,,,,,"",""
"hepatitis_b_booster_1_age","px161001_phenx_immunizations",,"text","Hepatitis B Booster 1 Age",,"PX161001","number",,,,,,,,,"",""
"hepatitis_b_booster_1_date_day","px161001_phenx_immunizations",,"text","Hepatitis B Booster 1 Date - Day",,"PX161001","number",,,,,,,,,"",""
"hepatitis_b_booster_1_date_month","px161001_phenx_immunizations",,"text","Hepatitis B Booster 1 Date - Month",,"PX161001","number",,,,,,,,,"",""
"hepatitis_b_booster_1_date_year","px161001_phenx_immunizations",,"text","Hepatitis B Booster 1 Date - Year",,"PX161001","number",,,,,,,,,"",""
"hepatitis_b_booster_2_age","px161001_phenx_immunizations",,"text","Hepatitis B Booster 2 Age",,"PX161001","number",,,,,,,,,"",""
"hepatitis_b_booster_2_date_day","px161001_phenx_immunizations",,"text","Hepatitis B Booster 2 Date - Day",,"PX161001","number",,,,,,,,,"",""
"hepatitis_b_booster_2_date_month","px161001_phenx_immunizations",,"text","Hepatitis B Booster 2 Date - Month",,"PX161001","number",,,,,,,,,"",""
"hepatitis_b_booster_2_date_year","px161001_phenx_immunizations",,"text","Hepatitis B Booster 2 Date - Year",,"PX161001","number",,,,,,,,,"",""
"hepatitis_b_booster_3_age","px161001_phenx_immunizations",,"text","Hepatitis B Booster 3 Age",,"PX161001","number",,,,,,,,,"",""
"hepatitis_b_booster_3_date_day","px161001_phenx_immunizations",,"text","Hepatitis B Booster 3 Date - Day",,"PX161001","number",,,,,,,,,"",""
"hepatitis_b_booster_3_date_month","px161001_phenx_immunizations",,"text","Hepatitis B Booster 3 Date - Month",,"PX161001","number",,,,,,,,,"",""
