"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
overactive_bladder_4_weeks_bothered_record_id,px880101_overactive_bladder,,text,"Record ID",,PX880101,,,,,,,,,,,
px880101_intro_text,px880101_overactive_bladder,,descriptive,"Overactive Bladder Short Form Questionnaire (OAB-q SF)

Part A. Symptom Bother
This questionnaire asks about how much you have been bothered by selected bladder symptoms during the past 4 weeks. Please place a ✓ or x in the box that best describes the extent to which you were bothered by each symptom during the past four weeks. There are no right or wrong answers. Please be sure to answer every question.",,,,,,,,,,,,,
overactive_bladder_4_weeks_bothered_uncomfortable_urge_urinate,px880101_overactive_bladder,"During the past 4 weeks, how bothered were you by...",radio,"An uncomfortable urge to urinate?","1, Not at all | 2, A little bit | 3, Some- what | 4, Quite a bit | 5, A great deal | 6, A very great deal",,,,,,,,,,px880101_part_a,,
overactive_bladder_4_weeks_bothered_sudden_urge_urinate,px880101_overactive_bladder,,radio,"A sudden urge to urinate with little or no warning?","1, Not at all | 2, A little bit | 3, Some- what | 4, Quite a bit | 5, A great deal | 6, A very great deal",,,,,,,,,,px880101_part_a,,
overactive_bladder_4_weeks_bothered_accidental_loss_small_urine,px880101_overactive_bladder,,radio,"Accidental loss of small amounts of urine?","1, Not at all | 2, A little bit | 3, Some- what | 4, Quite a bit | 5, A great deal | 6, A very great deal",,,,,,,,,,px880101_part_a,,
overactive_bladder_4_weeks_bothered_nighttime_urination,px880101_overactive_bladder,,radio,"Nighttime urination?","1, Not at all | 2, A little bit | 3, Some- what | 4, Quite a bit | 5, A great deal | 6, A very great deal",,,,,,,,,,px880101_part_a,,
overactive_bladder_4_weeks_bothered_wake_up_night_urinate,px880101_overactive_bladder,,radio,"Waking up at night because you had to urinate?","1, Not at all | 2, A little bit | 3, Some- what | 4, Quite a bit | 5, A great deal | 6, A very great deal",,,,,,,,,,px880101_part_a,,
overactive_bladder_4_weeks_bothered_urine_loss_desire_urinate,px880101_overactive_bladder,,radio,"Urine loss associated with a strong desire to urinate?","1, Not at all | 2, A little bit | 3, Some- what | 4, Quite a bit | 5, A great deal | 6, A very great deal",,,,,,,,,,px880101_part_a,,
px880101_middle_text,px880101_overactive_bladder,,descriptive,"Part B. Health Related Quality of Life
The previous questions asked about your feelings about individual bladder symptoms. For the following questions, please think about your overall bladder symptoms in the past four weeks and how these symptoms have affected your life. Please answer each question about how often you have felt this way to the best of your ability. Please place a ✓ or x in the box that best answers each question.",,,,,,,,,,,,,
overactive_bladder_past_week_symptoms_plan_escape_routes,px880101_overactive_bladder,"During the past week, how often have your bladder symptoms...",radio,"Caused you to plan ""escape routes"" to restrooms in public places?","1, None of the time | 2, A little of the time | 3, Some of the time | 4, A good bit of the time | 5, Most of the time | 6, All of the time",,,,,,,,,,px880101_part_b,,
overactive_bladder_past_week_symptoms_feel_like_something_wrong,px880101_overactive_bladder,,radio,"Made you feel like there is something wrong with you?","1, None of the time | 2, A little of the time | 3, Some of the time | 4, A good bit of the time | 5, Most of the time | 6, All of the time",,,,,,,,,,px880101_part_b,,
overactive_bladder_past_week_symptoms_interfere_ability_good_night_rest,px880101_overactive_bladder,,radio,"Interfered with your ability to get a good night's rest?","1, None of the time | 2, A little of the time | 3, Some of the time | 4, A good bit of the time | 5, Most of the time | 6, All of the time",,,,,,,,,,px880101_part_b,,
overactive_bladder_past_week_symptoms_frustrated_annoyed_amount_time_in_restroom,px880101_overactive_bladder,,radio,"Made you frustrated or annoyed about the amount of time you spend in the restroom?","1, None of the time | 2, A little of the time | 3, Some of the time | 4, A good bit of the time | 5, Most of the time | 6, All of the time",,,,,,,,,,px880101_part_b,,
overactive_bladder_past_week_symptoms_avoid_activities_away_from_restroom,px880101_overactive_bladder,,radio,"Made you avoid activities away from restrooms (i.e., walks, running, hiking)?","1, None of the time | 2, A little of the time | 3, Some of the time | 4, A good bit of the time | 5, Most of the time | 6, All of the time",,,,,,,,,,px880101_part_b,,
overactive_bladder_past_week_symptoms_awakened_during_sleep,px880101_overactive_bladder,,radio,"Awakened you during sleep?","1, None of the time | 2, A little of the time | 3, Some of the time | 4, A good bit of the time | 5, Most of the time | 6, All of the time",,,,,,,,,,px880101_part_b,,
overactive_bladder_past_week_symptoms_decrease_physical_activities,px880101_overactive_bladder,,radio,"Caused you to decrease your physical activities (exercising, sports, etc.)?","1, None of the time | 2, A little of the time | 3, Some of the time | 4, A good bit of the time | 5, Most of the time | 6, All of the time",,,,,,,,,,px880101_part_b,,
overactive_bladder_past_week_symptoms_caused_problems_partner_spouse,px880101_overactive_bladder,,radio,"Caused you to have problems with your partner or spouse?","1, None of the time | 2, A little of the time | 3, Some of the time | 4, A good bit of the time | 5, Most of the time | 6, All of the time",,,,,,,,,,px880101_part_b,,
overactive_bladder_past_week_symptoms_uncomfortable_traveling_need_stop_restroom,px880101_overactive_bladder,,radio,"Made you uncomfortable while traveling with others because of needing to stop for a restroom?","1, None of the time | 2, A little of the time | 3, Some of the time | 4, A good bit of the time | 5, Most of the time | 6, All of the time",,,,,,,,,,px880101_part_b,,
overactive_bladder_past_week_symptoms_affect_relationships_friends_family,px880101_overactive_bladder,,radio,"Affected your relationships with family and friends?","1, None of the time | 2, A little of the time | 3, Some of the time | 4, A good bit of the time | 5, Most of the time | 6, All of the time",,,,,,,,,,px880101_part_b,,
overactive_bladder_past_week_symptoms_interfere_getting_amount_sleep_needed,px880101_overactive_bladder,,radio,"Interfered with getting the amount of sleep you needed?","1, None of the time | 2, A little of the time | 3, Some of the time | 4, A good bit of the time | 5, Most of the time | 6, All of the time",,,,,,,,,,px880101_part_b,,
overactive_bladder_past_week_symptoms_caused_embarrassment,px880101_overactive_bladder,,radio,"Caused you embarrassment?","1, None of the time | 2, A little of the time | 3, Some of the time | 4, A good bit of the time | 5, Most of the time | 6, All of the time",,,,,,,,,,px880101_part_b,,
overactive_bladder_past_week_symptoms_caused_locate_closest_restroom,px880101_overactive_bladder,,radio,"Caused you to locate the closest restroom as soon as you arrive at a place you have never been?","1, None of the time | 2, A little of the time | 3, Some of the time | 4, A good bit of the time | 5, Most of the time | 6, All of the time",,,,,,,,,,px880101_part_b,,
