"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
"psoriatic_arthritis_impact_of_disease_record_id","px172001_PX172001_psoriatic_arthritis_impact_disease",,"text","Record ID",,"PX172001",,,,,,,,,,"",""
"psoriatic_arthritis_impact_disease_intro","px172001_PX172001_psoriatic_arthritis_impact_disease",,"descriptive","We want you to indicate how much your psoriatic arthritis impacts your health.

Please tell us how you have been feeling this last week.",,"PX172001",,,,,,,,,,"",""
"psoriatic_arthritis_impact_of_disease_pain","px172001_PX172001_psoriatic_arthritis_impact_disease",,"dropdown","Circle the number that best describes the pain you felt due to your psoriatic arthritis during the last week:","0, 0, None|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10, Extreme","PX172001",,,,,,,,,,"",""
"psoriatic_arthritis_impact_of_disease_fatigue","px172001_PX172001_psoriatic_arthritis_impact_disease",,"dropdown","Circle the number that best describes the overall level of fatigue due to your psoriatic arthritis you have experienced during the last week:","0, 0, No fatigue|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10, Totally Exhausted","PX172001",,,,,,,,,,"",""
"psoriatic_arthritis_impact_of_disease_skin_problems","px172001_PX172001_psoriatic_arthritis_impact_disease",,"dropdown","Circle the number that best describes the skin problems including itching you felt due to your psoriatic arthritis during the last week:","0, 0, None|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10, Extreme","PX172001",,,,,,,,,,"",""
"psoriatic_arthritis_impact_of_disease_work_leisure_activities","px172001_PX172001_psoriatic_arthritis_impact_disease",,"dropdown","Circle the number that best describes the difficulties you had to participate fully in work and/or leisure activities due to your psoriatic arthritis during the last week:","0, 0, None|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10, Extreme","PX172001",,,,,,,,,,"",""
"psoriatic_arthritis_impact_of_disease_functional_capacity","px172001_PX172001_psoriatic_arthritis_impact_disease",,"dropdown","Circle the number that best describes the difficulty you had in doing daily physical activities due to your psoriatic arthritis during the last week:","0, 0, None|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10, Extreme","PX172001",,,,,,,,,,"",""
"psoriatic_arthritis_impact_of_disease_discomfort","px172001_PX172001_psoriatic_arthritis_impact_disease",,"dropdown","Circle the number that best describes the feeling of discomfort and annoyance with everyday tasks due to your psoriatic arthritis during the last week:","0, 0, None|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10, Extreme","PX172001",,,,,,,,,,"",""
"psoriatic_arthritis_impact_of_disease_sleep_disturbance","px172001_PX172001_psoriatic_arthritis_impact_disease",,"dropdown","Circle the number that best describes the sleep difficulties (i.e., resting at night) you felt due to your psoriatic arthritis during the last week:","0, 0, None|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10, Extreme","PX172001",,,,,,,,,,"",""
"psoriatic_arthritis_impact_of_disease_coping","px172001_PX172001_psoriatic_arthritis_impact_disease",,"dropdown","Considering your psoriatic arthritis overall, how well did you cope (manage, deal, make do) with your psoriatic arthritis during the last week?","0, 0, None|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10, Extreme","PX172001",,,,,,,,,,"",""
"psoriatic_arthritis_impact_of_disease_anxiety_fear_uncertainty","px172001_PX172001_psoriatic_arthritis_impact_disease",,"dropdown","Circle the number that best describes the level of anxiety, fear, and uncertainty (for example, about the future, treatments, fear of loneliness) due to your psoriatic arthritis you have experienced during the last week:","0, 0, None|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10, Extreme","PX172001",,,,,,,,,,"",""
