"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
"phenx_aspartate_aminotransferase_level_record_id","px811201_phenx_aspartate_aminotransferase_level",,"text","Record ID",,"PX811201",,,,,,,,,,"",
"info_811201","px811201_phenx_aspartate_aminotransferase_level",,"descriptive","The following is a summary version of the full National Health and Nutrition Examination Survey 2011-2012 protocol.

Exclusion Criteria

Persons will be excluded from this component if they:

Report that they have hemophilia; or
Report that they have received cancer chemotherapy in the last 4 weeks

SP = Sample Person.",,"PX811201",,,,,,,,,,"",""
"aspartate_aminotransferase_have_hemophilia","px811201_phenx_aspartate_aminotransferase_level",,"radio","Do you have hemophilia?","1, Yes - (Then exclude from blood draw) | 2, No | 7, Refused | 9, Don't Know","PX811201",,,,,,,,,,"",""
"hemo_811201","px811201_phenx_aspartate_aminotransferase_level",,"descriptive","If the SP answers ""Yes,"" the SP is excluded from the blood draw.

If SP answers ""No"" or ""Don't Know,"" blood is drawn from the SP.",,"PX811201",,,,,,,,,,"",""
"aspartate_aminotransferase_chemotheraphy_4weeks","px811201_phenx_aspartate_aminotransferase_level",,"radio","Have you received cancer chemotherapy in the past four weeks or do you anticipate such therapy in the next four weeks?","1, Yes - (Then exclude from blood draw) | 2, No | 7, Refused | 9, Don't Know","PX811201",,,,,,,,,,"",""
"chemo_811201","px811201_phenx_aspartate_aminotransferase_level",,"descriptive","If the SP answers ""Yes,"" the SP is excluded from the blood draw.

If SP answers ""No"" or ""Don't Know,"" blood is drawn from the SP.",,"PX811201",,,,,,,,,,"",""
"aspartate_aminotransferase_age","px811201_phenx_aspartate_aminotransferase_level",,"text","Age",,"PX811201","number",,,,,,,,,"",""
"aspartate_aminotransferase_amount","px811201_phenx_aspartate_aminotransferase_level",,"text","Red blood cell aspartate aminotransferase level",,"PX811201","number",,,,,,,,,"",""
"aspartate_aminotransferase_assay_repeatability","px811201_phenx_aspartate_aminotransferase_level",,"text","Repeatability of the red blood cell aspartate aminotransferase assay",,"PX811201",,,,,,,,,,"",""
"aspartate_aminotransferase_blood_draw_results","px811201_phenx_aspartate_aminotransferase_level",,"text","Record the results of the blood draw.",,"PX811201",,,,,,,,,,"",""
"aspartate_aminotransferase_blood_draw_tube_deviation","px811201_phenx_aspartate_aminotransferase_level",,"text","Record reasons for a tube not being drawn according to the protocol.",,"PX811201",,,,,,,,,,"",""
"aspartate_aminotransferase_coefficients_variation_assay","px811201_phenx_aspartate_aminotransferase_level",,"text","Coefficients of variation of the red blood cell aspartate aminotransferase assay",,"PX811201","number",,,,,,,,,"",""
"aspartate_aminotransferase_equipment_make","px811201_phenx_aspartate_aminotransferase_level",,"text","Make of the equipment used to perform the red blood cell aspartate aminotransferase assay",,"PX811201",,,,,,,,,,"",""
"aspartate_aminotransferase_equipment_manufacturer","px811201_phenx_aspartate_aminotransferase_level",,"text","Manufacturer of the equipment used to perform the red blood cell aspartate aminotransferase assay",,"PX811201",,,,,,,,,,"",""
"aspartate_aminotransferase_serum_description","px811201_phenx_aspartate_aminotransferase_level",,"radio","If serum is hemolyzed, turbid, lipemic, or iteric, then describe.","UNDEFINED_CODE,hemolyzed|UNDEFINED_CODE_1,turbid|UNDEFINED_CODE_2,lipemic|UNDEFINED_CODE_3,icteric","PX811201",,,,,,,,,,"",""
"aspartate_aminotransferase_serum_determination","px811201_phenx_aspartate_aminotransferase_level",,"radio","Determine if the serum is hemolyzed, turbid, lipemic, or icteric.","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No","PX811201",,,,,,,,,,"",""
"aspartate_aminotransferase_venipuncture_comments","px811201_phenx_aspartate_aminotransferase_level",,"text","Record any comments about the venipuncture.",,"PX811201",,,,,,,,,,"",""
