"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
"phenx_family_history_of_substance_use_problems_drugs_record_id","px510102_phenx_family_history_of_substance_use_problems_drugs",,"text","Record ID",,"PX510102",,,,,,,,,,"",
"father_problem_drugs","px510102_phenx_family_history_of_substance_use_problems_drugs",,"radio","1. In your judgment, has your blood or natural father had/did your blood or natural father have problems with drugs at ANY time in his life?","1, Yes | 2, No | UNDEFINED_CODE_2, Don't Know/Refused","PX510102",,,,,,,,,,"",""
"mother_problem_drugs","px510102_phenx_family_history_of_substance_use_problems_drugs",,"radio","2. Has your blood or natural mother had/did your blood or natural mother have problems with drugs at ANY time in her life?","1, Yes | 2, No | UNDEFINED_CODE_2, Don't Know/Refused","PX510102",,,,,,,,,,"",""
"pxt510102_number_full_brothers","px510102_phenx_family_history_of_substance_use_problems_drugs",,"text","3a. How many full brothers have you had who lived to be at least 10 years old, including those who are still living? By full brothers, I mean brothers who have the same natural mother AND the same natural father as you do.",,"PX510102","integer",,,,,,,,,"",""
"pxt510102_number_full2_f85","px510102_phenx_family_history_of_substance_use_problems_drugs",,"radio","3a. How many full brothers have you had who lived to be at least 10 years old, including those who are still living? By full brothers, I mean brothers who have the same natural mother AND the same natural father as you do.","0, None | UNDEFINED_CODE_1, Don't Know/Refused","PX510102",,,,,,,,,,"",""
"brother_problem_drugs","px510102_phenx_family_history_of_substance_use_problems_drugs",,"radio","3b. Did your full brother have problems with drugs at ANY time in his life?","1, Yes | 2, No | UNDEFINED_CODE_2, Don't Know/Refused","PX510102",,,,,"[pxt510102_number_full_brothers] > 0",,,,,"",""
"number_brothers_problem_drugs","px510102_phenx_family_history_of_substance_use_problems_drugs",,"text","3c, How many of your full brothers had problems with drugs at ANY time in their lives?",,"PX510102","integer",,,,"[pxt510102_number_full_brothers] > 0",,,,,"",""
"number_brothers_probl2_142","px510102_phenx_family_history_of_substance_use_problems_drugs",,"radio","3c, How many of your full brothers had problems with drugs at ANY time in their lives?","UNDEFINED_CODE, Don't Know/Refused","PX510102",,,,,"[pxt510102_number_full_brothers] > 0",,,,,"",""
"pxt510102_number_full_sisters","px510102_phenx_family_history_of_substance_use_problems_drugs",,"text","4a, How many full sisters have you had who lived to be at least 10 years old, including those who are still living? By full sisters, I mean sisters who have the same natural mother AND the same natural father as you do.",,"PX510102","integer",,,,,,,,,"",""
"pxt510102_number_full2_601","px510102_phenx_family_history_of_substance_use_problems_drugs",,"radio","4a, How many full sisters have you had who lived to be at least 10 years old, including those who are still living? By full sisters, I mean sisters who have the same natural mother AND the same natural father as you do.","0, None | UNDEFINED_CODE_1, Don't Know/Refused","PX510102",,,,,,,,,,"",""
"sister_problem_drugs","px510102_phenx_family_history_of_substance_use_problems_drugs",,"radio","4b. Did your full sister have problems with drugs at ANY time in her life?","1, Yes | 2, No | UNDEFINED_CODE_2, Don't Know/Refused","PX510102",,,,,"[pxt510102_number_full_sisters] > 0",,,,,"",""
"number_sisters_problem_drugs","px510102_phenx_family_history_of_substance_use_problems_drugs",,"text","4c. How many of your full sisters had problems with drugs at ANY time in their lives?",,"PX510102","integer",,,,"[pxt510102_number_full_sisters] > 0",,,,,"",""
