"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
self_management_skills_checklist_adolescent_record_id,px870801_self_management_skills_checklist_adolescent,,text,"Record ID",,PX870801,,,,,,,,,,,
self_management_skills_checklist_adolescent_name_medicine,px870801_self_management_skills_checklist_adolescent,"Directions: Below is a list of skills that teens use to manage their sickle cell disease. Please circle the number that best describes you for each question.",radio,"Can you name all your medicines? ","1, No, I do not do this|2, No, but I am learning how to do this|3, Yes, I have started doing this when I am reminded|4, Yes, I always do this when I am reminded|5, Yes, I always do this when I need to",PX870801,,,,,,,,,group_self_management_skills_checklist_adolescent_1,,
self_management_skills_checklist_adolescent_find_sickle_cell_information,px870801_self_management_skills_checklist_adolescent,,radio,"Can you find information about sickle cell disease if you need it (like at the doctor's office, on the internet, or in the community)? ","1, No, I do not do this|2, No, but I am learning how to do this|3, Yes, I have started doing this when I am reminded|4, Yes, I always do this when I am reminded|5, Yes, I always do this when I need to",PX870801,,,,,,,,,group_self_management_skills_checklist_adolescent_1,,
self_management_skills_checklist_adolescent_find_educational_option,px870801_self_management_skills_checklist_adolescent,,radio,"Can you find information about your educational options if you need it? ","1, No, I do not do this|2, No, but I am learning how to do this|3, Yes, I have started doing this when I am reminded|4, Yes, I always do this when I am reminded|5, Yes, I always do this when I need to",PX870801,,,,,,,,,group_self_management_skills_checklist_adolescent_1,,
self_management_skills_checklist_adolescent_ask_doctor_medical_questions,px870801_self_management_skills_checklist_adolescent,,radio,"Do you ask your doctor or medical team questions during clinical appointments? ","1, No, I do not do this|2, No, but I am learning how to do this|3, Yes, I have started doing this when I am reminded|4, Yes, I always do this when I am reminded|5, Yes, I always do this when I need to",PX870801,,,,,,,,,group_self_management_skills_checklist_adolescent_1,,
self_management_skills_checklist_adolescent_other_pain_management_strategies,px870801_self_management_skills_checklist_adolescent,,radio,"Do you use strategies other than pain medicines to manage your pain (like deep breathing, distraction, imagery)? ","1, No, I do not do this|2, No, but I am learning how to do this|3, Yes, I have started doing this when I am reminded|4, Yes, I always do this when I am reminded|5, Yes, I always do this when I need to",PX870801,,,,,,,,,group_self_management_skills_checklist_adolescent_1,,
self_management_skills_checklist_adolescent_take_medicine,px870801_self_management_skills_checklist_adolescent,,radio,"Do you take your medicines when you are supposed to? ","1, No, I do not do this|2, No, but I am learning how to do this|3, Yes, I have started doing this when I am reminded|4, Yes, I always do this when I am reminded|5, Yes, I always do this when I need to",PX870801,,,,,,,,,group_self_management_skills_checklist_adolescent_1,,
self_management_skills_checklist_adolescent_refill_pain_medicine,px870801_self_management_skills_checklist_adolescent,,radio,"Do you refill your pain medicines on your own? ","1, No, I do not do this|2, No, but I am learning how to do this|3, Yes, I have started doing this when I am reminded|4, Yes, I always do this when I am reminded|5, Yes, I always do this when I need to",PX870801,,,,,,,,,group_self_management_skills_checklist_adolescent_1,,
self_management_skills_checklist_adolescent_complete_medical_history_form,px870801_self_management_skills_checklist_adolescent,,radio,"Do you complete a medical history form on your own? ","1, No, I do not do this|2, No, but I am learning how to do this|3, Yes, I have started doing this when I am reminded|4, Yes, I always do this when I am reminded|5, Yes, I always do this when I need to",PX870801,,,,,,,,,group_self_management_skills_checklist_adolescent_1,,
self_management_skills_checklist_adolescent_healthy_lifestyle,px870801_self_management_skills_checklist_adolescent,,radio,"Do you take part in activities to stay healthy like exercising and eating healthy foods? ","1, No, I do not do this|2, No, but I am learning how to do this|3, Yes, I have started doing this when I am reminded|4, Yes, I always do this when I am reminded|5, Yes, I always do this when I need to",PX870801,,,,,,,,,group_self_management_skills_checklist_adolescent_1,,
self_management_skills_checklist_adolescent_talk_when_sad,px870801_self_management_skills_checklist_adolescent,,radio,"Do you find someone to talk to if you feel sad, down, anxious, or angry? ","1, No, I do not do this|2, No, but I am learning how to do this|3, Yes, I have started doing this when I am reminded|4, Yes, I always do this when I am reminded|5, Yes, I always do this when I need to",PX870801,,,,,,,,,group_self_management_skills_checklist_adolescent_1,,
self_management_skills_checklist_adolescent_talk_school_future_education,px870801_self_management_skills_checklist_adolescent,,radio,"Do you talk to your school or medical team about your education and the future? ","1, No, I do not do this|2, No, but I am learning how to do this|3, Yes, I have started doing this when I am reminded|4, Yes, I always do this when I am reminded|5, Yes, I always do this when I need to",PX870801,,,,,,,,,group_self_management_skills_checklist_adolescent_1,,
self_management_skills_checklist_adolescent_sickle_cell_disease_type,px870801_self_management_skills_checklist_adolescent,"Directions: Below is a list of skills that teens use to manage their sickle cell disease. Please circle the number that best describes you for each question.",radio,"Do you know what type of sickle cell disease you have? ","1, No, I don't know|2, No, but I am learning|3, Yes, I know",PX870801,,,,,,,,,group_self_management_skills_checklist_adolescent_2,,
self_management_skills_checklist_adolescent_sickle_cell_disease_complications,px870801_self_management_skills_checklist_adolescent,,radio,"Do you know about complications related to sickle cell disease (like stroke retinopathy, and bone infection)? ","1, No, I don't know|2, No, but I am learning|3, Yes, I know",PX870801,,,,,,,,,group_self_management_skills_checklist_adolescent_2,,
self_management_skills_checklist_adolescent_manage_mild_pain_home,px870801_self_management_skills_checklist_adolescent,,radio,"Do you know how to manage mild to moderate pain episodes at home? ","1, No, I don't know|2, No, but I am learning|3, Yes, I know",PX870801,,,,,,,,,group_self_management_skills_checklist_adolescent_2,,
self_management_skills_checklist_adolescent_prevent_pain_crisis,px870801_self_management_skills_checklist_adolescent,,radio,"Do you know how to prevent a pain crisis? ","1, No, I don't know|2, No, but I am learning|3, Yes, I know",PX870801,,,,,,,,,group_self_management_skills_checklist_adolescent_2,,
self_management_skills_checklist_adolescent_hospital_timing,px870801_self_management_skills_checklist_adolescent,,radio,"Do you know when to go to the hospital if you can't manage your symptoms at home? ","1, No, I don't know|2, No, but I am learning|3, Yes, I know",PX870801,,,,,,,,,group_self_management_skills_checklist_adolescent_2,,
self_management_skills_checklist_adolescent_clinical_appointment_frequency,px870801_self_management_skills_checklist_adolescent,,radio,"Do you know how often you need to come to your clinic appointments? ","1, No, I don't know|2, No, but I am learning|3, Yes, I know",PX870801,,,,,,,,,group_self_management_skills_checklist_adolescent_2,,
self_management_skills_checklist_adolescent_insurance_plan,px870801_self_management_skills_checklist_adolescent,,radio,"Do you know which insurance plan you have? ","1, No, I don't know|2, No, but I am learning|3, Yes, I know",PX870801,,,,,,,,,group_self_management_skills_checklist_adolescent_2,,
self_management_skills_checklist_adolescent_find_covered_doctor,px870801_self_management_skills_checklist_adolescent,,radio,"Do you know how to find a doctor (not at St. Jude) who is covered by your insurance plan? ","1, No, I don't know|2, No, but I am learning|3, Yes, I know",PX870801,,,,,,,,,group_self_management_skills_checklist_adolescent_2,,
self_management_skills_checklist_adolescent_protect_pregnancy_stds,px870801_self_management_skills_checklist_adolescent,,radio,"Do you know how to protect yourself from unplanned pregnancy and sexually transmitted diseases (STDs)? ","1, No, I don't know|2, No, but I am learning|3, Yes, I know",PX870801,,,,,,,,,group_self_management_skills_checklist_adolescent_2,,
self_management_skills_checklist_adolescent_tobacco_drugs_alcohol_effects,px870801_self_management_skills_checklist_adolescent,,radio,"Do you know the effects of tobacco, street drugs, and alcohol on your body? ","1, No, I don't know|2, No, but I am learning|3, Yes, I know",PX870801,,,,,,,,,group_self_management_skills_checklist_adolescent_2,,
self_management_skills_checklist_adolescent_self_management_confidence,px870801_self_management_skills_checklist_adolescent,,dropdown,"On a scale of 0 to 10, please circle one number that best describes how confideant you feel about managing your illness on your own. ","0, 0 - Not Confident | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 - Very Confident",PX870801,,,,,,,,,,,
self_management_skills_checklist_adolescent_footer,px870801_self_management_skills_checklist_adolescent,,descriptive,"Biomedical Communications 9/14 (AK7600)

© St. Jude Children's Research Hospital 2021",,,,,,,,,,,,,
